Time	MeshX	MeshY	
0.637	-0.1048398	-0.2810926	
0.638	-0.1048398	-0.2810926	
0.6390001	-0.1048398	-0.2810926	
0.64	-0.1048398	-0.2810926	
0.641	-0.1048398	-0.2810926	
0.642	-0.1048398	-0.2810926	
0.643	-0.1048398	-0.2810926	
0.6440001	-0.1048398	-0.2810926	
0.645	-0.1048398	-0.2810926	
0.646	-0.1048398	-0.2810926	
0.647	-0.1048398	-0.2810926	
0.648	-0.1048398	-0.2810926	
0.649	-0.1048398	-0.2810926	
0.65	-0.1048398	-0.2810926	
0.651	-0.1048398	-0.2810926	
0.652	-0.1048398	-0.2810926	
0.6530001	-0.1048398	-0.2810926	
0.654	-0.1048398	-0.2810926	
0.655	-0.1048398	-0.2810926	
0.656	-0.1048398	-0.2810926	
0.657	-0.1048398	-0.2810926	
0.6580001	-0.1048398	-0.2810926	
0.659	-0.1048398	-0.2810926	
0.66	-0.1048398	-0.2810926	
0.661	-0.1048398	-0.2810926	
0.6620001	-0.1048398	-0.2810926	
0.663	-0.1048398	-0.2810926	
0.664	-0.1048398	-0.2810926	
0.665	-0.1048398	-0.2810926	
0.666	-0.1048398	-0.2810926	
0.6670001	-0.1048398	-0.2810926	
0.668	-0.1048398	-0.2810926	
0.669	-0.1048398	-0.2810926	
0.67	-0.1048398	-0.2810926	
0.671	-0.1048398	-0.2810926	
0.6720001	-0.1048398	-0.2810926	
0.673	-0.1048398	-0.2810926	
0.674	-0.1048398	-0.2810926	
0.675	-0.1048398	-0.2810926	
0.6760001	-0.1048398	-0.2810926	
0.677	-0.1048398	-0.2810926	
0.678	-0.1048398	-0.2810926	
0.679	-0.1048398	-0.2810926	
0.68	-0.1048398	-0.2810926	
0.6810001	-0.1048398	-0.2810926	
0.682	-0.1048398	-0.2810926	
0.683	-0.1048398	-0.2810926	
0.684	-0.1048398	-0.2810926	
0.6850001	-0.1048398	-0.2810926	
0.686	-0.1048398	-0.2810926	
0.687	-0.1048398	-0.2810926	
0.688	-0.1048398	-0.2810926	
0.689	-0.1048398	-0.2810926	
0.6900001	-0.1048398	-0.2810926	
0.691	-0.1048398	-0.2810926	
0.692	-0.1048398	-0.2810926	
0.693	-0.1048398	-0.2810926	
0.694	-0.1048398	-0.2810926	
0.6950001	-0.1048398	-0.2810926	
0.696	-0.1048398	-0.2810926	
0.697	-0.1048398	-0.2810926	
0.698	-0.1048398	-0.2810926	
0.6990001	-0.1048398	-0.2810926	
0.7	-0.1048398	-0.2810926	
0.701	-0.1048398	-0.2810926	
0.702	-0.1048398	-0.2810926	
0.703	-0.1048398	-0.2810926	
0.7040001	-0.1048398	-0.2810926	
0.705	-0.1048398	-0.2810926	
0.706	-0.1048398	-0.2810926	
0.707	-0.1048398	-0.2810926	
