Time	II	Ia	Length	
6.092	151.8304	86.07367	0.5	
6.093	151.83	86.07512	0.5	
6.094	151.8295	86.07658	0.5	
6.095	151.829	86.07803	0.5	
6.096	151.8285	86.07947	0.5	
6.097	151.8281	86.0809	0.5	
6.098	151.8276	86.08233	0.5	
6.099	151.8271	86.08375	0.5	
6.1	151.8267	86.08517	0.5	
6.101	151.8262	86.08658	0.5	
6.102	151.8258	86.08799	0.5	
6.103	151.8253	86.08939	0.5	
6.104	151.8248	86.09078	0.5	
6.105	151.8244	86.09218	0.5	
6.106	151.8239	86.09356	0.5	
6.107	151.8235	86.09494	0.5	
6.108	151.823	86.09631	0.5	
6.109	151.8226	86.09768	0.5	
6.11	151.8221	86.09904	0.5	
6.111	151.8217	86.1004	0.5	
6.112	151.8212	86.10175	0.5	
6.113	151.8208	86.1031	0.5	
6.114	151.8204	86.10443	0.5	
6.115	151.8199	86.10577	0.5	
6.116	151.8195	86.1071	0.5	
6.117	151.8191	86.10842	0.5	
6.118	151.8186	86.10974	0.5	
6.119	151.8182	86.11105	0.5	
6.12	151.8178	86.11237	0.5	
6.121	151.8173	86.11366	0.5	
6.122	151.8169	86.11496	0.5	
6.123	151.8165	86.11626	0.5	
6.124	151.8161	86.11754	0.5	
6.125	151.8157	86.11883	0.5	
6.126	151.8152	86.12011	0.5	
6.127	151.8148	86.12138	0.5	
6.128	151.8144	86.12264	0.5	
6.129	151.814	86.1239	0.5	
6.13	151.8136	86.12516	0.5	
6.131	151.8132	86.12642	0.5	
6.132	151.8128	86.12766	0.5	
6.133	151.8124	86.1289	0.5	
6.134	151.812	86.13014	0.5	
6.135	151.8116	86.13138	0.5	
6.136	151.8112	86.1326	0.5	
6.137	151.8108	86.13382	0.5	
6.138	151.8103	86.13504	0.5	
6.139	151.81	86.13625	0.5	
6.14	151.8096	86.13746	0.5	
6.141	151.8092	86.13866	0.5	
6.142	151.8088	86.13986	0.5	
6.143	151.8084	86.14105	0.5	
6.144	151.808	86.14224	0.5	
6.145	151.8076	86.14342	0.5	
6.146	151.8072	86.14461	0.5	
6.147	151.8068	86.14577	0.5	
6.148	151.8065	86.14695	0.5	
6.149	151.8061	86.14811	0.5	
6.15	151.8057	86.14928	0.5	
6.151	151.8053	86.15043	0.5	
6.152	151.8049	86.15158	0.5	
6.153	151.8046	86.15273	0.5	
6.154	151.8042	86.15386	0.5	
6.155	151.8038	86.15501	0.5	
6.156	151.8035	86.15614	0.5	
6.157	151.8031	86.15726	0.5	
6.158	151.8027	86.15839	0.5	
6.159	151.8023	86.1595	0.5	
6.16	151.802	86.16062	0.5	
6.161	151.8016	86.16174	0.5	
6.162	151.8013	86.16284	0.5	
6.163	151.8009	86.16394	0.5	
6.164	151.8005	86.16504	0.5	
6.165	151.8002	86.16612	0.5	
6.166	151.7998	86.16721	0.5	
6.167	151.7995	86.1683	0.5	
6.168	151.7991	86.16938	0.5	
6.169	151.7988	86.17046	0.5	
6.17	151.7984	86.17152	0.5	
6.171	151.7981	86.17259	0.5	
6.172	151.7977	86.17366	0.5	
6.173	151.7974	86.17471	0.5	
6.174	151.797	86.17577	0.5	
6.175	151.7967	86.17682	0.5	
6.176	151.7963	86.17786	0.5	
6.177	151.796	86.1789	0.5	
6.178	151.7957	86.17995	0.5	
6.179	151.7953	86.18098	0.5	
6.18	151.795	86.182	0.5	
6.181	151.7946	86.18302	0.5	
6.182	151.7943	86.18405	0.5	
6.183	151.794	86.18507	0.5	
6.184	151.7936	86.18608	0.5	
6.185	151.7933	86.18708	0.5	
6.186	151.793	86.18809	0.5	
6.187	151.7927	86.18909	0.5	
6.188	151.7923	86.19009	0.5	
6.189	151.792	86.19108	0.5	
6.19	151.7917	86.19206	0.5	
6.191	151.7914	86.19305	0.5	
6.192	151.791	86.19403	0.5	
6.193	151.7907	86.19501	0.5	
6.194	151.7904	86.19598	0.5	
6.195	151.7901	86.19695	0.5	
6.196	151.7898	86.19791	0.5	
6.197	151.7895	86.19888	0.5	
6.198	151.7892	86.19984	0.5	
6.199	151.7888	86.20078	0.5	
6.2	151.7885	86.20174	0.5	
6.201	151.7882	86.20267	0.5	
6.202	151.7879	86.20362	0.5	
6.203	151.7876	86.20456	0.5	
6.204	151.7873	86.2055	0.5	
6.205	151.787	86.20642	0.5	
6.206	151.7867	86.20736	0.5	
6.207	151.7864	86.20827	0.5	
6.208	151.7861	86.2092	0.5	
6.209	151.7858	86.21011	0.5	
6.21	151.7855	86.21103	0.5	
6.211	151.7852	86.21193	0.5	
6.212	151.7849	86.21284	0.5	
6.213	151.7846	86.21375	0.5	
6.214	151.7843	86.21464	0.5	
6.215	151.784	86.21553	0.5	
6.216	151.7837	86.21642	0.5	
6.217	151.7834	86.21731	0.5	
6.218	151.7831	86.21819	0.5	
6.219	151.7829	86.21907	0.5	
6.22	151.7826	86.21995	0.5	
6.221	151.7823	86.22083	0.5	
6.222	151.782	86.22169	0.5	
6.223	151.7817	86.22255	0.5	
6.224	151.7814	86.22342	0.5	
6.225	151.7811	86.22428	0.5	
6.226	151.7809	86.22514	0.5	
6.227	151.7806	86.22598	0.5	
6.228	151.7803	86.22684	0.5	
6.229	151.78	86.22768	0.5	
6.23	151.7798	86.22852	0.5	
6.231	151.7795	86.22936	0.5	
6.232	151.7792	86.2302	0.5	
6.233	151.7789	86.23103	0.5	
6.234	151.7787	86.23186	0.5	
6.235	151.7784	86.23268	0.5	
6.236	151.7781	86.23351	0.5	
6.237	151.7779	86.23432	0.5	
6.238	151.7776	86.23514	0.5	
6.239	151.7773	86.23595	0.5	
6.24	151.7771	86.23676	0.5	
6.241	151.7768	86.23756	0.5	
6.242	151.7765	86.23837	0.5	
6.243	151.7763	86.23917	0.5	
6.244	151.776	86.23996	0.5	
6.245	151.7758	86.24075	0.5	
6.246	151.7755	86.24155	0.5	
6.247	151.7752	86.24234	0.5	
6.248	151.775	86.24312	0.5	
6.249	151.7747	86.2439	0.5	
6.25	151.7745	86.24467	0.5	
6.251	151.7742	86.24545	0.5	
6.252	151.774	86.24622	0.5	
6.253	151.7737	86.24699	0.5	
6.254	151.7735	86.24776	0.5	
6.255	151.7732	86.24852	0.5	
6.256	151.773	86.24927	0.5	
6.257	151.7727	86.25002	0.5	
6.258	151.7725	86.25078	0.5	
6.259	151.7722	86.25153	0.5	
6.26	151.772	86.25228	0.5	
6.261	151.7717	86.25302	0.5	
6.262	151.7715	86.25376	0.5	
6.263	151.7713	86.2545	0.5	
6.264	151.771	86.25523	0.5	
6.265	151.7708	86.25597	0.5	
6.266	151.7705	86.2567	0.5	
6.267	151.7703	86.25742	0.5	
6.268	151.7701	86.25815	0.5	
6.269	151.7698	86.25886	0.5	
6.27	151.7696	86.25958	0.5	
6.271	151.7694	86.26029	0.5	
6.272	151.7691	86.26101	0.5	
6.273	151.7689	86.26171	0.5	
6.274	151.7687	86.26241	0.5	
6.275	151.7684	86.26312	0.5	
6.276	151.7682	86.26382	0.5	
6.277	151.768	86.26452	0.5	
6.278	151.7677	86.26522	0.5	
6.279	151.7675	86.26591	0.5	
6.28	151.7673	86.26659	0.5	
6.281	151.7671	86.26728	0.5	
6.282	151.7668	86.26797	0.5	
6.283	151.7666	86.26865	0.5	
6.284	151.7664	86.26933	0.5	
6.285	151.7662	86.27	0.5	
6.286	151.766	86.27067	0.5	
6.287	151.7657	86.27134	0.5	
6.288	151.7655	86.27201	0.5	
6.289	151.7653	86.27267	0.5	
6.29	151.7651	86.27333	0.5	
6.291	151.7649	86.27399	0.5	
6.292	151.7647	86.27465	0.5	
6.293	151.7645	86.27531	0.5	
6.294	151.7642	86.27596	0.5	
6.295	151.764	86.2766	0.5	
6.296	151.7638	86.27725	0.5	
6.297	151.7636	86.2779	0.5	
6.298	151.7634	86.27853	0.5	
6.299	151.7632	86.27917	0.5	
6.3	151.763	86.27982	0.5	
6.301	151.7628	86.28045	0.5	
6.302	151.7626	86.28107	0.5	
6.303	151.7623	86.2817	0.5	
6.304	151.7621	86.28233	0.5	
6.305	151.7619	86.28295	0.5	
6.306	151.7617	86.28358	0.5	
6.307	151.7615	86.28419	0.5	
6.308	151.7613	86.28481	0.5	
6.309	151.7611	86.28542	0.5	
6.31	151.7609	86.28603	0.5	
6.311	151.7607	86.28664	0.5	
6.312	151.7605	86.28725	0.5	
6.313	151.7603	86.28785	0.5	
6.314	151.7601	86.28845	0.5	
6.315	151.7599	86.28905	0.5	
6.316	151.7598	86.28965	0.5	
6.317	151.7596	86.29024	0.5	
6.318	151.7594	86.29083	0.5	
6.319	151.7592	86.29142	0.5	
6.32	151.759	86.29201	0.5	
6.321	151.7588	86.29259	0.5	
6.322	151.7586	86.29317	0.5	
6.323	151.7584	86.29375	0.5	
6.324	151.7582	86.29433	0.5	
6.325	151.758	86.29491	0.5	
6.326	151.7578	86.29549	0.5	
6.327	151.7577	86.29605	0.5	
6.328	151.7575	86.29662	0.5	
6.329	151.7573	86.29719	0.5	
6.33	151.7571	86.29774	0.5	
6.331	151.7569	86.29831	0.5	
6.332	151.7567	86.29887	0.5	
6.333	151.7566	86.29943	0.5	
6.334	151.7564	86.29999	0.5	
6.335	151.7562	86.30054	0.5	
6.336	151.756	86.30109	0.5	
6.337	151.7558	86.30164	0.5	
6.338	151.7556	86.30219	0.5	
6.339	151.7555	86.30272	0.5	
6.34	151.7553	86.30326	0.5	
6.341	151.7551	86.3038	0.5	
6.342	151.7549	86.30434	0.5	
6.343	151.7548	86.30488	0.5	
6.344	151.7546	86.30541	0.5	
6.345	151.7544	86.30595	0.5	
6.346	151.7542	86.30647	0.5	
6.347	151.7541	86.307	0.5	
6.348	151.7539	86.30753	0.5	
6.349	151.7537	86.30805	0.5	
6.35	151.7536	86.30856	0.5	
6.351	151.7534	86.30908	0.5	
6.352	151.7532	86.30961	0.5	
6.353	151.7531	86.31011	0.5	
6.354	151.7529	86.31063	0.5	
6.355	151.7527	86.31114	0.5	
6.356	151.7525	86.31165	0.5	
6.357	151.7524	86.31216	0.5	
6.358	151.7522	86.31265	0.5	
6.359	151.7521	86.31316	0.5	
6.36	151.7519	86.31365	0.5	
6.361	151.7517	86.31416	0.5	
6.362	151.7516	86.31465	0.5	
6.363	151.7514	86.31515	0.5	
6.364	151.7512	86.31564	0.5	
6.365	151.7511	86.31613	0.5	
6.366	151.7509	86.31662	0.5	
6.367	151.7508	86.31711	0.5	
6.368	151.7506	86.31759	0.5	
6.369	151.7504	86.31807	0.5	
6.37	151.7503	86.31856	0.5	
6.371	151.7501	86.31903	0.5	
6.372	151.75	86.3195	0.5	
6.373	151.7498	86.31998	0.5	
6.374	151.7497	86.32045	0.5	
6.375	151.7495	86.32092	0.5	
6.376	151.7494	86.32139	0.5	
6.377	151.7492	86.32186	0.5	
6.378	151.7491	86.32233	0.5	
6.379	151.7489	86.32278	0.5	
6.38	151.7487	86.32324	0.5	
6.381	151.7486	86.3237	0.5	
6.382	151.7485	86.32417	0.5	
6.383	151.7483	86.32462	0.5	
6.384	151.7482	86.32507	0.5	
6.385	151.748	86.32552	0.5	
6.386	151.7479	86.32597	0.5	
6.387	151.7477	86.32642	0.5	
6.388	151.7476	86.32687	0.5	
6.389	151.7474	86.32732	0.5	
6.39	151.7473	86.32776	0.5	
6.391	151.7471	86.3282	0.5	
6.392	151.747	86.32864	0.5	
6.393	151.7468	86.32908	0.5	
6.394	151.7467	86.32951	0.5	
6.395	151.7466	86.32995	0.5	
6.396	151.7464	86.33038	0.5	
6.397	151.7463	86.33082	0.5	
6.398	151.7461	86.33125	0.5	
6.399	151.746	86.33167	0.5	
6.4	151.7458	86.33209	0.5	
6.401	151.7457	86.33252	0.5	
6.402	151.7456	86.33295	0.5	
6.403	151.7454	86.33337	0.5	
6.404	151.7453	86.33379	0.5	
6.405	151.7452	86.3342	0.5	
6.406	151.745	86.33462	0.5	
6.407	151.7449	86.33503	0.5	
6.408	151.7448	86.33545	0.5	
6.409	151.7446	86.33585	0.5	
6.41	151.7445	86.33627	0.5	
6.411	151.7444	86.33667	0.5	
6.412	151.7442	86.33708	0.5	
6.413	151.7441	86.33748	0.5	
6.414	151.744	86.33788	0.5	
6.415	151.7438	86.33828	0.5	
6.416	151.7437	86.33868	0.5	
6.417	151.7436	86.33909	0.5	
6.418	151.7434	86.33948	0.5	
6.419	151.7433	86.33987	0.5	
6.42	151.7432	86.34026	0.5	
6.421	151.7431	86.34066	0.5	
6.422	151.7429	86.34106	0.5	
6.423	151.7428	86.34144	0.5	
6.424	151.7427	86.34183	0.5	
6.425	151.7426	86.34221	0.5	
6.426	151.7424	86.34259	0.5	
6.427	151.7423	86.34298	0.5	
6.428	151.7422	86.34335	0.5	
6.429	151.7421	86.34373	0.5	
6.43	151.7419	86.34411	0.5	
6.431	151.7418	86.34449	0.5	
6.432	151.7417	86.34486	0.5	
6.433	151.7416	86.34524	0.5	
6.434	151.7414	86.34561	0.5	
6.435	151.7413	86.34598	0.5	
6.436	151.7412	86.34634	0.5	
6.437	151.7411	86.34672	0.5	
6.438	151.741	86.34708	0.5	
6.439	151.7408	86.34744	0.5	
6.44	151.7407	86.34781	0.5	
6.441	151.7406	86.34817	0.5	
6.442	151.7405	86.34853	0.5	
6.443	151.7404	86.34888	0.5	
6.444	151.7402	86.34925	0.5	
6.445	151.7401	86.3496	0.5	
6.446	151.74	86.34995	0.5	
6.447	151.7399	86.3503	0.5	
6.448	151.7398	86.35066	0.5	
6.449	151.7397	86.35101	0.5	
6.45	151.7396	86.35136	0.5	
6.451	151.7394	86.35171	0.5	
6.452	151.7393	86.35205	0.5	
6.453	151.7392	86.35239	0.5	
6.454	151.7391	86.35274	0.5	
6.455	151.739	86.35307	0.5	
6.456	151.7389	86.35342	0.5	
6.457	151.7388	86.35376	0.5	
6.458	151.7387	86.3541	0.5	
6.459	151.7386	86.35444	0.5	
6.46	151.7384	86.35477	0.5	
6.461	151.7383	86.3551	0.5	
6.462	151.7382	86.35544	0.5	
6.463	151.7381	86.35577	0.5	
6.464	151.738	86.35609	0.5	
6.465	151.7379	86.35642	0.5	
6.466	151.7378	86.35675	0.5	
6.467	151.7377	86.35708	0.5	
6.468	151.7376	86.35741	0.5	
6.469	151.7375	86.35772	0.5	
6.47	151.7374	86.35804	0.5	
6.471	151.7373	86.35836	0.5	
6.472	151.7372	86.35868	0.5	
6.473	151.737	86.359	0.5	
6.474	151.737	86.35932	0.5	
6.475	151.7368	86.35963	0.5	
6.476	151.7368	86.35995	0.5	
6.477	151.7366	86.36026	0.5	
6.478	151.7365	86.36057	0.5	
6.479	151.7364	86.36089	0.5	
6.48	151.7363	86.36119	0.5	
6.481	151.7362	86.3615	0.5	
6.482	151.7361	86.3618	0.5	
6.483	151.736	86.36211	0.5	
6.484	151.7359	86.36242	0.5	
6.485	151.7358	86.36272	0.5	
6.486	151.7357	86.36301	0.5	
6.487	151.7356	86.36332	0.5	
6.488	151.7355	86.36362	0.5	
6.489	151.7354	86.36392	0.5	
6.49	151.7354	86.36421	0.5	
6.491	151.7352	86.36451	0.5	
6.492	151.7352	86.36481	0.5	
6.493	151.735	86.3651	0.5	
6.494	151.735	86.36539	0.5	
6.495	151.7349	86.36568	0.5	
6.496	151.7348	86.36597	0.5	
6.497	151.7347	86.36626	0.5	
6.498	151.7346	86.36655	0.5	
6.499	151.7345	86.36684	0.5	
6.5	151.7344	86.36713	0.5	
6.501	151.7343	86.36741	0.5	
6.502	151.7342	86.36769	0.5	
6.503	151.7341	86.36797	0.5	
6.504	151.734	86.36826	0.5	
6.505	151.7339	86.36853	0.5	
6.506	151.7338	86.36881	0.5	
6.507	151.7337	86.36909	0.5	
6.508	151.7337	86.36936	0.5	
6.509	151.7336	86.36964	0.5	
6.51	151.7335	86.36991	0.5	
6.511	151.7334	86.37019	0.5	
6.512	151.7333	86.37046	0.5	
6.513	151.7332	86.37073	0.5	
6.514	151.7331	86.371	0.5	
6.515	151.733	86.37127	0.5	
6.516	151.733	86.37154	0.5	
6.517	151.7329	86.3718	0.5	
6.518	151.7328	86.37206	0.5	
6.519	151.7327	86.37233	0.5	
6.52	151.7326	86.3726	0.5	
6.521	151.7325	86.37286	0.5	
6.522	151.7324	86.37312	0.5	
6.523	151.7323	86.37337	0.5	
6.524	151.7323	86.37364	0.5	
6.525	151.7322	86.37389	0.5	
6.526	151.7321	86.37415	0.5	
6.527	151.732	86.37441	0.5	
6.528	151.7319	86.37466	0.5	
6.529	151.7318	86.37492	0.5	
6.53	151.7318	86.37518	0.5	
6.531	151.7317	86.37543	0.5	
6.532	151.7316	86.37567	0.5	
6.533	151.7315	86.37592	0.5	
6.534	151.7314	86.37617	0.5	
6.535	151.7314	86.37642	0.5	
6.536	151.7313	86.37667	0.5	
6.537	151.7312	86.37691	0.5	
6.538	151.7311	86.37715	0.5	
6.539	151.731	86.3774	0.5	
6.54	151.731	86.37765	0.5	
6.541	151.7309	86.37788	0.5	
6.542	151.7308	86.37813	0.5	
6.543	151.7307	86.37836	0.5	
6.544	151.7306	86.37861	0.5	
6.545	151.7306	86.37885	0.5	
6.546	151.7305	86.37908	0.5	
6.547	151.7304	86.37932	0.5	
6.548	151.7303	86.37955	0.5	
6.549	151.7302	86.37979	0.5	
6.55	151.7302	86.38002	0.5	
6.551	151.7301	86.38026	0.5	
6.552	151.73	86.38049	0.5	
6.553	151.7299	86.38072	0.5	
6.554	151.7299	86.38095	0.5	
6.555	151.7298	86.38118	0.5	
6.556	151.7297	86.38141	0.5	
6.557	151.7296	86.38164	0.5	
6.558	151.7296	86.38186	0.5	
6.559	151.7295	86.38209	0.5	
6.56	151.7294	86.38231	0.5	
6.561	151.7294	86.38253	0.5	
6.562	151.7293	86.38275	0.5	
6.563	151.7292	86.38297	0.5	
6.564	151.7291	86.38319	0.5	
6.565	151.7291	86.38342	0.5	
6.566	151.729	86.38364	0.5	
6.567	151.7289	86.38385	0.5	
6.568	151.7289	86.38407	0.5	
6.569	151.7288	86.38428	0.5	
6.57	151.7287	86.38451	0.5	
6.571	151.7286	86.38472	0.5	
6.572	151.7286	86.38493	0.5	
6.573	151.7285	86.38515	0.5	
6.574	151.7284	86.38536	0.5	
6.575	151.7284	86.38557	0.5	
6.576	151.7283	86.38578	0.5	
6.577	151.7282	86.38599	0.5	
6.578	151.7281	86.38619	0.5	
6.579	151.7281	86.38641	0.5	
6.58	151.728	86.38661	0.5	
6.581	151.728	86.38682	0.5	
6.582	151.7279	86.38702	0.5	
6.583	151.7278	86.38723	0.5	
6.584	151.7278	86.38744	0.5	
6.585	151.7277	86.38763	0.5	
6.586	151.7276	86.38784	0.5	
6.587	151.7276	86.38804	0.5	
6.588	151.7275	86.38824	0.5	
6.589	151.7274	86.38844	0.5	
6.59	151.7274	86.38863	0.5	
6.591	151.7273	86.38883	0.5	
6.592	151.7272	86.38903	0.5	
6.593	151.7272	86.38923	0.5	
6.594	151.7271	86.38943	0.5	
6.595	151.727	86.38962	0.5	
6.596	151.727	86.38982	0.5	
6.597	151.7269	86.39001	0.5	
6.598	151.7269	86.39021	0.5	
6.599	151.7268	86.39039	0.5	
6.6	151.7267	86.39058	0.5	
6.601	151.7267	86.39078	0.5	
6.602	151.7266	86.39097	0.5	
6.603	151.7265	86.39115	0.5	
6.604	151.7265	86.39134	0.5	
6.605	151.7264	86.39153	0.5	
6.606	151.7263	86.39171	0.5	
6.607	151.7263	86.3919	0.5	
6.608	151.7262	86.39209	0.5	
6.609	151.7262	86.39227	0.5	
6.61	151.7261	86.39246	0.5	
6.611	151.726	86.39264	0.5	
6.612	151.726	86.39281	0.5	
6.613	151.7259	86.393	0.5	
6.614	151.7259	86.39318	0.5	
6.615	151.7258	86.39336	0.5	
6.616	151.7258	86.39354	0.5	
6.617	151.7257	86.39371	0.5	
6.618	151.7256	86.3939	0.5	
6.619	151.7256	86.39407	0.5	
6.62	151.7255	86.39425	0.5	
6.621	151.7255	86.39442	0.5	
6.622	151.7254	86.39459	0.5	
6.623	151.7253	86.39478	0.5	
6.624	151.7253	86.39495	0.5	
6.625	151.7252	86.39512	0.5	
6.626	151.7252	86.39529	0.5	
6.627	151.7251	86.39546	0.5	
6.628	151.7251	86.39564	0.5	
6.629	151.725	86.39581	0.5	
6.63	151.725	86.39597	0.5	
6.631	151.7249	86.39614	0.5	
6.632	151.7248	86.39631	0.5	
6.633	151.7248	86.39648	0.5	
6.634	151.7247	86.39664	0.5	
6.635	151.7247	86.3968	0.5	
6.636	151.7246	86.39698	0.5	
6.637	151.7246	86.39714	0.5	
6.638	151.7245	86.39731	0.5	
6.639	151.7245	86.39747	0.5	
6.64	151.7244	86.39764	0.5	
6.641	151.7243	86.39779	0.5	
6.642	151.7243	86.39796	0.5	
6.643	151.7242	86.39812	0.5	
6.644	151.7242	86.39828	0.5	
6.645	151.7242	86.39844	0.5	
6.646	151.7241	86.3986	0.5	
6.647	151.724	86.39875	0.5	
6.648	151.724	86.39892	0.5	
6.649	151.7239	86.39907	0.5	
6.65	151.7239	86.39922	0.5	
6.651	151.7238	86.39938	0.5	
6.652	151.7238	86.39954	0.5	
6.653	151.7237	86.3997	0.5	
6.654	151.7237	86.39984	0.5	
6.655	151.7236	86.39999	0.5	
6.656	151.7236	86.40015	0.5	
6.657	151.7235	86.4003	0.5	
6.658	151.7235	86.40045	0.5	
6.659	151.7234	86.4006	0.5	
6.66	151.7234	86.40076	0.5	
6.661	151.7233	86.40091	0.5	
6.662	151.7233	86.40105	0.5	
6.663	151.7232	86.4012	0.5	
6.664	151.7232	86.40135	0.5	
6.665	151.7231	86.4015	0.5	
6.666	151.7231	86.40164	0.5	
6.667	151.7231	86.40179	0.5	
6.668	151.723	86.40194	0.5	
6.669	151.7229	86.40208	0.5	
6.67	151.7229	86.40222	0.5	
6.671	151.7229	86.40237	0.5	
6.672	151.7228	86.40251	0.5	
6.673	151.7228	86.40265	0.5	
6.674	151.7227	86.4028	0.5	
6.675	151.7227	86.40294	0.5	
6.676	151.7226	86.40308	0.5	
6.677	151.7226	86.40321	0.5	
6.678	151.7225	86.40337	0.5	
6.679	151.7225	86.4035	0.5	
6.68	151.7224	86.40363	0.5	
6.681	151.7224	86.40378	0.5	
6.682	151.7224	86.40392	0.5	
6.683	151.7223	86.40405	0.5	
6.684	151.7223	86.40418	0.5	
6.685	151.7222	86.40433	0.5	
6.686	151.7222	86.40446	0.5	
6.687	151.7221	86.40459	0.5	
6.688	151.7221	86.40472	0.5	
6.689	151.722	86.40486	0.5	
6.69	151.722	86.405	0.5	
6.691	151.722	86.40513	0.5	
6.692	151.7219	86.40526	0.5	
6.693	151.7219	86.40539	0.5	
6.694	151.7218	86.40552	0.5	
6.695	151.7218	86.40565	0.5	
6.696	151.7218	86.40578	0.5	
6.697	151.7217	86.40591	0.5	
6.698	151.7217	86.40604	0.5	
6.699	151.7216	86.40617	0.5	
6.7	151.7216	86.4063	0.5	
6.701	151.7215	86.40642	0.5	
6.702	151.7215	86.40656	0.5	
6.703	151.7215	86.40668	0.5	
6.704	151.7214	86.40681	0.5	
6.705	151.7214	86.40693	0.5	
6.706	151.7213	86.40705	0.5	
6.707	151.7213	86.40718	0.5	
6.708	151.7213	86.40731	0.5	
6.709	151.7212	86.40743	0.5	
6.71	151.7212	86.40755	0.5	
6.711	151.7211	86.40768	0.5	
6.712	151.7211	86.4078	0.5	
6.713	151.721	86.40791	0.5	
6.714	151.721	86.40804	0.5	
6.715	151.721	86.40816	0.5	
6.716	151.7209	86.40828	0.5	
6.717	151.7209	86.40839	0.5	
6.718	151.7209	86.40852	0.5	
6.719	151.7208	86.40864	0.5	
6.72	151.7208	86.40876	0.5	
6.721	151.7207	86.40887	0.5	
6.722	151.7207	86.40899	0.5	
6.723	151.7207	86.40911	0.5	
6.724	151.7206	86.40923	0.5	
6.725	151.7206	86.40934	0.5	
6.726	151.7206	86.40945	0.5	
6.727	151.7205	86.40957	0.5	
6.728	151.7205	86.40968	0.5	
6.729	151.7204	86.4098	0.5	
6.73	151.7204	86.40991	0.5	
6.731	151.7204	86.41003	0.5	
6.732	151.7203	86.41013	0.5	
6.733	151.7203	86.41025	0.5	
6.734	151.7202	86.41036	0.5	
6.735	151.7202	86.41047	0.5	
6.736	151.7202	86.41058	0.5	
6.737	151.7201	86.41069	0.5	
6.738	151.7201	86.4108	0.5	
6.739	151.7201	86.41091	0.5	
6.74	151.72	86.41102	0.5	
6.741	151.72	86.41113	0.5	
6.742	151.72	86.41124	0.5	
6.743	151.7199	86.41135	0.5	
6.744	151.7199	86.41145	0.5	
6.745	151.7198	86.41156	0.5	
6.746	151.7198	86.41167	0.5	
6.747	151.7198	86.41177	0.5	
6.748	151.7198	86.41188	0.5	
6.749	151.7197	86.41199	0.5	
6.75	151.7197	86.41209	0.5	
6.751	151.7197	86.41219	0.5	
6.752	151.7196	86.4123	0.5	
6.753	151.7196	86.4124	0.5	
6.754	151.7195	86.41251	0.5	
6.755	151.7195	86.41261	0.5	
6.756	151.7195	86.4127	0.5	
6.757	151.7194	86.4128	0.5	
6.758	151.7194	86.41291	0.5	
6.759	151.7194	86.41301	0.5	
6.76	151.7193	86.41311	0.5	
6.761	151.7193	86.41322	0.5	
6.762	151.7193	86.41331	0.5	
6.763	151.7193	86.41341	0.5	
6.764	151.7192	86.41351	0.5	
6.765	151.7192	86.41361	0.5	
6.766	151.7191	86.4137	0.5	
6.767	151.7191	86.4138	0.5	
6.768	151.7191	86.4139	0.5	
6.769	151.7191	86.414	0.5	
6.77	151.719	86.4141	0.5	
6.771	151.719	86.41419	0.5	
6.772	151.719	86.41429	0.5	
6.773	151.7189	86.41439	0.5	
6.774	151.7189	86.41447	0.5	
6.775	151.7189	86.41457	0.5	
6.776	151.7188	86.41467	0.5	
6.777	151.7188	86.41476	0.5	
6.778	151.7188	86.41486	0.5	
6.779	151.7188	86.41496	0.5	
6.78	151.7187	86.41505	0.5	
6.781	151.7187	86.41513	0.5	
6.782	151.7186	86.41523	0.5	
6.783	151.7186	86.41532	0.5	
6.784	151.7186	86.41541	0.5	
6.785	151.7186	86.4155	0.5	
6.786	151.7185	86.4156	0.5	
6.787	151.7185	86.41568	0.5	
6.788	151.7185	86.41577	0.5	
6.789	151.7184	86.41586	0.5	
6.79	151.7184	86.41595	0.5	
6.791	151.7184	86.41605	0.5	
6.792	151.7184	86.41612	0.5	
6.793	151.7183	86.41621	0.5	
6.794	151.7183	86.41631	0.5	
6.795	151.7183	86.4164	0.5	
6.796	151.7182	86.41648	0.5	
6.797	151.7182	86.41656	0.5	
6.798	151.7182	86.41665	0.5	
6.799	151.7182	86.41674	0.5	
6.8	151.7181	86.41682	0.5	
6.801	151.7181	86.41692	0.5	
6.802	151.7181	86.41699	0.5	
6.803	151.718	86.41708	0.5	
6.804	151.718	86.41717	0.5	
6.805	151.718	86.41725	0.5	
6.806	151.718	86.41733	0.5	
6.807	151.7179	86.41741	0.5	
6.808	151.7179	86.4175	0.5	
6.809	151.7179	86.41758	0.5	
6.81	151.7178	86.41766	0.5	
6.811	151.7178	86.41774	0.5	
6.812	151.7178	86.41783	0.5	
6.813	151.7178	86.4179	0.5	
6.814	151.7177	86.41798	0.5	
6.815	151.7177	86.41807	0.5	
6.816	151.7177	86.41815	0.5	
6.817	151.7177	86.41823	0.5	
6.818	151.7176	86.41831	0.5	
6.819	151.7176	86.41839	0.5	
6.82	151.7176	86.41847	0.5	
6.821	151.7176	86.41854	0.5	
6.822	151.7175	86.41862	0.5	
6.823	151.7175	86.41871	0.5	
6.824	151.7175	86.41878	0.5	
6.825	151.7175	86.41885	0.5	
6.826	151.7174	86.41894	0.5	
6.827	151.7174	86.41901	0.5	
6.828	151.7174	86.41909	0.5	
6.829	151.7174	86.41917	0.5	
6.83	151.7173	86.41924	0.5	
6.831	151.7173	86.41931	0.5	
