Time	A2	A3	A4	A5	A1	
5.07	8.657598E-05	0	0	0	0.001225345	
5.072	8.596387E-05	0	0	0	0.001223866	
5.074	8.535897E-05	0	0	0	0.001222346	
5.076	8.476176E-05	0	0	0	0.001220793	
5.078	8.4172E-05	0	0	0	0.001219202	
5.08	8.358969E-05	0	0	0	0.001217581	
5.082	8.301483E-05	0	0	0	0.001215931	
5.084	8.244812E-05	0	0	0	0.001214255	
5.086	8.18891E-05	0	0	0	0.001212556	
5.088	8.133845E-05	0	0	0	0.001210839	
5.09	8.079549E-05	0	0	0	0.00120911	
5.092	8.026091E-05	0	0	0	0.00120737	
5.094	7.973425E-05	0	0	0	0.001205619	
5.096	7.921597E-05	0	0	0	0.001203865	
5.098	7.870561E-05	0	0	0	0.001202103	
5.1	7.820339E-05	0	0	0	0.001200341	
5.102	7.770956E-05	0	0	0	0.001198582	
5.104	7.722364E-05	0	0	0	0.00119682	
5.106	7.674564E-05	0	0	0	0.001195069	
5.108	7.627578E-05	0	0	0	0.001193319	
5.11	7.581431E-05	0	0	0	0.001191571	
5.112	7.536029E-05	0	0	0	0.001189828	
5.114	7.491442E-05	0	0	0	0.001188092	
5.116	7.447624E-05	0	0	0	0.001186367	
5.118	7.404573E-05	0	0	0	0.001184646	
5.12	7.362245E-05	0	0	0	0.00118294	
5.122	7.320638E-05	0	0	0	0.001181241	
5.124	7.279753E-05	0	0	0	0.001179546	
5.126	7.239636E-05	0	0	0	0.001177862	
5.128	7.200171E-05	0	0	0	0.001176186	
5.13	7.161382E-05	0	0	0	0.001174517	
5.132	7.123267E-05	0	0	0	0.001172859	
5.134	7.085828E-05	0	0	0	0.001171205	
5.136	7.048994E-05	0	0	0	0.001169562	
5.138	7.012812E-05	0	0	0	0.001167927	
5.14	6.977236E-05	0	0	0	0.001166299	
5.142	6.942265E-05	0	0	0	0.001164678	
5.144	6.907852E-05	0	0	0	0.001163065	
5.146	6.874045E-05	0	0	0	0.001161456	
5.148	6.840727E-05	0	0	0	0.001159851	
5.15	6.807991E-05	0	0	0	0.001158252	
5.152	6.775768E-05	0	0	0	0.001156654	
5.154	6.744126E-05	0	0	0	0.001155064	
5.156	6.71295E-05	0	0	0	0.00115348	
5.158	6.682263E-05	0	0	0	0.001151901	
5.16	6.652088E-05	0	0	0	0.001150329	
5.162	6.622379E-05	0	0	0	0.00114876	
5.164	6.593135E-05	0	0	0	0.001147192	
5.166	6.564357E-05	0	0	0	0.001145631	
5.168	6.536022E-05	0	0	0	0.00114407	
5.17	6.508105E-05	0	0	0	0.001142509	
5.172	6.480608E-05	0	0	0	0.001140956	
5.174	6.453553E-05	0	0	0	0.001139402	
5.176	6.426848E-05	0	0	0	0.001137853	
5.178	6.400538E-05	0	0	0	0.001136307	
5.18	6.374647E-05	0	0	0	0.001134761	
5.182	6.349129E-05	0	0	0	0.001133211	
5.184	6.32396E-05	0	0	0	0.001131669	
5.186	6.299186E-05	0	0	0	0.00113013	
5.188	6.274739E-05	0	0	0	0.001128592	
5.19	6.250641E-05	0	0	0	0.001127061	
5.192	6.226916E-05	0	0	0	0.001125526	
5.194	6.203493E-05	0	0	0	0.001123998	
5.196	6.18042E-05	0	0	0	0.001122467	
5.198	6.157695E-05	0	0	0	0.001120944	
5.2	6.135297E-05	0	0	0	0.00111942	
5.202	6.113201E-05	0	0	0	0.0011179	
5.204	6.091362E-05	0	0	0	0.00111638	
5.206	6.069895E-05	0	0	0	0.001114864	
5.208	6.048707E-05	0	0	0	0.001113355	
5.21	6.027776E-05	0	0	0	0.001111843	
5.212	6.007194E-05	0	0	0	0.001110334	
5.214	5.986821E-05	0	0	0	0.001108829	
5.216	5.966751E-05	0	0	0	0.001107324	
5.218	5.946937E-05	0	0	0	0.001105826	
5.22	5.927379E-05	0	0	0	0.001104333	
5.222	5.908124E-05	0	0	0	0.001102839	
5.224	5.889079E-05	0	0	0	0.001101345	
5.226	5.870312E-05	0	0	0	0.001099855	
5.228	5.851756E-05	0	0	0	0.001098372	
5.23	5.833479E-05	0	0	0	0.001096886	
5.232	5.815411E-05	0	0	0	0.001095403	
5.234	5.797576E-05	0	0	0	0.001093928	
5.236	5.779974E-05	0	0	0	0.001092449	
5.238	5.762558E-05	0	0	0	0.001090974	
5.24	5.745399E-05	0	0	0	0.001089502	
5.242	5.728425E-05	0	0	0	0.001088034	
5.244	5.711685E-05	0	0	0	0.001086567	
5.246	5.695131E-05	0	0	0	0.001085103	
5.248	5.678786E-05	0	0	0	0.001083639	
5.25	5.662674E-05	0	0	0	0.001082174	
5.252	5.646725E-05	0	0	0	0.001080718	
5.254	5.630939E-05	0	0	0	0.001079265	
5.256	5.615386E-05	0	0	0	0.001077808	
5.258	5.599996E-05	0	0	0	0.001076359	
5.26	5.584769E-05	0	0	0	0.001074906	
5.262	5.569705E-05	0	0	0	0.001073457	
5.264	5.554827E-05	0	0	0	0.001072016	
5.266	5.540159E-05	0	0	0	0.001070574	
5.268	5.525607E-05	0	0	0	0.001069132	
5.27	5.511241E-05	0	0	0	0.001067691	
5.272	5.497038E-05	0	0	0	0.00106626	
5.274	5.482999E-05	0	0	0	0.001064822	
5.276	5.469075E-05	0	0	0	0.001063392	
5.278	5.455292E-05	0	0	0	0.001061961	
5.28	5.441718E-05	0	0	0	0.001060534	
5.282	5.428237E-05	0	0	0	0.001059104	
5.284	5.414919E-05	0	0	0	0.001057684	
5.286	5.401764E-05	0	0	0	0.001056261	
5.288	5.388726E-05	0	0	0	0.001054846	
5.29	5.375803E-05	0	0	0	0.00105343	
5.292	5.363044E-05	0	0	0	0.001052015	
5.294	5.350425E-05	0	0	0	0.001050599	
5.296	5.337875E-05	0	0	0	0.001049191	
5.298	5.325489E-05	0	0	0	0.001047783	
5.3	5.313195E-05	0	0	0	0.001046371	
5.302	5.301042E-05	0	0	0	0.001044963	
5.304	5.289004E-05	0	0	0	0.001043566	
5.306	5.277083E-05	0	0	0	0.001042165	
5.308	5.265255E-05	0	0	0	0.001040768	
5.31	5.253591E-05	0	0	0	0.001039367	
5.312	5.241996E-05	0	0	0	0.001037978	
5.314	5.230517E-05	0	0	0	0.001036581	
5.316	5.219132E-05	0	0	0	0.001035195	
5.318	5.207839E-05	0	0	0	0.001033805	
5.32	5.196664E-05	0	0	0	0.00103242	
5.322	5.185581E-05	0	0	0	0.00103103	
5.324	5.174591E-05	0	0	0	0.001029652	
5.326	5.163718E-05	0	0	0	0.001028266	
5.328	5.152915E-05	0	0	0	0.001026891	
5.33	5.142228E-05	0	0	0	0.00102552	
5.332	5.131634E-05	0	0	0	0.001024146	
5.334	5.121133E-05	0	0	0	0.001022771	
5.336	5.110726E-05	0	0	0	0.001021404	
5.338	5.100388E-05	0	0	0	0.001020033	
5.34	5.09012E-05	0	0	0	0.001018666	
5.342	5.079946E-05	0	0	0	0.001017302	
5.344	5.069887E-05	0	0	0	0.001015939	
5.346	5.059876E-05	0	0	0	0.001014579	
5.348	5.049934E-05	0	0	0	0.001013223	
5.35	5.040085E-05	0	0	0	0.001011863	
5.352	5.030283E-05	0	0	0	0.001010507	
5.354	5.020527E-05	0	0	0	0.001009155	
5.356	5.010935E-05	0	0	0	0.001007803	
5.358	5.001388E-05	0	0	0	0.001006451	
5.36	4.991889E-05	0	0	0	0.001005102	
5.362	4.982436E-05	0	0	0	0.001003761	
5.364	4.9731E-05	0	0	0	0.00100242	
5.366	4.963763E-05	0	0	0	0.001001079	
5.368	4.954566E-05	0	0	0	0.0009997375	
5.37	4.945393E-05	0	0	0	0.0009984039	
5.372	4.936289E-05	0	0	0	0.0009970702	
5.374	4.927255E-05	0	0	0	0.0009957366	
5.376	4.918291E-05	0	0	0	0.0009944029	
5.378	4.909397E-05	0	0	0	0.000993073	
5.38	4.900503E-05	0	0	0	0.0009917468	
5.382	4.891702E-05	0	0	0	0.0009904206	
5.384	4.882971E-05	0	0	0	0.0009890944	
5.386	4.874263E-05	0	0	0	0.0009877719	
5.388	4.865672E-05	0	0	0	0.0009864531	
5.39	4.85708E-05	0	0	0	0.0009851344	
5.392	4.848535E-05	0	0	0	0.0009838119	
5.394	4.840083E-05	0	0	0	0.0009824969	
5.396	4.831678E-05	0	0	0	0.0009811856	
5.398	4.82332E-05	0	0	0	0.0009798743	
5.4	4.815008E-05	0	0	0	0.0009785593	
5.402	4.806742E-05	0	0	0	0.0009772517	
5.404	4.798523E-05	0	0	0	0.0009759478	
5.406	4.790351E-05	0	0	0	0.000974644	
5.408	4.782225E-05	0	0	0	0.0009733364	
5.41	4.774122E-05	0	0	0	0.00097204	
5.412	4.766067E-05	0	0	0	0.0009707399	
5.414	4.758034E-05	0	0	0	0.0009694472	
5.416	4.750118E-05	0	0	0	0.0009681508	
5.418	4.742225E-05	0	0	0	0.0009668544	
5.42	4.734378E-05	0	0	0	0.0009655692	
5.422	4.726578E-05	0	0	0	0.0009642765	
5.424	4.718802E-05	0	0	0	0.0009629875	
5.426	4.711072E-05	0	0	0	0.000961706	
5.428	4.703342E-05	0	0	0	0.0009604208	
5.43	4.695682E-05	0	0	0	0.0009591356	
5.432	4.688092E-05	0	0	0	0.0009578578	
5.434	4.680478E-05	0	0	0	0.00095658	
5.436	4.672958E-05	0	0	0	0.0009553023	
5.438	4.665437E-05	0	0	0	0.0009540245	
5.44	4.65794E-05	0	0	0	0.0009527504	
5.442	4.650466E-05	0	0	0	0.0009514801	
5.444	4.643062E-05	0	0	0	0.0009502098	
5.446	4.635658E-05	0	0	0	0.0009489432	
5.448	4.628347E-05	0	0	0	0.0009476729	
5.45	4.62106E-05	0	0	0	0.00094641	
5.452	4.613772E-05	0	0	0	0.0009451471	
5.454	4.606508E-05	0	0	0	0.0009438843	
5.456	4.59929E-05	0	0	0	0.0009426214	
5.458	4.592142E-05	0	0	0	0.000941366	
5.46	4.584994E-05	0	0	0	0.0009401068	
5.462	4.577846E-05	0	0	0	0.0009388514	
5.464	4.570791E-05	0	0	0	0.0009375997	
5.466	4.563737E-05	0	0	0	0.000936348	
5.468	4.556705E-05	0	0	0	0.0009350963	
5.47	4.549697E-05	0	0	0	0.0009338483	
5.472	4.542735E-05	0	0	0	0.0009326003	
5.474	4.535774E-05	0	0	0	0.0009313561	
5.476	4.528835E-05	0	0	0	0.0009301119	
5.478	4.52192E-05	0	0	0	0.0009288713	
5.48	4.515052E-05	0	0	0	0.0009276308	
5.482	4.508207E-05	0	0	0	0.0009263903	
5.484	4.501385E-05	0	0	0	0.0009251572	
5.486	4.494586E-05	0	0	0	0.0009239204	
5.488	4.487811E-05	0	0	0	0.0009226836	
5.49	4.481059E-05	0	0	0	0.0009214543	
5.492	4.474306E-05	0	0	0	0.0009202249	
5.494	4.467648E-05	0	0	0	0.0009189919	
5.496	4.460989E-05	0	0	0	0.0009177662	
5.498	4.454353E-05	0	0	0	0.0009165406	
5.5	4.447717E-05	0	0	0	0.0009153187	
5.502	4.441128E-05	0	0	0	0.0009140968	
5.504	4.434539E-05	0	0	0	0.0009128749	
5.506	4.427996E-05	0	0	0	0.0009116568	
5.508	4.421477E-05	0	0	0	0.0009104386	
5.51	4.415005E-05	0	0	0	0.0009092242	
5.512	4.408509E-05	0	0	0	0.0009080097	
5.514	4.401989E-05	0	0	0	0.000906799	
5.516	4.395586E-05	0	0	0	0.000905592	
5.518	4.389137E-05	0	0	0	0.000904385	
5.52	4.382757E-05	0	0	0	0.0009031817	
5.522	4.376355E-05	0	0	0	0.0009019747	
5.524	4.369975E-05	0	0	0	0.0009007752	
5.526	4.363642E-05	0	0	0	0.0008995719	
5.528	4.357286E-05	0	0	0	0.0008983761	
5.53	4.350976E-05	0	0	0	0.0008971766	
5.532	4.344666E-05	0	0	0	0.0008959807	
5.534	4.33838E-05	0	0	0	0.0008947812	
5.536	4.332117E-05	0	0	0	0.0008935891	
5.538	4.3259E-05	0	0	0	0.000892397	
5.54	4.319684E-05	0	0	0	0.0008912086	
5.542	4.313444E-05	0	0	0	0.0008900203	
5.544	4.307227E-05	0	0	0	0.0008888356	
5.546	4.30108E-05	0	0	0	0.0008876473	
5.548	4.29491E-05	0	0	0	0.0008864664	
5.55	4.288787E-05	0	0	0	0.0008852854	
5.552	4.28264E-05	0	0	0	0.0008841045	
5.554	4.276494E-05	0	0	0	0.0008829273	
5.556	4.27044E-05	0	0	0	0.0008817501	
5.558	4.26434E-05	0	0	0	0.0008805767	
5.56	4.258286E-05	0	0	0	0.0008794032	
5.562	4.252233E-05	0	0	0	0.0008782297	
5.564	4.246179E-05	0	0	0	0.00087706	
5.566	4.240172E-05	0	0	0	0.0008758903	
5.568	4.234165E-05	0	0	0	0.0008747242	
5.57	4.228181E-05	0	0	0	0.0008735582	
5.572	4.222221E-05	0	0	0	0.0008723922	
5.574	4.216237E-05	0	0	0	0.0008712299	
5.576	4.2103E-05	0	0	0	0.0008700714	
5.578	4.204363E-05	0	0	0	0.0008689091	
5.58	4.198425E-05	0	0	0	0.0008677542	
5.582	4.192512E-05	0	0	0	0.0008665957	
5.584	4.186644E-05	0	0	0	0.0008654408	
5.586	4.180754E-05	0	0	0	0.0008642897	
5.588	4.17491E-05	0	0	0	0.0008631349	
5.59	4.169066E-05	0	0	0	0.0008619875	
5.592	4.163268E-05	0	0	0	0.0008608364	
5.594	4.157494E-05	0	0	0	0.000859689	
5.596	4.151673E-05	0	0	0	0.0008585453	
5.598	4.145899E-05	0	0	0	0.0008574016	
5.6	4.140148E-05	0	0	0	0.000856258	
5.602	4.134397E-05	0	0	0	0.000855118	
5.604	4.128669E-05	0	0	0	0.0008539781	
5.606	4.122942E-05	0	0	0	0.0008528382	
5.608	4.117237E-05	0	0	0	0.0008517019	
5.61	4.111533E-05	0	0	0	0.0008505657	
5.612	4.105829E-05	0	0	0	0.0008494332	
5.614	4.100148E-05	0	0	0	0.0008483008	
5.616	4.09449E-05	0	0	0	0.0008471683	
5.618	4.088855E-05	0	0	0	0.0008460395	
5.62	4.083221E-05	0	0	0	0.0008449145	
5.622	4.077563E-05	0	0	0	0.0008437857	
5.624	4.071952E-05	0	0	0	0.0008426607	
5.626	4.066341E-05	0	0	0	0.0008415394	
5.628	4.060706E-05	0	0	0	0.000840418	
5.63	4.055118E-05	0	0	0	0.0008392967	
5.632	4.049554E-05	0	0	0	0.0008381791	
5.634	4.044012E-05	0	0	0	0.0008370616	
5.636	4.038448E-05	0	0	0	0.0008359477	
5.638	4.032883E-05	0	0	0	0.0008348301	
5.64	4.027365E-05	0	0	0	0.0008337162	
5.642	4.021847E-05	0	0	0	0.0008326061	
5.644	4.016305E-05	0	0	0	0.000831496	
5.646	4.010811E-05	0	0	0	0.0008303896	
5.648	4.005339E-05	0	0	0	0.0008292831	
5.65	3.999844E-05	0	0	0	0.0008281767	
5.652	3.994373E-05	0	0	0	0.0008270741	
5.654	3.988924E-05	0	0	0	0.0008259714	
5.656	3.983453E-05	0	0	0	0.0008248724	
5.658	3.978028E-05	0	0	0	0.0008237697	
5.66	3.97258E-05	0	0	0	0.0008226745	
5.662	3.967155E-05	0	0	0	0.0008215755	
5.664	3.961753E-05	0	0	0	0.0008204803	
5.666	3.956328E-05	0	0	0	0.0008193888	
5.668	3.950973E-05	0	0	0	0.0008182935	
5.67	3.945571E-05	0	0	0	0.0008172058	
5.672	3.940193E-05	0	0	0	0.000816118	
5.674	3.934838E-05	0	0	0	0.0008150302	
5.676	3.929483E-05	0	0	0	0.0008139424	
5.678	3.924128E-05	0	0	0	0.0008128546	
5.68	3.918773E-05	0	0	0	0.0008117743	
5.682	3.913441E-05	0	0	0	0.0008106902	
5.684	3.908132E-05	0	0	0	0.0008096099	
5.686	3.902777E-05	0	0	0	0.0008085333	
5.688	3.897492E-05	0	0	0	0.0008074529	
5.69	3.892207E-05	0	0	0	0.0008063801	
5.692	3.886921E-05	0	0	0	0.0008053035	
5.694	3.881659E-05	0	0	0	0.0008042306	
5.696	3.876397E-05	0	0	0	0.0008031577	
5.698	3.871159E-05	0	0	0	0.0008020885	
5.7	3.86592E-05	0	0	0	0.0008010194	
5.702	3.860681E-05	0	0	0	0.0007999502	
5.704	3.855443E-05	0	0	0	0.0007988848	
5.706	3.850227E-05	0	0	0	0.0007978193	
5.708	3.845012E-05	0	0	0	0.0007967576	
5.71	3.839796E-05	0	0	0	0.0007956959	
5.712	3.834581E-05	0	0	0	0.0007946342	
5.714	3.829389E-05	0	0	0	0.0007935725	
5.716	3.82422E-05	0	0	0	0.0007925145	
5.718	3.819028E-05	0	0	0	0.0007914603	
5.72	3.813859E-05	0	0	0	0.000790406	
5.722	3.80869E-05	0	0	0	0.000789348	
5.724	3.803545E-05	0	0	0	0.0007882975	
5.726	3.798422E-05	0	0	0	0.000787247	
5.728	3.7933E-05	0	0	0	0.0007861964	
5.73	3.788201E-05	0	0	0	0.0007851496	
5.732	3.783079E-05	0	0	0	0.0007841028	
5.734	3.778003E-05	0	0	0	0.0007830597	
5.736	3.772904E-05	0	0	0	0.0007820167	
5.738	3.767805E-05	0	0	0	0.0007809736	
5.74	3.762706E-05	0	0	0	0.0007799305	
5.742	3.757654E-05	0	0	0	0.0007788911	
5.744	3.752578E-05	0	0	0	0.0007778518	
5.746	3.747526E-05	0	0	0	0.0007768162	
5.748	3.74245E-05	0	0	0	0.0007757805	
5.75	3.737421E-05	0	0	0	0.0007747449	
5.752	3.732392E-05	0	0	0	0.000773713	
5.754	3.727362E-05	0	0	0	0.0007726811	
5.756	3.72231E-05	0	0	0	0.0007716529	
5.758	3.717327E-05	0	0	0	0.0007706247	
5.76	3.712298E-05	0	0	0	0.0007695965	
5.762	3.707316E-05	0	0	0	0.0007685684	
5.764	3.702287E-05	0	0	0	0.0007675439	
5.766	3.697304E-05	0	0	0	0.0007665232	
5.768	3.692321E-05	0	0	0	0.0007655025	
5.77	3.687339E-05	0	0	0	0.0007644817	
5.772	3.682356E-05	0	0	0	0.0007634573	
5.774	3.67742E-05	0	0	0	0.0007624403	
5.776	3.672508E-05	0	0	0	0.0007614233	
5.778	3.667595E-05	0	0	0	0.0007604063	
5.78	3.662659E-05	0	0	0	0.000759393	
5.782	3.657746E-05	0	0	0	0.0007583834	
5.784	3.652833E-05	0	0	0	0.0007573701	
5.786	3.647921E-05	0	0	0	0.0007563606	
5.788	3.643031E-05	0	0	0	0.0007553548	
5.79	3.638165E-05	0	0	0	0.0007543489	
5.792	3.633276E-05	0	0	0	0.0007533431	
5.794	3.628409E-05	0	0	0	0.0007523373	
5.796	3.623543E-05	0	0	0	0.0007513352	
5.798	3.618677E-05	0	0	0	0.0007503331	
5.8	3.613834E-05	0	0	0	0.000749331	
5.802	3.608945E-05	0	0	0	0.0007483326	
5.804	3.604125E-05	0	0	0	0.0007473379	
5.806	3.599306E-05	0	0	0	0.0007463396	
5.808	3.594463E-05	0	0	0	0.0007453449	
5.81	3.589643E-05	0	0	0	0.0007443503	
5.812	3.584824E-05	0	0	0	0.0007433593	
5.814	3.580027E-05	0	0	0	0.0007423684	
5.816	3.575231E-05	0	0	0	0.0007413775	
5.818	3.570411E-05	0	0	0	0.0007403903	
5.82	3.565615E-05	0	0	0	0.0007394031	
5.822001	3.560865E-05	0	0	0	0.0007384196	
5.824	3.556092E-05	0	0	0	0.0007374361	
5.826	3.551319E-05	0	0	0	0.0007364526	
5.828	3.546523E-05	0	0	0	0.0007354692	
5.83	3.541796E-05	0	0	0	0.0007344894	
5.832	3.537047E-05	0	0	0	0.0007335097	
5.834	3.532297E-05	0	0	0	0.0007325299	
5.836	3.527547E-05	0	0	0	0.0007315539	
5.838	3.522821E-05	0	0	0	0.0007305816	
5.84	3.518094E-05	0	0	0	0.0007296056	
5.842	3.513391E-05	0	0	0	0.0007286333	
5.844	3.508665E-05	0	0	0	0.000727661	
5.846	3.503961E-05	0	0	0	0.0007266924	
5.848	3.499258E-05	0	0	0	0.0007257238	
5.85	3.494555E-05	0	0	0	0.0007247552	
5.852	3.489875E-05	0	0	0	0.0007237904	
5.854	3.485195E-05	0	0	0	0.0007228255	
5.856	3.480515E-05	0	0	0	0.0007218644	
5.858	3.475859E-05	0	0	0	0.0007208996	
5.86	3.471179E-05	0	0	0	0.0007199384	
5.862	3.466522E-05	0	0	0	0.000718981	
5.864	3.461866E-05	0	0	0	0.0007180199	
5.866	3.457209E-05	0	0	0	0.0007170625	
5.868001	3.452576E-05	0	0	0	0.0007161051	
5.87	3.447966E-05	0	0	0	0.0007151514	
5.872	3.443356E-05	0	0	0	0.0007142015	
5.874	3.438769E-05	0	0	0	0.0007132478	
5.876	3.434159E-05	0	0	0	0.0007122979	
5.878	3.429595E-05	0	0	0	0.0007113479	
5.88	3.425032E-05	0	0	0	0.0007104017	
5.882	3.420468E-05	0	0	0	0.0007094517	
5.884	3.415882E-05	0	0	0	0.0007085055	
5.886	3.411318E-05	0	0	0	0.000707563	
5.888	3.406778E-05	0	0	0	0.0007066205	
5.89	3.402238E-05	0	0	0	0.0007056743	
5.892	3.397698E-05	0	0	0	0.0007047355	
5.894	3.393157E-05	0	0	0	0.0007037967	
5.896	3.38864E-05	0	0	0	0.000702858	
5.898	3.384147E-05	0	0	0	0.0007019229	
5.9	3.37963E-05	0	0	0	0.0007009879	
5.902	3.375113E-05	0	0	0	0.0007000528	
5.904	3.370596E-05	0	0	0	0.0006991178	
5.906	3.366126E-05	0	0	0	0.0006981865	
5.908	3.361632E-05	0	0	0	0.0006972551	
5.91	3.357162E-05	0	0	0	0.0006963275	
5.912	3.352668E-05	0	0	0	0.0006953999	
5.914001	3.348198E-05	0	0	0	0.0006944723	
5.916	3.343727E-05	0	0	0	0.0006935447	
5.918	3.33928E-05	0	0	0	0.0006926209	
5.92	3.334833E-05	0	0	0	0.000691697	
5.922	3.330386E-05	0	0	0	0.0006907731	
5.924	3.325939E-05	0	0	0	0.0006898567	
5.926	3.321515E-05	0	0	0	0.0006889366	
5.928	3.317092E-05	0	0	0	0.0006880164	
5.93	3.312668E-05	0	0	0	0.0006871	
5.932	3.308244E-05	0	0	0	0.0006861873	
5.934	3.30382E-05	0	0	0	0.0006852709	
5.936	3.29942E-05	0	0	0	0.0006843582	
5.938	3.295019E-05	0	0	0	0.0006834455	
5.94	3.290619E-05	0	0	0	0.0006825365	
5.942	3.286218E-05	0	0	0	0.0006816238	
5.944	3.281841E-05	0	0	0	0.0006807148	
5.946	3.277464E-05	0	0	0	0.0006798096	
5.948	3.27311E-05	0	0	0	0.0006789044	
5.95	3.268733E-05	0	0	0	0.0006779954	
5.952	3.264379E-05	0	0	0	0.0006770939	
5.954	3.260002E-05	0	0	0	0.0006761923	
5.956	3.255671E-05	0	0	0	0.0006752908	
5.958	3.25134E-05	0	0	0	0.0006743893	
5.960001	3.24701E-05	0	0	0	0.0006734878	
5.962	3.242656E-05	0	0	0	0.00067259	
5.964	3.238325E-05	0	0	0	0.0006716959	
5.966	3.234018E-05	0	0	0	0.0006707981	
5.968	3.22971E-05	0	0	0	0.0006699041	
5.97	3.225403E-05	0	0	0	0.00066901	
5.972	3.221096E-05	0	0	0	0.0006681196	
5.974	3.216788E-05	0	0	0	0.0006672256	
5.976	3.212504E-05	0	0	0	0.0006663352	
5.978	3.20822E-05	0	0	0	0.0006654486	
5.98	3.203959E-05	0	0	0	0.000664562	
5.982	3.199675E-05	0	0	0	0.0006636754	
5.984	3.195391E-05	0	0	0	0.0006627925	
5.986	3.191154E-05	0	0	0	0.0006619096	
5.988	3.186893E-05	0	0	0	0.0006610267	
5.99	3.182655E-05	0	0	0	0.0006601475	
5.992	3.178394E-05	0	0	0	0.0006592646	
5.994	3.174157E-05	0	0	0	0.0006583892	
5.996	3.169943E-05	0	0	0	0.00065751	
5.998	3.165705E-05	0	0	0	0.0006566346	
6	3.161491E-05	0	0	0	0.0006557591	
6.002	3.157277E-05	0	0	0	0.0006548874	
6.004	3.153039E-05	0	0	0	0.000654012	
6.006001	3.148848E-05	0	0	0	0.000653144	
6.008	3.144657E-05	0	0	0	0.0006522723	
6.01	3.140466E-05	0	0	0	0.0006514043	
6.012	3.136275E-05	0	0	0	0.0006505363	
6.014	3.132084E-05	0	0	0	0.0006496683	
6.016	3.127893E-05	0	0	0	0.000648804	
6.018	3.123749E-05	0	0	0	0.0006479397	
6.02	3.119581E-05	0	0	0	0.0006470755	
6.022	3.115414E-05	0	0	0	0.0006462149	
6.024	3.111269E-05	0	0	0	0.0006453507	
6.026	3.107102E-05	0	0	0	0.0006444938	
6.028	3.102957E-05	0	0	0	0.0006436333	
6.03	3.098836E-05	0	0	0	0.0006427765	
6.032	3.094692E-05	0	0	0	0.0006419197	
6.034	3.090571E-05	0	0	0	0.0006410629	
6.036	3.086426E-05	0	0	0	0.000640206	
6.038	3.082328E-05	0	0	0	0.0006393529	
6.04	3.078231E-05	0	0	0	0.0006384999	
6.042	3.07411E-05	0	0	0	0.0006376468	
6.044	3.070012E-05	0	0	0	0.0006367974	
6.046	3.065914E-05	0	0	0	0.000635948	
6.048	3.061839E-05	0	0	0	0.0006351024	
6.05	3.057765E-05	0	0	0	0.000634253	
6.052001	3.05369E-05	0	0	0	0.0006334074	
6.054	3.049616E-05	0	0	0	0.0006325617	
6.056	3.045541E-05	0	0	0	0.0006317198	
6.058	3.041467E-05	0	0	0	0.0006308779	
6.06	3.037415E-05	0	0	0	0.000630036	
6.062	3.033364E-05	0	0	0	0.0006291941	
6.064	3.029336E-05	0	0	0	0.0006283596	
6.066	3.025285E-05	0	0	0	0.0006275177	
6.068	3.021234E-05	0	0	0	0.0006266832	
6.07	3.017229E-05	0	0	0	0.0006258488	
6.072001	3.013201E-05	0	0	0	0.0006250143	
6.074	3.009196E-05	0	0	0	0.0006241798	
6.076	3.005168E-05	0	0	0	0.0006233491	
6.078	3.001164E-05	0	0	0	0.0006225184	
6.08	2.997136E-05	0	0	0	0.0006216913	
6.082	2.993154E-05	0	0	0	0.0006208606	
6.084	2.989173E-05	0	0	0	0.0006200336	
6.086	2.985168E-05	0	0	0	0.0006192066	
6.088	2.981187E-05	0	0	0	0.0006183796	
