TimeSlice	Time	FB	P	Input	Analog	D	A	Analog_Ie	Analog_Vm
7513	1.87825	1	1	0	0.971179	0.886963	-0.0540604	9.7118e-009	0.0271179
7514	1.8785	1	1	0	0.971179	0.886963	-0.0539823	9.7118e-009	0.0271179
7515	1.87875	1	1	0	0.971179	0.886963	-0.0539067	9.7118e-009	0.0271179
7516	1.879	1	1	0	0.971179	0.886963	-0.0538335	9.7118e-009	0.0271179
7517	1.87925	1	1	0	0.971179	0.886963	-0.0537626	9.7118e-009	0.0271179
7518	1.8795	1	1	0	0.971179	0.886963	-0.0536941	9.7118e-009	0.0271179
7519	1.87975	1	1	0	0.971179	0.887905	-0.0536279	9.7118e-009	0.0271179
7520	1.88	1	1	0	0.971179	0.887905	-0.0535639	9.7118e-009	0.0271179
7521	1.88025	1	1	0	0.971179	0.887905	0	9.7118e-009	0.0271179
7522	1.8805	1	1	0	0.971179	0.887905	-0.0542289	9.7118e-009	0.0271179
7523	1.88075	1	1	0	0.971179	0.887905	-0.0548265	9.7118e-009	0.0271179
7524	1.881	1	1	0	0.971179	0.887905	-0.0553162	9.7118e-009	0.0271179
7525	1.88125	1	1	0	0.971179	0.887905	-0.055715	9.7118e-009	0.0271179
7526	1.8815	1	1	0	0.971179	0.887905	-0.0560372	9.7118e-009	0.0271179
7527	1.88175	1	1	0	0.971179	0.887905	-0.0562944	9.7118e-009	0.0271179
7528	1.882	1	1	0	0.971179	0.887905	-0.0564961	9.7118e-009	0.0271179
7529	1.88225	1	1	0	0.971179	0.888839	-0.0566506	9.7118e-009	0.0271179
7530	1.8825	1	1	0	0.971179	0.888839	-0.0567645	9.7118e-009	0.0271179
7531	1.88275	1	1	0	0.971179	0.888839	-0.0568438	9.7118e-009	0.0271179
7532	1.883	1	1	0	0.971179	0.888839	-0.0568932	9.7118e-009	0.0271179
7533	1.88325	1	1	0	0.971179	0.888839	-0.0569169	9.7118e-009	0.0271179
7534	1.8835	1	1	0	0.971179	0.888839	-0.0569186	9.7118e-009	0.0271179
7535	1.88375	1	1	0	0.971179	0.888839	-0.0569013	9.7118e-009	0.0271179
7536	1.884	1	1	0	0.971179	0.888839	-0.0568678	9.7118e-009	0.0271179
7537	1.88425	1	1	0	0.971179	0.888839	-0.0568204	9.7118e-009	0.0271179
7538	1.8845	1	1	0	0.971179	0.888839	-0.0567611	9.7118e-009	0.0271179
7539	1.88475	1	1	0	0.971179	0.889765	-0.0566917	9.7118e-009	0.0271179
7540	1.885	1	1	0	0.971179	0.889765	-0.0566138	9.7118e-009	0.0271179
7541	1.88525	1	1	0	0.971179	0.889765	-0.0565288	9.7118e-009	0.0271179
7542	1.8855	1	1	0	0.971179	0.889765	-0.0564379	9.7118e-009	0.0271179
7543	1.88575	1	1	0	0.971179	0.889765	-0.0563421	9.7118e-009	0.0271179
7544	1.886	1	1	0	0.971179	0.889765	-0.0562425	9.7118e-009	0.0271179
7545	1.88625	1	1	0	0.971179	0.889765	-0.0561397	9.7118e-009	0.0271179
7546	1.8865	1	1	0	0.971179	0.889765	-0.0560347	9.7118e-009	0.0271179
7547	1.88675	1	1	0	0.971179	0.889765	-0.055928	9.7118e-009	0.0271179
7548	1.887	1	1	0	0.971179	0.889765	-0.0558202	9.7118e-009	0.0271179
7549	1.88725	1	1	0	0.971179	0.890684	-0.0557119	9.7118e-009	0.0271179
7550	1.8875	1	1	0	0.971179	0.890684	-0.0556034	9.7118e-009	0.0271179
7551	1.88775	1	1	0	0.971179	0.890684	-0.0554952	9.7118e-009	0.0271179
7552	1.888	1	1	0	0.971179	0.890684	-0.0553877	9.7118e-009	0.0271179
7553	1.88825	1	1	0	0.971179	0.890684	-0.055281	9.7118e-009	0.0271179
7554	1.8885	1	1	0	0.971179	0.890684	-0.0551756	9.7118e-009	0.0271179
7555	1.88875	1	1	0	0.971179	0.890684	-0.0550716	9.7118e-009	0.0271179
7556	1.889	1	1	0	0.971179	0.890684	-0.0549692	9.7118e-009	0.0271179
7557	1.88925	1	1	0	0.971179	0.890684	-0.0548685	9.7118e-009	0.0271179
7558	1.8895	1	1	0	0.971179	0.890684	-0.0547699	9.7118e-009	0.0271179
7559	1.88975	1	1	0	0.971179	0.891595	-0.0546732	9.7118e-009	0.0271179
7560	1.89	1	1	0	0.971179	0.891595	-0.0545787	9.7118e-009	0.0271179
7561	1.89025	1	1	0	0.971179	0.891595	-0.0544865	9.7118e-009	0.0271179
7562	1.8905	1	1	0	0.971179	0.891595	-0.0543965	9.7118e-009	0.0271179
7563	1.89075	1	1	0	0.971179	0.891595	-0.0543089	9.7118e-009	0.0271179
7564	1.891	1	1	0	0.971179	0.891595	-0.0542236	9.7118e-009	0.0271179
7565	1.89125	1	1	0	0.971179	0.891595	-0.0541408	9.7118e-009	0.0271179
7566	1.8915	1	1	0	0.971179	0.891595	-0.0540604	9.7118e-009	0.0271179
7567	1.89175	1	1	0	0.971179	0.891595	-0.0539823	9.7118e-009	0.0271179
7568	1.892	1	1	0	0.971179	0.891595	-0.0539067	9.7118e-009	0.0271179
7569	1.89225	1	1	0	0.971179	0.892498	-0.0538335	9.7118e-009	0.0271179
7570	1.8925	1	1	0	0.971179	0.892498	-0.0537626	9.7118e-009	0.0271179
7571	1.89275	1	1	0	0.971179	0.892498	-0.0536941	9.7118e-009	0.0271179
7572	1.893	1	1	0	0.971179	0.892498	-0.0536279	9.7118e-009	0.0271179
7573	1.89325	1	1	0	0.971179	0.892498	-0.0535639	9.7118e-009	0.0271179
7574	1.8935	1	1	0	0.971179	0.892498	0	9.7118e-009	0.0271179
7575	1.89375	1	1	0	0.971179	0.892498	-0.0542289	9.7118e-009	0.0271179
7576	1.894	1	1	0	0.971179	0.892498	-0.0548265	9.7118e-009	0.0271179
7577	1.89425	1	1	0	0.971179	0.892498	-0.0553162	9.7118e-009	0.0271179
7578	1.8945	1	1	0	0.971179	0.892498	-0.055715	9.7118e-009	0.0271179
7579	1.89475	1	1	0	0.971179	0.893394	-0.0560372	9.7118e-009	0.0271179
7580	1.895	1	1	0	0.971179	0.893394	-0.0562944	9.7118e-009	0.0271179
7581	1.89525	1	1	0	0.971179	0.893394	-0.0564961	9.7118e-009	0.0271179
7582	1.8955	1	1	0	0.971179	0.893394	-0.0566506	9.7118e-009	0.0271179
7583	1.89575	1	1	0	0.971179	0.893394	-0.0567645	9.7118e-009	0.0271179
7584	1.896	1	1	0	0.971179	0.893394	-0.0568438	9.7118e-009	0.0271179
7585	1.89625	1	1	0	0.971179	0.893394	-0.0568932	9.7118e-009	0.0271179
7586	1.8965	1	1	0	0.971179	0.893394	-0.0569169	9.7118e-009	0.0271179
7587	1.89675	1	1	0	0.971179	0.893394	-0.0569186	9.7118e-009	0.0271179
7588	1.897	1	1	0	0.971179	0.893394	-0.0569013	9.7118e-009	0.0271179
7589	1.89725	1	1	0	0.971179	0.894282	-0.0568678	9.7118e-009	0.0271179
7590	1.8975	1	1	0	0.971179	0.894282	-0.0568204	9.7118e-009	0.0271179
7591	1.89775	1	1	0	0.971179	0.894282	-0.0567611	9.7118e-009	0.0271179
7592	1.898	1	1	0	0.971179	0.894282	-0.0566917	9.7118e-009	0.0271179
7593	1.89825	1	1	0	0.971179	0.894282	-0.0566138	9.7118e-009	0.0271179
7594	1.8985	1	1	0	0.971179	0.894282	-0.0565288	9.7118e-009	0.0271179
7595	1.89875	1	1	0	0.971179	0.894282	-0.0564379	9.7118e-009	0.0271179
7596	1.899	1	1	0	0.971179	0.894282	-0.0563421	9.7118e-009	0.0271179
7597	1.89925	1	1	0	0.971179	0.894282	-0.0562425	9.7118e-009	0.0271179
7598	1.8995	1	1	0	0.971179	0.894282	-0.0561397	9.7118e-009	0.0271179
7599	1.89975	1	1	0	0.971179	0.895163	-0.0560347	9.7118e-009	0.0271179
7600	1.9	1	1	0	0.971179	0.895163	-0.055928	9.7118e-009	0.0271179
7601	1.90025	1	1	0	0.971179	0.895163	-0.0558202	9.7118e-009	0.0271179
7602	1.9005	1	1	0	0.971179	0.895163	-0.0557119	9.7118e-009	0.0271179
7603	1.90075	1	1	0	0.971179	0.895163	-0.0556034	9.7118e-009	0.0271179
7604	1.901	1	1	0	0.971179	0.895163	-0.0554952	9.7118e-009	0.0271179
7605	1.90125	1	1	0	0.971179	0.895163	-0.0553877	9.7118e-009	0.0271179
7606	1.9015	1	1	0	0.971179	0.895163	-0.055281	9.7118e-009	0.0271179
7607	1.90175	1	1	0	0.971179	0.895163	-0.0551756	9.7118e-009	0.0271179
7608	1.902	1	1	0	0.971179	0.895163	-0.0550716	9.7118e-009	0.0271179
7609	1.90225	1	1	0	0.971179	0.896037	-0.0549692	9.7118e-009	0.0271179
7610	1.9025	1	1	0	0.971179	0.896037	-0.0548685	9.7118e-009	0.0271179
7611	1.90275	1	1	0	0.971179	0.896037	-0.0547699	9.7118e-009	0.0271179
7612	1.903	1	1	0	0.971179	0.896037	-0.0546732	9.7118e-009	0.0271179
7613	1.90325	1	1	0	0.971179	0.896037	-0.0545787	9.7118e-009	0.0271179
7614	1.9035	1	1	0	0.971179	0.896037	-0.0544865	9.7118e-009	0.0271179
7615	1.90375	1	1	0	0.971179	0.896037	-0.0543965	9.7118e-009	0.0271179
7616	1.904	1	1	0	0.971179	0.896037	-0.0543089	9.7118e-009	0.0271179
7617	1.90425	1	1	0	0.971179	0.896037	-0.0542236	9.7118e-009	0.0271179
7618	1.9045	1	1	0	0.971179	0.896037	-0.0541408	9.7118e-009	0.0271179
7619	1.90475	1	1	0	0.971179	0.896903	-0.0540604	9.7118e-009	0.0271179
7620	1.905	1	1	0	0.971179	0.896903	-0.0539823	9.7118e-009	0.0271179
7621	1.90525	1	1	0	0.971179	0.896903	-0.0539067	9.7118e-009	0.0271179
7622	1.9055	1	1	0	0.971179	0.896903	-0.0538335	9.7118e-009	0.0271179
7623	1.90575	1	1	0	0.971179	0.896903	-0.0537626	9.7118e-009	0.0271179
7624	1.906	1	1	0	0.971179	0.896903	-0.0536941	9.7118e-009	0.0271179
7625	1.90625	1	1	0	0.971179	0.896903	-0.0536279	9.7118e-009	0.0271179
7626	1.9065	1	1	0	0.971179	0.896903	-0.0535639	9.7118e-009	0.0271179
7627	1.90675	1	1	0	0.971179	0.896903	0	9.7118e-009	0.0271179
7628	1.907	1	1	0	0.971179	0.896903	-0.0542289	9.7118e-009	0.0271179
7629	1.90725	1	1	0	0.971179	0.897762	-0.0548265	9.7118e-009	0.0271179
7630	1.9075	1	1	0	0.971179	0.897762	-0.0553162	9.7118e-009	0.0271179
7631	1.90775	1	1	0	0.971179	0.897762	-0.055715	9.7118e-009	0.0271179
7632	1.908	1	1	0	0.971179	0.897762	-0.0560372	9.7118e-009	0.0271179
7633	1.90825	1	1	0	0.971179	0.897762	-0.0562944	9.7118e-009	0.0271179
7634	1.9085	1	1	0	0.971179	0.897762	-0.0564961	9.7118e-009	0.0271179
7635	1.90875	1	1	0	0.971179	0.897762	-0.0566506	9.7118e-009	0.0271179
7636	1.909	1	1	0	0.971179	0.897762	-0.0567645	9.7118e-009	0.0271179
7637	1.90925	1	1	0	0.971179	0.897762	-0.0568438	9.7118e-009	0.0271179
7638	1.9095	1	1	0	0.971179	0.897762	-0.0568932	9.7118e-009	0.0271179
7639	1.90975	1	1	0	0.971179	0.898614	-0.0569169	9.7118e-009	0.0271179
7640	1.91	1	1	0	0.971179	0.898614	-0.0569186	9.7118e-009	0.0271179
7641	1.91025	1	1	0	0.971179	0.898614	-0.0569013	9.7118e-009	0.0271179
7642	1.9105	1	1	0	0.971179	0.898614	-0.0568678	9.7118e-009	0.0271179
7643	1.91075	1	1	0	0.971179	0.898614	-0.0568204	9.7118e-009	0.0271179
7644	1.911	1	1	0	0.971179	0.898614	-0.0567611	9.7118e-009	0.0271179
7645	1.91125	1	1	0	0.971179	0.898614	-0.0566917	9.7118e-009	0.0271179
7646	1.9115	1	1	0	0.971179	0.898614	-0.0566138	9.7118e-009	0.0271179
7647	1.91175	1	1	0	0.971179	0.898614	-0.0565288	9.7118e-009	0.0271179
7648	1.912	1	1	0	0.971179	0.898614	-0.0564379	9.7118e-009	0.0271179
7649	1.91225	1	1	0	0.971179	0.899459	-0.0563421	9.7118e-009	0.0271179
7650	1.9125	1	1	0	0.971179	0.899459	-0.0562425	9.7118e-009	0.0271179
7651	1.91275	1	1	0	0.971179	0.899459	-0.0561397	9.7118e-009	0.0271179
7652	1.913	1	1	0	0.971179	0.899459	-0.0560347	9.7118e-009	0.0271179
7653	1.91325	1	1	0	0.971179	0.899459	-0.055928	9.7118e-009	0.0271179
7654	1.9135	1	1	0	0.971179	0.899459	-0.0558202	9.7118e-009	0.0271179
7655	1.91375	1	1	0	0.971179	0.899459	-0.0557119	9.7118e-009	0.0271179
7656	1.914	1	1	0	0.971179	0.899459	-0.0556034	9.7118e-009	0.0271179
7657	1.91425	1	1	0	0.971179	0.899459	-0.0554952	9.7118e-009	0.0271179
7658	1.9145	1	1	0	0.971179	0.899459	-0.0553877	9.7118e-009	0.0271179
7659	1.91475	1	1	0	0.971179	0.900297	-0.055281	9.7118e-009	0.0271179
7660	1.915	1	1	0	0.971179	0.900297	-0.0551756	9.7118e-009	0.0271179
7661	1.91525	1	1	0	0.971179	0.900297	-0.0550716	9.7118e-009	0.0271179
7662	1.9155	1	1	0	0.971179	0.900297	-0.0549692	9.7118e-009	0.0271179
7663	1.91575	1	1	0	0.971179	0.900297	-0.0548685	9.7118e-009	0.0271179
7664	1.916	1	1	0	0.971179	0.900297	-0.0547699	9.7118e-009	0.0271179
7665	1.91625	1	1	0	0.971179	0.900297	-0.0546732	9.7118e-009	0.0271179
7666	1.9165	1	1	0	0.971179	0.900297	-0.0545787	9.7118e-009	0.0271179
7667	1.91675	1	1	0	0.971179	0.900297	-0.0544865	9.7118e-009	0.0271179
7668	1.917	1	1	0	0.971179	0.900297	-0.0543965	9.7118e-009	0.0271179
7669	1.91725	1	1	0	0.971179	0.901128	-0.0543089	9.7118e-009	0.0271179
7670	1.9175	1	1	0	0.971179	0.901128	-0.0542236	9.7118e-009	0.0271179
7671	1.91775	1	1	0	0.971179	0.901128	-0.0541408	9.7118e-009	0.0271179
7672	1.918	1	1	0	0.971179	0.901128	-0.0540604	9.7118e-009	0.0271179
7673	1.91825	1	1	0	0.971179	0.901128	-0.0539823	9.7118e-009	0.0271179
7674	1.9185	1	1	0	0.971179	0.901128	-0.0539067	9.7118e-009	0.0271179
7675	1.91875	1	1	0	0.971179	0.901128	-0.0538335	9.7118e-009	0.0271179
7676	1.919	1	1	0	0.971179	0.901128	-0.0537626	9.7118e-009	0.0271179
7677	1.91925	1	1	0	0.971179	0.901128	-0.0536941	9.7118e-009	0.0271179
7678	1.9195	1	1	0	0.971179	0.901128	-0.0536279	9.7118e-009	0.0271179
7679	1.91975	1	1	0	0.971179	0.901952	-0.0535639	9.7118e-009	0.0271179
7680	1.92	1	1	0	0.971179	0.901952	0	9.7118e-009	0.0271179
7681	1.92025	1	1	0	0.971179	0.901952	-0.0542289	9.7118e-009	0.0271179
7682	1.9205	1	1	0	0.971179	0.901952	-0.0548265	9.7118e-009	0.0271179
7683	1.92075	1	1	0	0.971179	0.901952	-0.0553162	9.7118e-009	0.0271179
7684	1.921	1	1	0	0.971179	0.901952	-0.055715	9.7118e-009	0.0271179
7685	1.92125	1	1	0	0.971179	0.901952	-0.0560372	9.7118e-009	0.0271179
7686	1.9215	1	1	0	0.971179	0.901952	-0.0562944	9.7118e-009	0.0271179
7687	1.92175	1	1	0	0.971179	0.901952	-0.0564961	9.7118e-009	0.0271179
7688	1.922	1	1	0	0.971179	0.901952	-0.0566506	9.7118e-009	0.0271179
7689	1.92225	1	1	0	0.971179	0.902769	-0.0567645	9.7118e-009	0.0271179
7690	1.9225	1	1	0	0.971179	0.902769	-0.0568438	9.7118e-009	0.0271179
7691	1.92275	1	1	0	0.971179	0.902769	-0.0568932	9.7118e-009	0.0271179
7692	1.923	1	1	0	0.971179	0.902769	-0.0569169	9.7118e-009	0.0271179
7693	1.92325	1	1	0	0.971179	0.902769	-0.0569186	9.7118e-009	0.0271179
7694	1.9235	1	1	0	0.971179	0.902769	-0.0569013	9.7118e-009	0.0271179
7695	1.92375	1	1	0	0.971179	0.902769	-0.0568678	9.7118e-009	0.0271179
7696	1.924	1	1	0	0.971179	0.902769	-0.0568204	9.7118e-009	0.0271179
7697	1.92425	1	1	0	0.971179	0.902769	-0.0567611	9.7118e-009	0.0271179
7698	1.9245	1	1	0	0.971179	0.902769	-0.0566917	9.7118e-009	0.0271179
7699	1.92475	1	1	0	0.971179	0.903579	-0.0566138	9.7118e-009	0.0271179
7700	1.925	1	1	0	0.971179	0.903579	-0.0565288	9.7118e-009	0.0271179
7701	1.92525	1	1	0	0.971179	0.903579	-0.0564379	9.7118e-009	0.0271179
7702	1.9255	1	1	0	0.971179	0.903579	-0.0563421	9.7118e-009	0.0271179
7703	1.92575	1	1	0	0.971179	0.903579	-0.0562425	9.7118e-009	0.0271179
7704	1.926	1	1	0	0.971179	0.903579	-0.0561397	9.7118e-009	0.0271179
7705	1.92625	1	1	0	0.971179	0.903579	-0.0560347	9.7118e-009	0.0271179
7706	1.9265	1	1	0	0.971179	0.903579	-0.055928	9.7118e-009	0.0271179
7707	1.92675	1	1	0	0.971179	0.903579	-0.0558202	9.7118e-009	0.0271179
7708	1.927	1	1	0	0.971179	0.903579	-0.0557119	9.7118e-009	0.0271179
7709	1.92725	1	1	0	0.971179	0.904383	-0.0556034	9.7118e-009	0.0271179
7710	1.9275	1	1	0	0.971179	0.904383	-0.0554952	9.7118e-009	0.0271179
7711	1.92775	1	1	0	0.971179	0.904383	-0.0553877	9.7118e-009	0.0271179
7712	1.928	1	1	0	0.971179	0.904383	-0.055281	9.7118e-009	0.0271179
7713	1.92825	1	1	0	0.971179	0.904383	-0.0551756	9.7118e-009	0.0271179
7714	1.9285	1	1	0	0.971179	0.904383	-0.0550716	9.7118e-009	0.0271179
7715	1.92875	1	1	0	0.971179	0.904383	-0.0549692	9.7118e-009	0.0271179
7716	1.929	1	1	0	0.971179	0.904383	-0.0548685	9.7118e-009	0.0271179
7717	1.92925	1	1	0	0.971179	0.904383	-0.0547699	9.7118e-009	0.0271179
7718	1.9295	1	1	0	0.971179	0.904383	-0.0546732	9.7118e-009	0.0271179
7719	1.92975	1	1	0	0.971179	0.90518	-0.0545787	9.7118e-009	0.0271179
7720	1.93	1	1	0	0.971179	0.90518	-0.0544865	9.7118e-009	0.0271179
7721	1.93025	1	1	0	0.971179	0.90518	-0.0543965	9.7118e-009	0.0271179
7722	1.9305	1	1	0	0.971179	0.90518	-0.0543089	9.7118e-009	0.0271179
7723	1.93075	1	1	0	0.971179	0.90518	-0.0542236	9.7118e-009	0.0271179
7724	1.931	1	1	0	0.971179	0.90518	-0.0541408	9.7118e-009	0.0271179
7725	1.93125	1	1	0	0.971179	0.90518	-0.0540604	9.7118e-009	0.0271179
7726	1.9315	1	1	0	0.971179	0.90518	-0.0539823	9.7118e-009	0.0271179
7727	1.93175	1	1	0	0.971179	0.90518	-0.0539067	9.7118e-009	0.0271179
7728	1.932	1	1	0	0.971179	0.90518	-0.0538335	9.7118e-009	0.0271179
7729	1.93225	1	1	0	0.971179	0.90597	-0.0537626	9.7118e-009	0.0271179
7730	1.9325	1	1	0	0.971179	0.90597	-0.0536941	9.7118e-009	0.0271179
7731	1.93275	1	1	0	0.971179	0.90597	-0.0536279	9.7118e-009	0.0271179
7732	1.933	1	1	0	0.971179	0.90597	-0.0535639	9.7118e-009	0.0271179
7733	1.93325	1	1	0	0.971179	0.90597	0	9.7118e-009	0.0271179
7734	1.9335	1	1	0	0.971179	0.90597	-0.0542289	9.7118e-009	0.0271179
7735	1.93375	1	1	0	0.971179	0.90597	-0.0548265	9.7118e-009	0.0271179
7736	1.934	1	1	0	0.971179	0.90597	-0.0553162	9.7118e-009	0.0271179
7737	1.93425	1	1	0	0.971179	0.90597	-0.055715	9.7118e-009	0.0271179
7738	1.9345	1	1	0	0.971179	0.90597	-0.0560372	9.7118e-009	0.0271179
7739	1.93475	1	1	0	0.971179	0.906753	-0.0562944	9.7118e-009	0.0271179
7740	1.935	1	1	0	0.971179	0.906753	-0.0564961	9.7118e-009	0.0271179
7741	1.93525	1	1	0	0.971179	0.906753	-0.0566506	9.7118e-009	0.0271179
7742	1.9355	1	1	0	0.971179	0.906753	-0.0567645	9.7118e-009	0.0271179
7743	1.93575	1	1	0	0.971179	0.906753	-0.0568438	9.7118e-009	0.0271179
7744	1.936	1	1	0	0.971179	0.906753	-0.0568932	9.7118e-009	0.0271179
7745	1.93625	1	1	0	0.971179	0.906753	-0.0569169	9.7118e-009	0.0271179
7746	1.9365	1	1	0	0.971179	0.906753	-0.0569186	9.7118e-009	0.0271179
7747	1.93675	1	1	0	0.971179	0.906753	-0.0569013	9.7118e-009	0.0271179
7748	1.937	1	1	0	0.971179	0.906753	-0.0568678	9.7118e-009	0.0271179
7749	1.93725	1	1	0	0.971179	0.90753	-0.0568204	9.7118e-009	0.0271179
7750	1.9375	1	1	0	0.971179	0.90753	-0.0567611	9.7118e-009	0.0271179
7751	1.93775	1	1	0	0.971179	0.90753	-0.0566917	9.7118e-009	0.0271179
7752	1.938	1	1	0	0.971179	0.90753	-0.0566138	9.7118e-009	0.0271179
7753	1.93825	1	1	0	0.971179	0.90753	-0.0565288	9.7118e-009	0.0271179
7754	1.9385	1	1	0	0.971179	0.90753	-0.0564379	9.7118e-009	0.0271179
7755	1.93875	1	1	0	0.971179	0.90753	-0.0563421	9.7118e-009	0.0271179
7756	1.939	1	1	0	0.971179	0.90753	-0.0562425	9.7118e-009	0.0271179
7757	1.93925	1	1	0	0.971179	0.90753	-0.0561397	9.7118e-009	0.0271179
7758	1.9395	1	1	0	0.971179	0.90753	-0.0560347	9.7118e-009	0.0271179
7759	1.93975	1	1	0	0.971179	0.908301	-0.055928	9.7118e-009	0.0271179
7760	1.94	1	1	0	0.971179	0.908301	-0.0558202	9.7118e-009	0.0271179
7761	1.94025	1	1	0	0.971179	0.908301	-0.0557119	9.7118e-009	0.0271179
7762	1.9405	1	1	0	0.971179	0.908301	-0.0556034	9.7118e-009	0.0271179
7763	1.94075	1	1	0	0.971179	0.908301	-0.0554952	9.7118e-009	0.0271179
7764	1.941	1	1	0	0.971179	0.908301	-0.0553877	9.7118e-009	0.0271179
7765	1.94125	1	1	0	0.971179	0.908301	-0.055281	9.7118e-009	0.0271179
7766	1.9415	1	1	0	0.971179	0.908301	-0.0551756	9.7118e-009	0.0271179
7767	1.94175	1	1	0	0.971179	0.908301	-0.0550716	9.7118e-009	0.0271179
7768	1.942	1	1	0	0.971179	0.908301	-0.0549692	9.7118e-009	0.0271179
7769	1.94225	1	1	0	0.971179	0.909065	-0.0548685	9.7118e-009	0.0271179
7770	1.9425	1	1	0	0.971179	0.909065	-0.0547699	9.7118e-009	0.0271179
7771	1.94275	1	1	0	0.971179	0.909065	-0.0546732	9.7118e-009	0.0271179
7772	1.943	1	1	0	0.971179	0.909065	-0.0545787	9.7118e-009	0.0271179
7773	1.94325	1	1	0	0.971179	0.909065	-0.0544865	9.7118e-009	0.0271179
7774	1.9435	1	1	0	0.971179	0.909065	-0.0543965	9.7118e-009	0.0271179
7775	1.94375	1	1	0	0.971179	0.909065	-0.0543089	9.7118e-009	0.0271179
7776	1.944	1	1	0	0.971179	0.909065	-0.0542236	9.7118e-009	0.0271179
7777	1.94425	1	1	0	0.971179	0.909065	-0.0541408	9.7118e-009	0.0271179
7778	1.9445	1	1	0	0.971179	0.909065	-0.0540604	9.7118e-009	0.0271179
7779	1.94475	1	1	0	0.971179	0.909823	-0.0539823	9.7118e-009	0.0271179
7780	1.945	1	1	0	0.971179	0.909823	-0.0539067	9.7118e-009	0.0271179
7781	1.94525	1	1	0	0.971179	0.909823	-0.0538335	9.7118e-009	0.0271179
7782	1.9455	1	1	0	0.971179	0.909823	-0.0537626	9.7118e-009	0.0271179
7783	1.94575	1	1	0	0.971179	0.909823	-0.0536941	9.7118e-009	0.0271179
7784	1.946	1	1	0	0.971179	0.909823	-0.0536279	9.7118e-009	0.0271179
7785	1.94625	1	1	0	0.971179	0.909823	-0.0535639	9.7118e-009	0.0271179
7786	1.9465	1	1	0	0.971179	0.909823	0	9.7118e-009	0.0271179
7787	1.94675	1	1	0	0.971179	0.909823	-0.0542289	9.7118e-009	0.0271179
7788	1.947	1	1	0	0.971179	0.909823	-0.0548265	9.7118e-009	0.0271179
7789	1.94725	1	1	0	0.971179	0.910574	-0.0553162	9.7118e-009	0.0271179
7790	1.9475	1	1	0	0.971179	0.910574	-0.055715	9.7118e-009	0.0271179
7791	1.94775	1	1	0	0.971179	0.910574	-0.0560372	9.7118e-009	0.0271179
7792	1.948	1	1	0	0.971179	0.910574	-0.0562944	9.7118e-009	0.0271179
7793	1.94825	1	1	0	0.971179	0.910574	-0.0564961	9.7118e-009	0.0271179
7794	1.9485	1	1	0	0.971179	0.910574	-0.0566506	9.7118e-009	0.0271179
7795	1.94875	1	1	0	0.971179	0.910574	-0.0567645	9.7118e-009	0.0271179
7796	1.949	1	1	0	0.971179	0.910574	-0.0568438	9.7118e-009	0.0271179
7797	1.94925	1	1	0	0.971179	0.910574	-0.0568932	9.7118e-009	0.0271179
7798	1.9495	1	1	0	0.971179	0.910574	-0.0569169	9.7118e-009	0.0271179
7799	1.94975	1	1	0	0.971179	0.91132	-0.0569186	9.7118e-009	0.0271179
7800	1.95	1	1	0	0.971179	0.91132	-0.0569013	9.7118e-009	0.0271179
7801	1.95025	1	1	0	0.971179	0.91132	-0.0568678	9.7118e-009	0.0271179
7802	1.9505	1	1	0	0.971179	0.91132	-0.0568204	9.7118e-009	0.0271179
7803	1.95075	1	1	0	0.971179	0.91132	-0.0567611	9.7118e-009	0.0271179
7804	1.951	1	1	0	0.971179	0.91132	-0.0566917	9.7118e-009	0.0271179
7805	1.95125	1	1	0	0.971179	0.91132	-0.0566138	9.7118e-009	0.0271179
7806	1.9515	1	1	0	0.971179	0.91132	-0.0565288	9.7118e-009	0.0271179
7807	1.95175	1	1	0	0.971179	0.91132	-0.0564379	9.7118e-009	0.0271179
7808	1.952	1	1	0	0.971179	0.91132	-0.0563421	9.7118e-009	0.0271179
7809	1.95225	1	1	0	0.971179	0.912059	-0.0562425	9.7118e-009	0.0271179
7810	1.9525	1	1	0	0.971179	0.912059	-0.0561397	9.7118e-009	0.0271179
7811	1.95275	1	1	0	0.971179	0.912059	-0.0560347	9.7118e-009	0.0271179
7812	1.953	1	1	0	0.971179	0.912059	-0.055928	9.7118e-009	0.0271179
7813	1.95325	1	1	0	0.971179	0.912059	-0.0558202	9.7118e-009	0.0271179
7814	1.9535	1	1	0	0.971179	0.912059	-0.0557119	9.7118e-009	0.0271179
7815	1.95375	1	1	0	0.971179	0.912059	-0.0556034	9.7118e-009	0.0271179
7816	1.954	1	1	0	0.971179	0.912059	-0.0554952	9.7118e-009	0.0271179
7817	1.95425	1	1	0	0.971179	0.912059	-0.0553877	9.7118e-009	0.0271179
7818	1.9545	1	1	0	0.971179	0.912059	-0.055281	9.7118e-009	0.0271179
7819	1.95475	1	1	0	0.971179	0.912791	-0.0551756	9.7118e-009	0.0271179
7820	1.955	1	1	0	0.971179	0.912791	-0.0550716	9.7118e-009	0.0271179
7821	1.95525	1	1	0	0.971179	0.912791	-0.0549692	9.7118e-009	0.0271179
7822	1.9555	1	1	0	0.971179	0.912791	-0.0548685	9.7118e-009	0.0271179
7823	1.95575	1	1	0	0.971179	0.912791	-0.0547699	9.7118e-009	0.0271179
7824	1.956	1	1	0	0.971179	0.912791	-0.0546732	9.7118e-009	0.0271179
