Time	Length	Velocity	Acceleration	Damping	Tension	2	
11.44	2.929579	-2.30691	-10.70421	2.929579	2.929579	1.445089E-06	
11.441	2.931896	-2.317591	-10.68104	2.931896	2.931896	1.416187E-06	
11.442	2.934225	-2.328249	-10.65775	2.934225	2.934225	1.416187E-06	
11.443	2.936563	-2.338883	-10.63436	2.936563	2.936563	1.387864E-06	
11.444	2.938913	-2.349494	-10.61087	2.938913	2.938913	1.387864E-06	
11.445	2.941273	-2.360081	-10.58727	2.941273	2.941273	1.360106E-06	
11.446	2.943644	-2.370645	-10.56356	2.943644	2.943644	1.360106E-06	
11.447	2.946025	-2.381184	-10.53975	2.946025	2.946025	1.332904E-06	
11.448	2.948416	-2.3917	-10.51584	2.948416	2.948416	1.332904E-06	
11.449	2.950819	-2.402192	-10.49181	2.950819	2.950819	1.306246E-06	
11.45	2.953231	-2.41266	-10.46769	2.953231	2.953231	1.306246E-06	
11.451	2.955654	-2.423103	-10.44346	2.955654	2.955654	1.280121E-06	
11.452	2.958088	-2.433522	-10.41912	2.958088	2.958088	1.280121E-06	
11.453	2.960532	-2.443917	-10.39468	2.960532	2.960532	1.254519E-06	
11.454	2.962986	-2.454287	-10.37014	2.962986	2.962986	1.254519E-06	
11.455	2.965451	-2.464633	-10.34549	2.965451	2.965451	1.229428E-06	
11.456	2.967926	-2.474953	-10.32074	2.967926	2.967926	1.229428E-06	
11.457	2.970411	-2.485249	-10.29589	2.970411	2.970411	1.20484E-06	
11.458	2.972907	-2.49552	-10.27093	2.972907	2.972907	1.20484E-06	
11.459	2.975412	-2.505766	-10.24588	2.975412	2.975412	1.180743E-06	
11.46	2.977928	-2.515987	-10.22072	2.977928	2.977928	1.180743E-06	
11.461	2.980455	-2.526182	-10.19545	2.980455	2.980455	1.157128E-06	
11.462	2.982991	-2.536352	-10.17009	2.982991	2.982991	1.157128E-06	
11.463	2.985538	-2.546497	-10.14462	2.985538	2.985538	1.133986E-06	
11.464	2.988094	-2.556616	-10.11906	2.988094	2.988094	1.133986E-06	
11.465	2.990661	-2.566709	-10.09339	2.990661	2.990661	1.111306E-06	
11.466	2.993238	-2.576777	-10.06762	2.993238	2.993238	1.111306E-06	
11.467	2.995825	-2.586819	-10.04175	2.995825	2.995825	1.08908E-06	
11.468	2.998421	-2.596834	-10.01579	2.998421	2.998421	1.08908E-06	
11.469	3.001028	-2.606824	-9.989717	3.001028	3.001028	1.067298E-06	
11.47	3.003645	-2.616788	-9.96355	3.003645	3.003645	1.067298E-06	
11.471	3.006272	-2.626725	-9.937284	3.006272	3.006272	1.045952E-06	
11.472	3.008909	-2.636636	-9.910915	3.008909	3.008909	1.045952E-06	
11.473	3.011555	-2.64652	-9.88445	3.011555	3.011555	1.025033E-06	
11.474	3.014211	-2.656378	-9.857885	3.014211	3.014211	1.025033E-06	
11.475	3.016878	-2.666209	-9.831223	3.016878	3.016878	1.004532E-06	
11.476	3.019554	-2.676014	-9.804464	3.019554	3.019554	1.004532E-06	
11.477	3.022239	-2.685791	-9.777604	3.022239	3.022239	0	
11.478	3.024935	-2.695542	-9.75065	3.024935	3.024935	0	
11.479	3.02764	-2.705266	-9.723597	3.02764	3.02764	0	
11.48	3.030355	-2.714962	-9.696448	3.030355	3.030355	0	
11.481	3.03308	-2.724631	-9.669202	3.03308	3.03308	0	
11.482	3.035814	-2.734273	-9.641859	3.035814	3.035814	0	
11.483	3.038558	-2.743888	-9.614419	3.038558	3.038558	0	
11.484	3.041312	-2.753474	-9.586886	3.041312	3.041312	0	
11.485	3.044075	-2.763034	-9.559255	3.044075	3.044075	0	
11.486	3.046847	-2.772565	-9.531529	3.046847	3.046847	0	
11.487	3.049629	-2.782069	-9.503708	3.049629	3.049629	0	
11.488	3.052421	-2.791544	-9.475793	3.052421	3.052421	0	
11.489	3.055222	-2.800992	-9.447785	3.055222	3.055222	0	
11.49	3.058032	-2.810412	-9.419682	3.058032	3.058032	0	
11.491	3.060852	-2.819803	-9.391481	3.060852	3.060852	0	
11.492	3.063681	-2.829167	-9.363191	3.063681	3.063681	0	
11.493	3.066519	-2.838501	-9.334804	3.066519	3.066519	0	
11.494	3.069367	-2.847808	-9.306327	3.069367	3.069367	0	
11.495	3.072224	-2.857086	-9.277757	3.072224	3.072224	0	
11.496	3.075091	-2.866335	-9.249094	3.075091	3.075091	0	
11.497	3.077966	-2.875555	-9.220338	3.077966	3.077966	0	
11.498	3.080851	-2.884747	-9.191492	3.080851	3.080851	0	
11.499	3.083745	-2.893909	-9.162551	3.083745	3.083745	0	
11.5	3.086648	-2.903043	-9.13352	3.086648	3.086648	0	
11.501	3.08956	-2.912148	-9.104399	3.08956	3.08956	0	
11.502	3.092481	-2.921223	-9.075189	3.092481	3.092481	0	
11.503	3.095412	-2.930269	-9.045884	3.095412	3.095412	0	
11.504	3.098351	-2.939285	-9.01649	3.098351	3.098351	0	
11.505	3.101299	-2.948272	-8.987008	3.101299	3.101299	0	
11.506	3.104257	-2.957229	-8.957437	3.104257	3.104257	0	
11.507	3.107223	-2.966157	-8.927773	3.107223	3.107223	0	
11.508	3.110198	-2.975055	-8.898025	3.110198	3.110198	0	
11.509	3.113182	-2.983923	-8.868184	3.113182	3.113182	0	
11.51	3.116174	-2.992762	-8.838258	3.116174	3.116174	0	
11.511	3.119175	-3.00157	-8.808241	3.119175	3.119175	0	
11.512	3.122186	-3.010348	-8.778144	3.122186	3.122186	0	
11.513	3.125205	-3.019096	-8.747951	3.125205	3.125205	0	
11.514	3.128233	-3.027814	-8.717672	3.128233	3.128233	0	
11.515	3.131269	-3.036501	-8.687305	3.131269	3.131269	0	
11.516	3.134315	-3.045158	-8.656856	3.134315	3.134315	0	
11.517	3.137368	-3.053784	-8.626318	3.137368	3.137368	0	
11.518	3.14043	-3.06238	-8.5957	3.14043	3.14043	0	
11.519	3.143501	-3.070945	-8.564989	3.143501	3.143501	0	
11.52	3.146581	-3.079479	-8.534193	3.146581	3.146581	0	
11.521	3.149669	-3.087982	-8.503314	3.149669	3.149669	0	
11.522	3.152765	-3.096454	-8.472349	3.152765	3.152765	0	
11.523	3.15587	-3.104896	-8.441299	3.15587	3.15587	0	
11.524	3.158983	-3.113306	-8.410169	3.158983	3.158983	0	
11.525	3.162105	-3.121685	-8.378956	3.162105	3.162105	0	
11.526	3.165235	-3.130033	-8.347655	3.165235	3.165235	0	
11.527	3.168373	-3.138349	-8.316272	3.168373	3.168373	0	
11.528	3.17152	-3.146634	-8.284803	3.17152	3.17152	0	
11.529	3.174675	-3.154887	-8.253255	3.174675	3.174675	0	
11.53	3.177838	-3.163109	-8.221625	3.177838	3.177838	0	
11.531	3.181008	-3.171299	-8.189913	3.181008	3.181008	0	
11.532	3.184188	-3.179457	-8.158122	3.184188	3.184188	0	
11.533	3.187376	-3.187583	-8.126245	3.187376	3.187376	0	
11.534	3.190571	-3.195677	-8.09429	3.190571	3.190571	0	
11.535	3.193775	-3.20374	-8.062253	3.193775	3.193775	0	
11.536	3.196987	-3.21177	-8.030136	3.196987	3.196987	0	
11.537	3.200206	-3.219768	-7.997937	3.200206	3.200206	0	
11.538	3.203434	-3.227733	-7.965666	3.203434	3.203434	0	
11.539	3.206669	-3.235667	-7.93331	3.206669	3.206669	0	
11.54	3.209913	-3.243568	-7.900871	3.209913	3.209913	0	
11.541	3.213164	-3.251436	-7.86836	3.213164	3.213164	0	
11.542	3.216424	-3.259272	-7.835765	3.216424	3.216424	0	
11.543	3.219691	-3.267075	-7.803096	3.219691	3.219691	0	
11.544	3.222965	-3.274845	-7.770347	3.222965	3.222965	0	
11.545	3.226247	-3.282583	-7.737523	3.226247	3.226247	0	
11.546	3.229538	-3.290288	-7.704626	3.229538	3.229538	0	
11.547	3.232836	-3.297959	-7.671644	3.232836	3.232836	0	
11.548	3.236141	-3.305598	-7.638587	3.236141	3.236141	0	
11.549	3.239454	-3.313204	-7.605457	3.239454	3.239454	0	
11.55	3.242775	-3.320776	-7.572255	3.242775	3.242775	0	
11.551	3.246103	-3.328315	-7.538971	3.246103	3.246103	0	
11.552	3.249439	-3.33582	-7.505613	3.249439	3.249439	0	
11.553	3.252782	-3.343293	-7.472181	3.252782	3.252782	0	
11.554	3.256133	-3.350731	-7.43867	3.256133	3.256133	0	
11.555	3.259491	-3.358136	-7.405089	3.259491	3.259491	0	
11.556	3.262856	-3.365508	-7.371437	3.262856	3.262856	0	
11.557	3.266229	-3.372846	-7.337708	3.266229	3.266229	0	
11.558	3.269609	-3.38015	-7.303905	3.269609	3.269609	0	
11.559	3.272996	-3.38742	-7.270033	3.272996	3.272996	0	
11.56	3.276391	-3.394656	-7.23609	3.276391	3.276391	0	
11.561	3.279793	-3.401858	-7.202073	3.279793	3.279793	0	
11.562	3.283202	-3.409026	-7.167985	3.283202	3.283202	0	
11.563	3.286618	-3.41616	-7.133823	3.286618	3.286618	0	
11.564	3.290041	-3.423259	-7.099591	3.290041	3.290041	0	
11.565	3.293471	-3.430325	-7.065288	3.293471	3.293471	0	
11.566	3.296909	-3.437356	-7.030915	3.296909	3.296909	0	
11.567	3.300353	-3.444352	-6.996469	3.300353	3.300353	0	
11.568	3.303804	-3.451314	-6.961958	3.303804	3.303804	0	
11.569	3.307263	-3.458241	-6.927375	3.307263	3.307263	0	
11.57	3.310728	-3.465134	-6.892723	3.310728	3.310728	0	
11.571	3.3142	-3.471992	-6.858003	3.3142	3.3142	0	
11.572	3.317678	-3.478816	-6.823214	3.317678	3.317678	0	
11.573	3.321163	-3.485604	-6.788365	3.321163	3.321163	0	
11.574	3.324656	-3.492357	-6.753446	3.324656	3.324656	0	
11.575	3.328155	-3.499076	-6.718455	3.328155	3.328155	0	
11.576	3.33166	-3.505759	-6.683399	3.33166	3.33166	0	
11.577	3.335173	-3.512407	-6.648275	3.335173	3.335173	0	
11.578	3.338692	-3.51902	-6.613085	3.338692	3.338692	0	
11.579	3.342217	-3.525598	-6.577828	3.342217	3.342217	0	
11.58	3.345749	-3.53214	-6.542506	3.345749	3.345749	0	
11.581	3.349288	-3.538648	-6.507122	3.349288	3.349288	0	
11.582	3.352833	-3.545119	-6.471671	3.352833	3.352833	0	
11.583	3.356385	-3.551555	-6.436153	3.356385	3.356385	0	
11.584	3.359942	-3.557956	-6.400575	3.359942	3.359942	0	
11.585	3.363506	-3.564321	-6.364934	3.363506	3.363506	0	
11.586	3.367077	-3.57065	-6.329232	3.367077	3.367077	0	
11.587	3.370654	-3.576944	-6.293464	3.370654	3.370654	0	
11.588	3.374237	-3.583201	-6.257631	3.374237	3.374237	0	
11.589	3.377826	-3.589423	-6.221737	3.377826	3.377826	0	
11.59	3.381422	-3.595609	-6.185781	3.381422	3.381422	0	
11.591	3.385024	-3.601758	-6.149763	3.385024	3.385024	0	
11.592	3.388632	-3.607872	-6.113684	3.388632	3.388632	0	
11.593	3.392246	-3.61395	-6.077544	3.392246	3.392246	0	
11.594	3.395866	-3.619991	-6.041344	3.395866	3.395866	0	
11.595	3.399491	-3.625996	-6.005085	3.399491	3.399491	0	
11.596	3.403123	-3.631965	-5.968768	3.403123	3.403123	0	
11.597	3.406761	-3.637897	-5.932392	3.406761	3.406761	0	
11.598	3.410404	-3.643793	-5.895957	3.410404	3.410404	0	
11.599	3.414054	-3.649652	-5.859463	3.414054	3.414054	0	
11.6	3.417709	-3.655475	-5.822907	3.417709	3.417709	0	
11.601	3.421371	-3.661262	-5.786295	3.421371	3.421371	0	
11.602	3.425038	-3.667011	-5.749624	3.425038	3.425038	0	
11.603	3.42871	-3.672724	-5.712896	3.42871	3.42871	0	
11.604	3.432389	-3.6784	-5.676112	3.432389	3.432389	0	
11.605	3.436073	-3.68404	-5.639273	3.436073	3.436073	0	
11.606	3.439762	-3.689642	-5.602377	3.439762	3.439762	0	
11.607	3.443457	-3.695207	-5.565428	3.443457	3.443457	0	
11.608	3.447158	-3.700736	-5.52842	3.447158	3.447158	0	
11.609	3.450864	-3.706227	-5.491358	3.450864	3.450864	0	
11.61	3.454576	-3.711681	-5.454241	3.454576	3.454576	0	
11.611	3.458292	-3.717098	-5.417074	3.458292	3.458292	0	
11.612	3.462015	-3.722478	-5.379852	3.462015	3.462015	0	
11.613	3.465743	-3.727821	-5.342571	3.465743	3.465743	0	
11.614	3.469476	-3.733126	-5.305242	3.469476	3.469476	0	
11.615	3.473214	-3.738394	-5.267858	3.473214	3.473214	0	
11.616	3.476958	-3.743624	-5.230422	3.476958	3.476958	0	
11.617	3.480706	-3.748817	-5.192937	3.480706	3.480706	0	
11.618	3.48446	-3.753973	-5.155399	3.48446	3.48446	0	
11.619	3.488219	-3.759091	-5.117807	3.488219	3.488219	0	
11.62	3.491984	-3.764171	-5.080164	3.491984	3.491984	0	
11.621	3.495753	-3.769213	-5.042473	3.495753	3.495753	0	
11.622	3.499527	-3.774218	-5.004731	3.499527	3.499527	0	
11.623	3.503306	-3.779185	-4.966944	3.503306	3.503306	0	
11.624	3.50709	-3.784114	-4.929102	3.50709	3.50709	0	
11.625	3.510879	-3.789005	-4.891214	3.510879	3.510879	0	
11.626	3.514673	-3.793859	-4.853277	3.514673	3.514673	0	
11.627	3.518471	-3.798674	-4.815289	3.518471	3.518471	0	
11.628	3.522274	-3.803451	-4.777259	3.522274	3.522274	0	
11.629	3.526083	-3.80819	-4.739177	3.526083	3.526083	0	
11.63	3.529895	-3.812891	-4.701047	3.529895	3.529895	0	
11.631	3.533713	-3.817554	-4.662873	3.533713	3.533713	0	
11.632	3.537535	-3.822179	-4.62465	3.537535	3.537535	0	
11.633	3.541362	-3.826766	-4.586381	3.541362	3.541362	0	
11.634	3.545193	-3.831314	-4.54807	3.545193	3.545193	0	
11.635	3.549028	-3.835823	-4.509716	3.549028	3.549028	0	
11.636	3.552869	-3.840295	-4.471314	3.552869	3.552869	0	
11.637	3.556713	-3.844728	-4.432865	3.556713	3.556713	0	
11.638	3.560562	-3.849122	-4.394379	3.560562	3.560562	0	
11.639	3.564415	-3.853478	-4.355845	3.564415	3.564415	0	
11.64	3.568274	-3.857795	-4.317268	3.568274	3.568274	0	
11.641	3.572135	-3.862074	-4.278645	3.572135	3.572135	0	
11.642	3.576002	-3.866314	-4.239984	3.576002	3.576002	0	
11.643	3.579872	-3.870515	-4.20128	3.579872	3.579872	0	
11.644	3.583747	-3.874677	-4.162533	3.583747	3.583747	0	
11.645	3.587626	-3.878801	-4.123744	3.587626	3.587626	0	
11.646	3.591508	-3.882886	-4.084915	3.591508	3.591508	0	
11.647	3.595395	-3.886932	-4.046051	3.595395	3.595395	0	
11.648	3.599286	-3.890939	-4.007145	3.599286	3.599286	0	
11.649	3.60318	-3.894907	-3.968196	3.60318	3.60318	0	
11.65	3.60708	-3.898836	-3.929209	3.60708	3.60708	0	
11.651	3.610982	-3.902727	-3.890179	3.610982	3.610982	0	
11.652	3.614889	-3.906578	-3.851116	3.614889	3.614889	0	
11.653	3.618799	-3.91039	-3.812011	3.618799	3.618799	0	
11.654	3.622713	-3.914163	-3.772868	3.622713	3.622713	0	
11.655	3.626631	-3.917897	-3.733691	3.626631	3.626631	0	
11.656	3.630553	-3.921591	-3.694473	3.630553	3.630553	0	
11.657	3.634478	-3.925246	-3.655221	3.634478	3.634478	0	
11.658	3.638406	-3.928862	-3.615932	3.638406	3.638406	0	
11.659	3.642338	-3.932439	-3.576614	3.642338	3.642338	0	
11.66	3.646274	-3.935976	-3.537259	3.646274	3.646274	0	
11.661	3.650214	-3.939474	-3.497863	3.650214	3.650214	0	
11.662	3.654157	-3.942932	-3.458435	3.654157	3.654157	0	
11.663	3.658103	-3.946351	-3.418971	3.658103	3.658103	0	
11.664	3.662053	-3.949731	-3.379474	3.662053	3.662053	0	
11.665	3.666006	-3.953071	-3.339942	3.666006	3.666006	0	
11.666	3.669962	-3.956371	-3.300377	3.669962	3.669962	0	
11.667	3.673922	-3.959632	-3.260781	3.673922	3.673922	0	
11.668	3.677884	-3.962853	-3.221153	3.677884	3.677884	0	
11.669	3.68185	-3.966034	-3.181498	3.68185	3.68185	0	
11.67	3.685819	-3.969176	-3.141806	3.685819	3.685819	0	
11.671	3.689791	-3.972278	-3.102087	3.689791	3.689791	0	
11.672	3.693767	-3.975341	-3.062334	3.693767	3.693767	0	
11.673	3.697745	-3.978363	-3.022549	3.697745	3.697745	0	
11.674	3.701726	-3.981346	-2.982734	3.701726	3.701726	0	
11.675	3.705711	-3.984288	-2.942894	3.705711	3.705711	0	
11.676	3.709698	-3.987191	-2.90302	3.709698	3.709698	0	
11.677	3.713688	-3.990055	-2.863119	3.713688	3.713688	0	
11.678	3.71768	-3.992878	-2.823191	3.71768	3.71768	0	
11.679	3.721676	-3.995661	-2.78324	3.721676	3.721676	0	
11.68	3.725675	-3.998404	-2.743254	3.725675	3.725675	0	
11.681	3.729676	-4.001108	-2.703244	3.729676	3.729676	0	
11.682	3.733679	-4.003771	-2.663206	3.733679	3.733679	0	
11.683	3.737685	-4.006394	-2.623147	3.737685	3.737685	0	
11.684	3.741694	-4.008977	-2.583057	3.741694	3.741694	0	
11.685	3.745706	-4.01152	-2.542941	3.745706	3.745706	0	
11.686	3.74972	-4.014023	-2.5028	3.74972	3.74972	0	
11.687	3.753736	-4.016486	-2.462636	3.753736	3.753736	0	
11.688	3.757755	-4.018908	-2.422452	3.757755	3.757755	0	
11.689	3.761776	-4.02129	-2.382241	3.761776	3.761776	0	
11.69	3.7658	-4.023633	-2.342003	3.7658	3.7658	0	
11.691	3.769826	-4.025934	-2.301742	3.769826	3.769826	0	
11.692	3.773854	-4.028196	-2.26146	3.773854	3.773854	0	
11.693	3.777884	-4.030417	-2.221157	3.777884	3.777884	0	
11.694	3.781917	-4.032598	-2.180835	3.781917	3.781917	0	
11.695	3.785951	-4.034739	-2.140488	3.785951	3.785951	0	
11.696	3.789988	-4.036839	-2.100119	3.789988	3.789988	0	
11.697	3.794027	-4.038898	-2.059732	3.794027	3.794027	0	
11.698	3.798068	-4.040918	-2.019326	3.798068	3.798068	0	
11.699	3.80211	-4.042897	-1.978896	3.80211	3.80211	0	
11.7	3.806155	-4.044835	-1.938449	3.806155	3.806155	0	
11.701	3.810202	-4.046733	-1.897982	3.810202	3.810202	0	
11.702	3.81425	-4.04859	-1.857494	3.81425	3.81425	0	
11.703	3.818301	-4.050407	-1.816993	3.818301	3.818301	0	
11.704	3.822353	-4.052184	-1.77647	3.822353	3.822353	0	
11.705	3.826406	-4.05392	-1.735931	3.826406	3.826406	0	
11.706	3.830462	-4.055615	-1.69538	3.830462	3.830462	0	
11.707	3.834519	-4.05727	-1.654807	3.834519	3.834519	0	
11.708	3.838578	-4.058884	-1.614223	3.838578	3.838578	0	
11.709	3.842638	-4.060458	-1.573619	3.842638	3.842638	0	
11.71	3.8467	-4.061991	-1.532996	3.8467	3.8467	0	
11.711	3.850764	-4.063483	-1.492365	3.850764	3.850764	0	
11.712	3.854829	-4.064935	-1.451714	3.854829	3.854829	0	
11.713	3.858895	-4.066346	-1.411049	3.858895	3.858895	0	
11.714	3.862963	-4.067716	-1.370374	3.862963	3.862963	0	
11.715	3.867032	-4.069046	-1.329684	3.867032	3.867032	0	
11.716	3.871102	-4.070335	-1.28898	3.871102	3.871102	0	
11.717	3.875173	-4.071583	-1.248265	3.875173	3.875173	0	
11.718	3.879246	-4.072791	-1.207543	3.879246	3.879246	0	
11.719	3.883319	-4.073957	-1.166807	3.883319	3.883319	0	
11.72	3.887394	-4.075084	-1.126057	3.887394	3.887394	0	
11.721	3.891471	-4.076169	-1.085295	3.891471	3.891471	0	
11.722	3.895548	-4.077214	-1.044522	3.895548	3.895548	0	
11.723	3.899626	-4.078218	-1.00374	3.899626	3.899626	0	
11.724	3.903705	-4.07918	-0.9629471	3.903705	3.903705	0	
11.725	3.907785	-4.080102	-0.922147	3.907785	3.907785	0	
11.726	3.911866	-4.080984	-0.8813378	3.911866	3.911866	0	
11.727	3.915948	-4.081824	-0.8405238	3.915948	3.915948	0	
11.728	3.92003	-4.082624	-0.7996962	3.92003	3.92003	0	
11.729	3.924113	-4.083383	-0.7588663	3.924113	3.924113	0	
11.73	3.928197	-4.084101	-0.7180277	3.928197	3.928197	0	
11.731	3.932282	-4.084778	-0.6771797	3.932282	3.932282	0	
11.732	3.936368	-4.085414	-0.6363229	3.936368	3.936368	0	
11.733	3.940454	-4.08601	-0.5954638	3.940454	3.940454	0	
11.734	3.944541	-4.086564	-0.5545982	3.944541	3.944541	0	
11.735	3.948627	-4.087078	-0.5137256	3.948627	3.948627	0	
11.736	3.952714	-4.087551	-0.4728515	3.952714	3.952714	0	
11.737	3.956802	-4.087983	-0.4319772	3.956802	3.956802	0	
11.738	3.960891	-4.088374	-0.391094	3.960891	3.960891	0	
11.739	3.96498	-4.088724	-0.3502065	3.96498	3.96498	0	
11.74	3.969068	-4.089033	-0.3093148	3.969068	3.969068	0	
11.741	3.973157	-4.089302	-0.2684278	3.973157	3.973157	0	
11.742	3.977247	-4.089529	-0.227532	3.977247	3.977247	0	
11.743	3.981337	-4.089715	-0.1866342	3.981337	3.981337	0	
11.744	3.985426	-4.089861	-0.1457368	3.985426	3.985426	0	
11.745	3.989516	-4.089966	-0.1048375	3.989516	3.989516	0	
11.746	3.993606	-4.09003	-0.06393638	3.993606	3.993606	0	
11.747	3.997696	-4.090053	-0.02304001	3.997696	3.997696	0	
11.748	4.001786	-4.090035	0.01786049	4.001786	4.001786	0	
11.749	4.005876	-4.089977	0.05876061	4.005876	4.005876	0	
11.75	4.009966	-4.089877	0.09965791	4.009966	4.009966	0	
11.751	4.014056	-4.089736	0.1405548	4.014056	4.014056	0	
11.752	4.018145	-4.089555	0.1814513	4.018145	4.018145	0	
11.753	4.022234	-4.089333	0.2223381	4.022234	4.022234	0	
11.754	4.026323	-4.089069	0.263229	4.026323	4.026323	0	
11.755	4.030412	-4.088765	0.3041192	4.030412	4.030412	0	
11.756	4.0345	-4.08842	0.345	4.0345	4.0345	0	
11.757	4.038588	-4.088034	0.3858801	4.038588	4.038588	0	
11.758	4.042675	-4.087607	0.4267552	4.042675	4.042675	0	
11.759	4.046762	-4.08714	0.4676249	4.046762	4.046762	0	
11.76	4.050849	-4.086631	0.5084895	4.050849	4.050849	0	
11.761	4.054935	-4.086082	0.5493537	4.054935	4.054935	0	
11.762	4.059021	-4.085492	0.5902079	4.059021	4.059021	0	
11.763	4.063105	-4.084861	0.631057	4.063105	4.063105	0	
11.764	4.067189	-4.084189	0.6718916	4.067189	4.067189	0	
11.765	4.071272	-4.083476	0.7127253	4.071272	4.071272	0	
11.766	4.075355	-4.082723	0.7535496	4.075355	4.075355	0	
11.767	4.079437	-4.081928	0.7943684	4.079437	4.079437	0	
11.768	4.083518	-4.081093	0.835182	4.083518	4.083518	0	
11.769	4.087598	-4.080217	0.8759809	4.087598	4.087598	0	
11.77	4.091678	-4.0793	0.9167749	4.091678	4.091678	0	
11.771	4.095756	-4.078342	0.9575586	4.095756	4.095756	0	
11.772	4.099833	-4.077344	0.9983324	4.099833	4.099833	0	
11.773	4.103909	-4.076305	1.039096	4.103909	4.103909	0	
11.774	4.107985	-4.075225	1.079846	4.107985	4.107985	0	
11.775	4.112059	-4.074104	1.12059	4.112059	4.112059	0	
11.776	4.116131	-4.072943	1.161314	4.116131	4.116131	0	
11.777	4.120203	-4.071741	1.202024	4.120203	4.120203	0	
11.778	4.124273	-4.070498	1.242729	4.124273	4.124273	0	
11.779	4.128343	-4.069215	1.283424	4.128343	4.128343	0	
11.78	4.13241	-4.067891	1.324104	4.13241	4.13241	0	
11.781	4.136477	-4.066526	1.364764	4.136477	4.136477	0	
11.782	4.140542	-4.065121	1.40542	4.140542	4.140542	0	
11.783	4.144606	-4.063674	1.446056	4.144606	4.144606	0	
11.784	4.148667	-4.062188	1.486677	4.148667	4.148667	0	
11.785	4.152728	-4.06066	1.527279	4.152728	4.152728	0	
11.786	4.156787	-4.059093	1.56787	4.156787	4.156787	0	
11.787	4.160844	-4.057484	1.608443	4.160844	4.160844	0	
11.788	4.1649	-4.055835	1.648995	4.1649	4.1649	0	
11.789	4.168954	-4.054146	1.689538	4.168954	4.168954	0	
11.79	4.173007	-4.052416	1.730062	4.173007	4.173007	0	
11.791	4.177057	-4.050645	1.77057	4.177057	4.177057	0	
11.792	4.181106	-4.048834	1.81106	4.181106	4.181106	0	
11.793	4.185153	-4.046983	1.851529	4.185153	4.185153	0	
11.794	4.189198	-4.045091	1.891979	4.189198	4.189198	0	
11.795	4.193241	-4.043158	1.932405	4.193241	4.193241	0	
11.796	4.197282	-4.041185	1.972817	4.197282	4.197282	0	
11.797	4.201321	-4.039172	2.013209	4.201321	4.201321	0	
11.798	4.205358	-4.037118	2.053581	4.205358	4.205358	0	
11.799	4.209393	-4.035025	2.093929	4.209393	4.209393	0	
11.8	4.213426	-4.03289	2.134253	4.213426	4.213426	0	
11.801	4.217456	-4.030716	2.174562	4.217456	4.217456	0	
