Time	S1F1FF	S1F1Ia	S1F1Vm	S1F2FF	S1F2Vm	S1I1Vm	S1I2Ia	S1I2Vm	S2F1	S3F1	
0.5476	1	0	0.2807995	0.4481953	0.01963905	-0.09807709	1E-08	-0.09000338	0.1875783	0.1142142	
0.5478	1	0	0.2827474	0.4501874	0.02003747	-0.09807894	1E-08	-0.09000324	0.1854081	0.1125088	
0.548	1	0	0.2827474	0.4501874	0.02003747	-0.09808156	1E-08	-0.09000312	0.1854081	0.1125088	
0.5482	1	0	0.2827474	0.4501874	0.02003747	-0.09808408	1E-08	-0.090003	0.1854081	0.1125088	
0.5484	1	0	0.2827474	0.4501874	0.02003747	-0.09808651	1E-08	-0.09000288	0.1854081	0.1125088	
0.5486	1	0	0.2827474	0.4501874	0.02003747	-0.09808884	1E-08	-0.09000277	0.1854081	0.1125088	
0.5488	1	0	0.2827474	0.4501874	0.02003747	-0.09809108	1E-08	-0.09000266	0.1854081	0.1125088	
0.549	1	0	0.2827474	0.4501874	0.02003747	-0.09809323	1E-08	-0.09000255	0.1854081	0.1125088	
0.5492	1	0	0.2827474	0.4501874	0.02003747	-0.0980953	1E-08	-0.09000245	0.1854081	0.1125088	
0.5494	1	0	0.2827474	0.4501874	0.02003747	-0.09809728	1E-08	-0.09000236	0.1854081	0.1125088	
0.5496	1	0	0.2827474	0.4501874	0.02003747	-0.09809919	1E-08	-0.09000226	0.1854081	0.1125088	
0.5498	1	0	0.2846963	0.4521796	0.02043592	-0.09810102	1E-08	-0.09000217	0.1832566	0.1108259	
0.55	1	0	0.2846963	0.4521796	0.02043592	-0.09810362	1E-08	-0.09000209	0.1832566	0.1108259	
0.5502	1	0	0.2846963	0.4521796	0.02043592	-0.09810612	1E-08	-0.09000201	0.1832566	0.1108259	
0.5504	1	0	0.2846963	0.4521796	0.02043592	-0.09810853	1E-08	-0.09000193	0.1832566	0.1108259	
0.5506	1	0	0.2846963	0.4521796	0.02043592	-0.09811084	1E-08	-0.09000185	0.1832566	0.1108259	
0.5508	1	0	0.2846963	0.4521796	0.02043592	-0.09811306	1E-08	-0.09000178	0.1832566	0.1108259	
0.551	1	0	0.2846963	0.4521796	0.02043592	-0.09811519	1E-08	-0.09000171	0.1832566	0.1108259	
0.5512	1	0	0.2846963	0.4521796	0.02043592	-0.09811724	1E-08	-0.09000164	0.1832566	0.1108259	
0.5514	1	0	0.2846963	0.4521796	0.02043592	-0.09811921	1E-08	-0.09000158	0.1832566	0.1108259	
0.5516	1	0	0.2846963	0.4521796	0.02043592	-0.0981211	1E-08	-0.09000152	0.1832566	0.1108259	
0.5518	1	0	0.2866459	0.454172	0.0208344	-0.09812292	1E-08	-0.09000146	0.1811239	0.1091653	
0.552	1	0	0.2866459	0.454172	0.0208344	-0.0981255	1E-08	-0.0900014	0.1811239	0.1091653	
0.5522	1	0	0.2866459	0.454172	0.0208344	-0.09812798	1E-08	-0.09000134	0.1811239	0.1091653	
0.5524	1	0	0.2866459	0.454172	0.0208344	-0.09813036	1E-08	-0.09000129	0.1811239	0.1091653	
0.5526	1	0	0.2866459	0.454172	0.0208344	-0.09813265	1E-08	-0.09000124	0.1811239	0.1091653	
0.5528	1	0	0.2866459	0.454172	0.0208344	-0.09813485	1E-08	-0.0900012	0.1811239	0.1091653	
0.553	1	0	0.2866459	0.454172	0.0208344	-0.09813696	1E-08	-0.09000114	0.1811239	0.1091653	
0.5532	1	0	0.2866459	0.454172	0.0208344	-0.098139	1E-08	-0.0900011	0.1811239	0.1091653	
0.5534	1	0	0.2866459	0.454172	0.0208344	-0.09814095	1E-08	-0.09000106	0.1811239	0.1091653	
0.5536	1	0	0.2866459	0.454172	0.0208344	-0.09814283	1E-08	-0.09000102	0.1811239	0.1091653	
0.5538	1	0	0.2885965	0.4561645	0.02123291	-0.09814462	1E-08	-0.09000098	0.1790098	0.1075268	
0.554	1	0	0.2885965	0.4561645	0.02123291	-0.09814718	1E-08	-0.09000094	0.1790098	0.1075268	
0.5542	1	0	0.2885965	0.4561645	0.02123291	-0.09814964	1E-08	-0.09000091	0.1790098	0.1075268	
0.5544	1	0	0.2885965	0.4561645	0.02123291	-0.098152	1E-08	-0.09000087	0.1790098	0.1075268	
0.5546	1	0	0.2885965	0.4561645	0.02123291	-0.09815428	1E-08	-0.09000083	0.1790098	0.1075268	
0.5548	1	0	0.2885965	0.4561645	0.02123291	-0.09815645	1E-08	-0.0900008	0.1790098	0.1075268	
0.555	1	0	0.2885965	0.4561645	0.02123291	-0.09815855	1E-08	-0.09000077	0.1790098	0.1075268	
0.5552	1	0	0.2885965	0.4561645	0.02123291	-0.09816056	1E-08	-0.09000074	0.1790098	0.1075268	
0.5554	1	0	0.2885965	0.4561645	0.02123291	-0.0981625	1E-08	-0.09000071	0.1790098	0.1075268	
0.5556	1	0	0.2885965	0.4561645	0.02123291	-0.09816436	1E-08	-0.09000068	0.1790098	0.1075268	
0.5558	1	0	0.2905478	0.4581572	0.02163145	-0.09816615	1E-08	-0.09000065	0.1769144	0.1059102	
0.556	1	0	0.2905478	0.4581572	0.02163145	-0.09816868	1E-08	-0.09000063	0.1769144	0.1059102	
0.5562	1	0	0.2905478	0.4581572	0.02163145	-0.09817112	1E-08	-0.09000061	0.1769144	0.1059102	
0.5564	1	0	0.2905478	0.4581572	0.02163145	-0.09817346	1E-08	-0.09000058	0.1769144	0.1059102	
0.5566	1	0	0.2905478	0.4581572	0.02163145	-0.09817571	1E-08	-0.09000055	0.1769144	0.1059102	
0.5568	1	0	0.2905478	0.4581572	0.02163145	-0.09817787	1E-08	-0.09000054	0.1769144	0.1059102	
0.557	1	0	0.2905478	0.4581572	0.02163145	-0.09817995	1E-08	-0.09000052	0.1769144	0.1059102	
0.5572	1	0	0.2905478	0.4581572	0.02163145	-0.09818195	1E-08	-0.0900005	0.1769144	0.1059102	
0.5574	1	0	0.2905478	0.4581572	0.02163145	-0.09818386	1E-08	-0.09000047	0.1769144	0.1059102	
0.5576	1	0	0.2905478	0.4581572	0.02163145	-0.09818571	1E-08	-0.09000046	0.1769144	0.1059102	
0.5578	1	0	0.2925	0.4601501	0.02203002	-0.09818748	1E-08	-0.09000044	0.1748375	0.1043153	
0.558	1	0	0.2925	0.4601501	0.02203002	-0.09818999	1E-08	-0.09000042	0.1748375	0.1043153	
0.5582	1	0	0.2925	0.4601501	0.02203002	-0.09819241	1E-08	-0.09000041	0.1748375	0.1043153	
0.5584	1	0	0.2925	0.4601501	0.02203002	-0.09819473	1E-08	-0.09000039	0.1748375	0.1043153	
0.5586	1	0	0.2925	0.4601501	0.02203002	-0.09819696	1E-08	-0.09000038	0.1748375	0.1043153	
0.5588	1	0	0.2925	0.4601501	0.02203002	-0.09819911	1E-08	-0.09000036	0.1748375	0.1043153	
0.559	1	0	0.2925	0.4601501	0.02203002	-0.09820116	1E-08	-0.09000035	0.1748375	0.1043153	
0.5592	1	0	0.2925	0.4601501	0.02203002	-0.09820314	1E-08	-0.09000033	0.1748375	0.1043153	
0.5594	1	0	0.2925	0.4601501	0.02203002	-0.09820504	1E-08	-0.09000032	0.1748375	0.1043153	
0.5596	1	0	0.2925	0.4601501	0.02203002	-0.09820687	1E-08	-0.09000031	0.1748375	0.1043153	
0.5598	1	0	0.294453	0.4621431	0.02242862	-0.09820863	1E-08	-0.09000029	0.1727793	0.1027417	
0.56	1	0	0.294453	0.4621431	0.02242862	-0.09821112	1E-08	-0.09000028	0.1727793	0.1027417	
0.5602	1	0	0.294453	0.4621431	0.02242862	-0.09821352	1E-08	-0.09000027	0.1727793	0.1027417	
0.5604	1	0	0.294453	0.4621431	0.02242862	-0.09821582	1E-08	-0.09000026	0.1727793	0.1027417	
0.5606	1	0	0.294453	0.4621431	0.02242862	-0.09821802	1E-08	-0.09000025	0.1727793	0.1027417	
0.5608	1	0	0.294453	0.4621431	0.02242862	-0.09822015	1E-08	-0.09000024	0.1727793	0.1027417	
0.561	1	0	0.294453	0.4621431	0.02242862	-0.0982222	1E-08	-0.09000023	0.1727793	0.1027417	
0.5612	1	0	0.294453	0.4621431	0.02242862	-0.09822416	1E-08	-0.09000022	0.1727793	0.1027417	
0.5614	1	0	0.294453	0.4621431	0.02242862	-0.09822604	1E-08	-0.09000021	0.1727793	0.1027417	
0.5616	1	0	0.294453	0.4621431	0.02242862	-0.09822785	1E-08	-0.0900002	0.1727793	0.1027417	
0.5618	1	0	0.2964068	0.4641362	0.02282725	-0.09822959	1E-08	-0.0900002	0.1707396	0.1011894	
0.562	1	0	0.2964068	0.4641362	0.02282725	-0.09823206	1E-08	-0.09000019	0.1707396	0.1011894	
0.5622	1	0	0.2964068	0.4641362	0.02282725	-0.09823443	1E-08	-0.09000018	0.1707396	0.1011894	
0.5624	1	0	0.2964068	0.4641362	0.02282725	-0.09823671	1E-08	-0.09000017	0.1707396	0.1011894	
0.5626	1	0	0.2964068	0.4641362	0.02282725	-0.09823891	1E-08	-0.09000017	0.1707396	0.1011894	
0.5628	1	0	0.2964068	0.4641362	0.02282725	-0.09824101	1E-08	-0.09000016	0.1707396	0.1011894	
0.563	1	0	0.2964068	0.4641362	0.02282725	-0.09824304	1E-08	-0.09000015	0.1707396	0.1011894	
0.5632	1	0	0.2964068	0.4641362	0.02282725	-0.09824498	1E-08	-0.09000015	0.1707396	0.1011894	
0.5634	1	0	0.2964068	0.4641362	0.02282725	-0.09824684	1E-08	-0.09000015	0.1707396	0.1011894	
0.5636	1	0	0.2964068	0.4641362	0.02282725	-0.09824864	1E-08	-0.09000014	0.1707396	0.1011894	
0.5638	1	0	0.2983614	0.4661295	0.0232259	-0.09825036	1E-08	-0.09000013	0.1687185	0.0996581	
0.564	1	0	0.2983614	0.4661295	0.0232259	-0.09825281	1E-08	-0.09000013	0.1687185	0.0996581	
0.5642	1	0	0.2983614	0.4661295	0.0232259	-0.09825516	1E-08	-0.09000012	0.1687185	0.0996581	
0.5644	1	0	0.2983614	0.4661295	0.0232259	-0.09825742	1E-08	-0.09000012	0.1687185	0.0996581	
0.5646	1	0	0.2983614	0.4661295	0.0232259	-0.0982596	1E-08	-0.09000012	0.1687185	0.0996581	
0.5648	1	0	0.2983614	0.4661295	0.0232259	-0.09826168	1E-08	-0.09000011	0.1687185	0.0996581	
0.565	1	0	0.2983614	0.4661295	0.0232259	-0.09826369	1E-08	-0.0900001	0.1687185	0.0996581	
0.5652	1	0	0.2983614	0.4661295	0.0232259	-0.09826562	1E-08	-0.0900001	0.1687185	0.0996581	
0.5654	1	0	0.2983614	0.4661295	0.0232259	-0.09826747	1E-08	-0.09000009	0.1687185	0.0996581	
0.5656	1	0	0.2983614	0.4661295	0.0232259	-0.09826925	1E-08	-0.09000009	0.1687185	0.0996581	
0.5658	1	0	0.3003168	0.4681229	0.02362458	-0.09827095	1E-08	-0.09000009	0.1667157	0.09814756	
0.566	1	0	0.3003168	0.4681229	0.02362458	-0.09827338	1E-08	-0.09000009	0.1667157	0.09814756	
0.5662	1	0	0.3003168	0.4681229	0.02362458	-0.09827571	1E-08	-0.09000009	0.1667157	0.09814756	
0.5664	1	0	0.3003168	0.4681229	0.02362458	-0.09827795	1E-08	-0.09000008	0.1667157	0.09814756	
0.5666	1	0	0.3003168	0.4681229	0.02362458	-0.0982801	1E-08	-0.09000008	0.1667157	0.09814756	
0.5668	1	0	0.3003168	0.4681229	0.02362458	-0.09828217	1E-08	-0.09000007	0.1667157	0.09814756	
0.567	1	0	0.3003168	0.4681229	0.02362458	-0.09828416	1E-08	-0.09000007	0.1667157	0.09814756	
0.5672	1	0	0.3003168	0.4681229	0.02362458	-0.09828607	1E-08	-0.09000007	0.1667157	0.09814756	
0.5674	1	0	0.3003168	0.4681229	0.02362458	-0.0982879	1E-08	-0.09000006	0.1667157	0.09814756	
0.5676	1	0	0.3003168	0.4681229	0.02362458	-0.09828966	1E-08	-0.09000006	0.1667157	0.09814756	
0.5678	1	0	0.3022729	0.4701165	0.02402329	-0.09829135	1E-08	-0.09000006	0.1647314	0.09665758	
0.568	1	0	0.3022729	0.4701165	0.02402329	-0.09829376	1E-08	-0.09000006	0.1647314	0.09665758	
0.5682	1	0	0.3022729	0.4701165	0.02402329	-0.09829607	1E-08	-0.09000006	0.1647314	0.09665758	
0.5684	1	0	0.3022729	0.4701165	0.02402329	-0.09829829	1E-08	-0.09000006	0.1647314	0.09665758	
0.5686	1	0	0.3022729	0.4701165	0.02402329	-0.09830043	1E-08	-0.09000005	0.1647314	0.09665758	
0.5688	1	0	0.3022729	0.4701165	0.02402329	-0.09830248	1E-08	-0.09000005	0.1647314	0.09665758	
0.569	1	0	0.3022729	0.4701165	0.02402329	-0.09830444	1E-08	-0.09000005	0.1647314	0.09665758	
0.5692	1	0	0.3022729	0.4701165	0.02402329	-0.09830634	1E-08	-0.09000005	0.1647314	0.09665758	
0.5694	1	0	0.3022729	0.4701165	0.02402329	-0.09830815	1E-08	-0.09000004	0.1647314	0.09665758	
0.5696	1	0	0.3022729	0.4701165	0.02402329	-0.0983099	1E-08	-0.09000004	0.1647314	0.09665758	
0.5698	1	0	0.3042298	0.4721102	0.02442203	-0.09831157	1E-08	-0.09000004	0.1627655	0.09518795	
0.57	1	0	0.3042298	0.4721102	0.02442203	-0.09831396	1E-08	-0.09000004	0.1627655	0.09518795	
0.5702	1	0	0.3042298	0.4721102	0.02442203	-0.09831624	1E-08	-0.09000003	0.1627655	0.09518795	
0.5704	1	0	0.3042298	0.4721102	0.02442203	-0.09831845	1E-08	-0.09000003	0.1627655	0.09518795	
0.5706	1	0	0.3042298	0.4721102	0.02442203	-0.09832056	1E-08	-0.09000003	0.1627655	0.09518795	
0.5708	1	0	0.3042298	0.4721102	0.02442203	-0.09832259	1E-08	-0.09000003	0.1627655	0.09518795	
0.571	1	0	0.3042298	0.4721102	0.02442203	-0.09832454	1E-08	-0.09000003	0.1627655	0.09518795	
0.5712	1	0	0.3042298	0.4721102	0.02442203	-0.09832641	1E-08	-0.09000003	0.1627655	0.09518795	
0.5714	1	0	0.3042298	0.4721102	0.02442203	-0.09832822	1E-08	-0.09000003	0.1627655	0.09518795	
0.5716	1	0	0.3042298	0.4721102	0.02442203	-0.09832995	1E-08	-0.09000003	0.1627655	0.09518795	
0.5718	1	0	0.3061874	0.474104	0.02482079	-0.09833161	1E-08	-0.09000003	0.1608179	0.09373843	
0.572	1	0	0.3061874	0.474104	0.02482079	-0.09833397	1E-08	-0.09000003	0.1608179	0.09373843	
0.5722	1	0	0.3061874	0.474104	0.02482079	-0.09833624	1E-08	-0.09000003	0.1608179	0.09373843	
0.5724	1	0	0.3061874	0.474104	0.02482079	-0.09833842	1E-08	-0.09000003	0.1608179	0.09373843	
0.5726	1	0	0.3061874	0.474104	0.02482079	-0.09834051	1E-08	-0.09000003	0.1608179	0.09373843	
0.5728	1	0	0.3061874	0.474104	0.02482079	-0.09834252	1E-08	-0.09000002	0.1608179	0.09373843	
0.573	1	0	0.3061874	0.474104	0.02482079	-0.09834446	1E-08	-0.09000002	0.1608179	0.09373843	
0.5732	1	0	0.3061874	0.474104	0.02482079	-0.09834632	1E-08	-0.09000002	0.1608179	0.09373843	
0.5734	1	0	0.3061874	0.474104	0.02482079	-0.0983481	1E-08	-0.09000002	0.1608179	0.09373843	
0.5736	1	0	0.3061874	0.474104	0.02482079	-0.09834981	1E-08	-0.09000002	0.1608179	0.09373843	
0.5738	1	0	0.3081457	0.4760979	0.02521957	-0.09835146	1E-08	-0.09000002	0.1588885	0.09230882	
0.574	1	0	0.3081457	0.4760979	0.02521957	-0.0983538	1E-08	-0.09000002	0.1588885	0.09230882	
0.5742	1	0	0.3081457	0.4760979	0.02521957	-0.09835605	1E-08	-0.09000002	0.1588885	0.09230882	
0.5744	1	0	0.3081457	0.4760979	0.02521957	-0.09835821	1E-08	-0.09000002	0.1588885	0.09230882	
0.5746	1	0	0.3081457	0.4760979	0.02521957	-0.09836028	1E-08	-0.09000002	0.1588885	0.09230882	
0.5748	1	0	0.3081457	0.4760979	0.02521957	-0.09836227	1E-08	-0.09000001	0.1588885	0.09230882	
0.575	1	0	0.3081457	0.4760979	0.02521957	-0.09836419	1E-08	-0.09000001	0.1588885	0.09230882	
0.5752	1	0	0.3081457	0.4760979	0.02521957	-0.09836603	1E-08	-0.09000001	0.1588885	0.09230882	
0.5754	1	0	0.3081457	0.4760979	0.02521957	-0.0983678	1E-08	-0.09000001	0.1588885	0.09230882	
0.5756	1	0	0.3081457	0.4760979	0.02521957	-0.09836949	1E-08	-0.09000001	0.1588885	0.09230882	
0.5758	1	0	0.3101048	0.4780919	0.02561838	-0.09837113	1E-08	-0.09000001	0.1569773	0.09089889	
0.576	1	0	0.3101048	0.4780919	0.02561838	-0.09837344	1E-08	-0.09000001	0.1569773	0.09089889	
0.5762	1	0	0.3101048	0.4780919	0.02561838	-0.09837567	1E-08	-0.09000001	0.1569773	0.09089889	
0.5764	1	0	0.3101048	0.4780919	0.02561838	-0.09837781	1E-08	-0.09000001	0.1569773	0.09089889	
0.5766	1	0	0.3101048	0.4780919	0.02561838	-0.09837987	1E-08	-0.09000001	0.1569773	0.09089889	
0.5768	1	0	0.3101048	0.4780919	0.02561838	-0.09838184	1E-08	-0.09000001	0.1569773	0.09089889	
0.577	1	0	0.3101048	0.4780919	0.02561838	-0.09838374	1E-08	-0.09000001	0.1569773	0.09089889	
0.5772	1	0	0.3101048	0.4780919	0.02561838	-0.09838556	1E-08	-0.09000001	0.1569773	0.09089889	
0.5774	1	0	0.3101048	0.4780919	0.02561838	-0.09838731	1E-08	-0.09000001	0.1569773	0.09089889	
0.5776	1	0	0.3101048	0.4780919	0.02561838	-0.09838899	1E-08	-0.09000001	0.1569773	0.09089889	
0.5778	1	0	0.3120645	0.4800861	0.02601721	-0.09839061	1E-08	-0.09000001	0.1550842	0.08950844	
0.578	1	0	0.3120645	0.4800861	0.02601721	-0.0983929	1E-08	-0.09000001	0.1550842	0.08950844	
0.5782	1	0	0.3120645	0.4800861	0.02601721	-0.09839511	1E-08	-0.09000001	0.1550842	0.08950844	
0.5784	1	0	0.3120645	0.4800861	0.02601721	-0.09839723	1E-08	-0.09	0.1550842	0.08950844	
0.5786	1	0	0.3120645	0.4800861	0.02601721	-0.09839927	1E-08	-0.09	0.1550842	0.08950844	
0.5788	1	0	0.3120645	0.4800861	0.02601721	-0.09840123	1E-08	-0.09	0.1550842	0.08950844	
0.579	1	0	0.3120645	0.4800861	0.02601721	-0.0984031	1E-08	-0.09	0.1550842	0.08950844	
0.5792	1	0	0.3120645	0.4800861	0.02601721	-0.09840491	1E-08	-0.09	0.1550842	0.08950844	
0.5794	1	0	0.3120645	0.4800861	0.02601721	-0.09840664	1E-08	-0.09	0.1550842	0.08950844	
0.5796	1	0	0.3120645	0.4800861	0.02601721	-0.09840831	1E-08	-0.09	0.1550842	0.08950844	
0.5798	1	0	0.314025	0.4820803	0.02641607	-0.09840991	1E-08	-0.09	0.1532092	0.08813725	
0.58	1	0	0.314025	0.4820803	0.02641607	-0.09841219	1E-08	-0.09	0.1532092	0.08813725	
0.5802	1	0	0.314025	0.4820803	0.02641607	-0.09841437	1E-08	-0.09	0.1532092	0.08813725	
0.5804	1	0	0.314025	0.4820803	0.02641607	-0.09841647	1E-08	-0.09	0.1532092	0.08813725	
0.5806	1	0	0.314025	0.4820803	0.02641607	-0.09841849	1E-08	-0.09	0.1532092	0.08813725	
0.5808	1	0	0.314025	0.4820803	0.02641607	-0.09842043	1E-08	-0.09	0.1532092	0.08813725	
0.581	1	0	0.314025	0.4820803	0.02641607	-0.09842229	1E-08	-0.09	0.1532092	0.08813725	
0.5812	1	0	0.314025	0.4820803	0.02641607	-0.09842408	1E-08	-0.09	0.1532092	0.08813725	
0.5814	1	0	0.314025	0.4820803	0.02641607	-0.0984258	1E-08	-0.09	0.1532092	0.08813725	
0.5816	1	0	0.314025	0.4820803	0.02641607	-0.09842744	1E-08	-0.09	0.1532092	0.08813725	
0.5818	1	0	0.3159861	0.4840748	0.02681495	-0.09842903	1E-08	-0.09	0.1513522	0.0867851	
0.582	1	0	0.3159861	0.4840748	0.02681495	-0.09843128	1E-08	-0.09	0.1513522	0.0867851	
0.5822	1	0	0.3159861	0.4840748	0.02681495	-0.09843345	1E-08	-0.09	0.1513522	0.0867851	
0.5824	1	0	0.3159861	0.4840748	0.02681495	-0.09843553	1E-08	-0.09	0.1513522	0.0867851	
0.5826	1	0	0.3159861	0.4840748	0.02681495	-0.09843753	1E-08	-0.09	0.1513522	0.0867851	
0.5828	1	0	0.3159861	0.4840748	0.02681495	-0.09843945	1E-08	-0.09	0.1513522	0.0867851	
0.583	1	0	0.3159861	0.4840748	0.02681495	-0.09844129	1E-08	-0.09	0.1513522	0.0867851	
0.5832	1	0	0.3159861	0.4840748	0.02681495	-0.09844306	1E-08	-0.09	0.1513522	0.0867851	
0.5834	1	0	0.3159861	0.4840748	0.02681495	-0.09844477	1E-08	-0.09	0.1513522	0.0867851	
0.5836	1	0	0.3159861	0.4840748	0.02681495	-0.0984464	1E-08	-0.09	0.1513522	0.0867851	
0.5838	1	0	0.3179478	0.4860693	0.02721386	-0.09844797	1E-08	-0.09	0.1495131	0.08545179	
0.584	1	0	0.3179478	0.4860693	0.02721386	-0.0984502	1E-08	-0.09	0.1495131	0.08545179	
0.5842	1	0	0.3179478	0.4860693	0.02721386	-0.09845234	1E-08	-0.09	0.1495131	0.08545179	
0.5844	1	0	0.3179478	0.4860693	0.02721386	-0.09845441	1E-08	-0.09	0.1495131	0.08545179	
0.5846	1	0	0.3179478	0.4860693	0.02721386	-0.09845638	1E-08	-0.09	0.1495131	0.08545179	
0.5848	1	0	0.3179478	0.4860693	0.02721386	-0.09845828	1E-08	-0.09	0.1495131	0.08545179	
0.585	1	0	0.3179478	0.4860693	0.02721386	-0.09846011	1E-08	-0.09	0.1495131	0.08545179	
0.5852	1	0	0.3179478	0.4860693	0.02721386	-0.09846187	1E-08	-0.09	0.1495131	0.08545179	
0.5854	1	0	0.3179478	0.4860693	0.02721386	-0.09846355	1E-08	-0.09	0.1495131	0.08545179	
0.5856	1	0	0.3179478	0.4860693	0.02721386	-0.09846517	1E-08	-0.09	0.1495131	0.08545179	
0.5858	1	0	0.3199103	0.4880639	0.02761278	-0.09846673	1E-08	-0.09	0.1476919	0.08413709	
0.586	1	0	0.3199103	0.4880639	0.02761278	-0.09846894	1E-08	-0.09	0.1476919	0.08413709	
0.5862	1	0	0.3199103	0.4880639	0.02761278	-0.09847106	1E-08	-0.09	0.1476919	0.08413709	
0.5864	1	0	0.3199103	0.4880639	0.02761278	-0.0984731	1E-08	-0.09	0.1476919	0.08413709	
0.5866	1	0	0.3199103	0.4880639	0.02761278	-0.09847506	1E-08	-0.09	0.1476919	0.08413709	
0.5868	1	0	0.3199103	0.4880639	0.02761278	-0.09847695	1E-08	-0.09	0.1476919	0.08413709	
0.587	1	0	0.3199103	0.4880639	0.02761278	-0.09847875	1E-08	-0.09	0.1476919	0.08413709	
0.5872	1	0	0.3199103	0.4880639	0.02761278	-0.09848049	1E-08	-0.09	0.1476919	0.08413709	
0.5874	1	0	0.3199103	0.4880639	0.02761278	-0.09848216	1E-08	-0.09	0.1476919	0.08413709	
0.5876	1	0	0.3199103	0.4880639	0.02761278	-0.09848376	1E-08	-0.09	0.1476919	0.08413709	
0.5878	1	0	0.3218733	0.4900586	0.02801172	-0.09848531	1E-08	-0.09	0.1458884	0.0828408	
0.588	1	0	0.3218733	0.4900586	0.02801172	-0.0984875	1E-08	-0.09	0.1458884	0.0828408	
0.5882	1	0	0.3218733	0.4900586	0.02801172	-0.0984896	1E-08	-0.09	0.1458884	0.0828408	
0.5884	1	0	0.3218733	0.4900586	0.02801172	-0.09849162	1E-08	-0.09	0.1458884	0.0828408	
0.5886	1	0	0.3218733	0.4900586	0.02801172	-0.09849356	1E-08	-0.09	0.1458884	0.0828408	
0.5888	1	0	0.3218733	0.4900586	0.02801172	-0.09849542	1E-08	-0.09	0.1458884	0.0828408	
0.589	1	0	0.3218733	0.4900586	0.02801172	-0.09849721	1E-08	-0.09	0.1458884	0.0828408	
0.5892	1	0	0.3218733	0.4900586	0.02801172	-0.09849893	1E-08	-0.09	0.1458884	0.0828408	
0.5894	1	0	0.3218733	0.4900586	0.02801172	-0.09850059	1E-08	-0.09	0.1458884	0.0828408	
0.5896	1	0	0.3218733	0.4900586	0.02801172	-0.09850218	1E-08	-0.09	0.1458884	0.0828408	
0.5898	1	0	0.323837	0.4920534	0.02841069	-0.09850371	1E-08	-0.09	0.1441027	0.08156271	
0.59	1	0	0.323837	0.4920534	0.02841069	-0.09850587	1E-08	-0.09	0.1441027	0.08156271	
0.5902	1	0	0.323837	0.4920534	0.02841069	-0.09850796	1E-08	-0.09	0.1441027	0.08156271	
0.5904	1	0	0.323837	0.4920534	0.02841069	-0.09850995	1E-08	-0.09	0.1441027	0.08156271	
0.5906	1	0	0.323837	0.4920534	0.02841069	-0.09851187	1E-08	-0.09	0.1441027	0.08156271	
0.5908	1	0	0.323837	0.4920534	0.02841069	-0.09851372	1E-08	-0.09	0.1441027	0.08156271	
0.591	1	0	0.323837	0.4920534	0.02841069	-0.0985155	1E-08	-0.09	0.1441027	0.08156271	
0.5912	1	0	0.323837	0.4920534	0.02841069	-0.0985172	1E-08	-0.09	0.1441027	0.08156271	
0.5914	1	0	0.323837	0.4920534	0.02841069	-0.09851884	1E-08	-0.09	0.1441027	0.08156271	
0.5916	1	0	0.323837	0.4920534	0.02841069	-0.09852041	1E-08	-0.09	0.1441027	0.08156271	
0.5918	1	0	0.3258014	0.4940484	0.02880967	-0.09852193	1E-08	-0.09	0.1423345	0.0803026	
0.592	1	0	0.3258014	0.4940484	0.02880967	-0.09852407	1E-08	-0.09	0.1423345	0.0803026	
0.5922	1	0	0.3258014	0.4940484	0.02880967	-0.09852614	1E-08	-0.09	0.1423345	0.0803026	
0.5924	1	0	0.3258014	0.4940484	0.02880967	-0.09852812	1E-08	-0.09	0.1423345	0.0803026	
0.5926	1	0	0.3258014	0.4940484	0.02880967	-0.09853002	1E-08	-0.09	0.1423345	0.0803026	
0.5928	1	0	0.3258014	0.4940484	0.02880967	-0.09853185	1E-08	-0.09	0.1423345	0.0803026	
0.593	1	0	0.3258014	0.4940484	0.02880967	-0.0985336	1E-08	-0.09	0.1423345	0.0803026	
0.5932	1	0	0.3258014	0.4940484	0.02880967	-0.09853529	1E-08	-0.09	0.1423345	0.0803026	
0.5934	1	0	0.3258014	0.4940484	0.02880967	-0.09853692	1E-08	-0.09	0.1423345	0.0803026	
0.5936	1	0	0.3258014	0.4940484	0.02880967	-0.09853847	1E-08	-0.09	0.1423345	0.0803026	
0.5938	1	0	0.3277663	0.4960434	0.02920868	-0.09853997	1E-08	-0.09	0.1405839	0.07906027	
0.594	1	0	0.3277663	0.4960434	0.02920868	-0.09854209	1E-08	-0.09	0.1405839	0.07906027	
0.5942	1	0	0.3277663	0.4960434	0.02920868	-0.09854414	1E-08	-0.09	0.1405839	0.07906027	
0.5944	1	0	0.3277663	0.4960434	0.02920868	-0.0985461	1E-08	-0.09	0.1405839	0.07906027	
0.5946	1	0	0.3277663	0.4960434	0.02920868	-0.09854798	1E-08	-0.09	0.1405839	0.07906027	
0.5948	1	0	0.3277663	0.4960434	0.02920868	-0.09854979	1E-08	-0.09	0.1405839	0.07906027	
0.595	1	0	0.3277663	0.4960434	0.02920868	-0.09855153	1E-08	-0.09	0.1405839	0.07906027	
0.5952	1	0	0.3277663	0.4960434	0.02920868	-0.0985532	1E-08	-0.09	0.1405839	0.07906027	
0.5954	1	0	0.3277663	0.4960434	0.02920868	-0.09855481	1E-08	-0.09	0.1405839	0.07906027	
