Time	ConeX	ConeY	ConeZ	
0.43	-0.1516088	-0.1310743	3.121793E-05	
0.431	-0.1518695	-0.1307708	3.115535E-05	
0.432	-0.1521296	-0.1304668	3.109351E-05	
0.433	-0.1523892	-0.1301623	3.103167E-05	
0.434	-0.1526481	-0.1298573	3.096946E-05	
0.435	-0.1529064	-0.1295517	3.090762E-05	
0.436	-0.1531641	-0.1292457	3.084578E-05	
0.437	-0.1534212	-0.1289391	3.078431E-05	
0.438	-0.1536777	-0.128632	3.07221E-05	
0.439	-0.1539335	-0.1283244	3.066063E-05	
0.44	-0.1541888	-0.1280163	3.059879E-05	
0.441	-0.1544434	-0.1277077	3.053695E-05	
0.442	-0.1546974	-0.1273985	3.047474E-05	
0.443	-0.1549508	-0.1270889	3.041215E-05	
0.444	-0.1552036	-0.1267788	3.035069E-05	
0.445	-0.1554558	-0.1264681	3.028773E-05	
0.446	-0.1557073	-0.126157	3.022514E-05	
0.447	-0.1559582	-0.1258453	3.016256E-05	
0.448	-0.1562085	-0.1255331	3.009923E-05	
0.449	-0.1564582	-0.1252205	3.003553E-05	
0.45	-0.1567072	-0.1249073	2.99722E-05	
0.451	-0.1569556	-0.1245937	2.990812E-05	
0.452	-0.1572034	-0.1242795	2.984367E-05	
0.453	-0.1574505	-0.1239648	2.977848E-05	
0.454	-0.1576971	-0.1236497	2.971329E-05	
0.455	-0.157943	-0.1233341	2.964772E-05	
0.456	-0.1581882	-0.123018	2.958141E-05	
0.457	-0.1584329	-0.1227013	2.951473E-05	
0.458	-0.1586768	-0.1223843	2.944768E-05	
0.459	-0.1589202	-0.1220666	2.938025E-05	
0.46	-0.1591629	-0.1217486	2.931282E-05	
0.461	-0.159405	-0.12143	2.924502E-05	
0.462	-0.1596465	-0.121111	2.917722E-05	
0.463	-0.1598873	-0.1207915	2.910942E-05	
0.464	-0.1601274	-0.1204714	2.904087E-05	
0.465	-0.160367	-0.1201509	2.897233E-05	
0.466	-0.1606058	-0.11983	2.890341E-05	
0.467	-0.1608441	-0.1195085	2.883375E-05	
0.468	-0.1610817	-0.1191866	2.87652E-05	
0.469	-0.1613187	-0.1188642	2.869591E-05	
0.47	-0.161555	-0.1185414	2.862662E-05	
0.471	-0.1617906	-0.118218	2.85577E-05	
0.472	-0.1620257	-0.1178942	2.848804E-05	
0.473	-0.16226	-0.1175699	2.8418E-05	
0.474	-0.1624938	-0.1172452	2.834872E-05	
0.475	-0.1627268	-0.11692	2.827905E-05	
0.476	-0.1629592	-0.1165943	2.820902E-05	
0.477	-0.163191	-0.1162682	2.813973E-05	
0.478	-0.1634221	-0.1159416	2.806969E-05	
0.479	-0.1636526	-0.1156145	2.799965E-05	
0.48	-0.1638824	-0.115287	2.792999E-05	
0.481	-0.1641115	-0.114959	2.785958E-05	
0.482	-0.1643401	-0.1146305	2.778918E-05	
0.483	-0.1645679	-0.1143017	2.771951E-05	
0.484	-0.1647951	-0.1139723	2.76491E-05	
0.485	-0.1650216	-0.1136425	2.757832E-05	
0.486	-0.1652474	-0.1133122	2.750792E-05	
0.487	-0.1654726	-0.1129816	2.743714E-05	
0.488	-0.1656972	-0.1126504	2.736636E-05	
0.489	-0.1659211	-0.1123188	2.729595E-05	
0.49	-0.1661443	-0.1119867	2.722479E-05	
0.491	-0.1663668	-0.1116542	2.715364E-05	
0.492	-0.1665887	-0.1113213	2.708249E-05	
0.493	-0.1668099	-0.1109879	2.701059E-05	
0.494	-0.1670305	-0.110654	2.693906E-05	
0.495	-0.1672503	-0.1103198	2.686791E-05	
0.496	-0.1674695	-0.1099851	2.679639E-05	
0.497	-0.1676881	-0.1096499	2.672374E-05	
0.498	-0.167906	-0.1093143	2.665259E-05	
0.499	-0.1681232	-0.1089783	2.658069E-05	
0.5	-0.1683397	-0.1086418	2.650842E-05	
0.501	-0.1685514	-0.1083115	2.638362E-05	
0.502	-0.168758	-0.1079875	2.624206E-05	
0.503	-0.1689597	-0.10767	2.608746E-05	
0.504	-0.1691563	-0.1073589	2.592392E-05	
0.505	-0.1693481	-0.1070544	2.575033E-05	
0.506	-0.1695349	-0.1067564	2.556592E-05	
0.507	-0.1697168	-0.1064649	2.537295E-05	
0.508	-0.169894	-0.10618	2.517104E-05	
0.509	-0.1700662	-0.1059018	2.496093E-05	
0.5100001	-0.1702337	-0.1056302	2.474189E-05	
0.511	-0.1703964	-0.1053652	2.451502E-05	
0.512	-0.1705544	-0.105107	2.428033E-05	
0.513	-0.1707077	-0.1048555	2.403893E-05	
0.514	-0.1708563	-0.1046107	2.379008E-05	
