Time	LeftOdor	RightOdor	ROS	LOS	LO	RO	OS	
8.482	112.6098	122.0602	122.0602	112.6098	0.3731316	0.3801684	0.008119194	
8.483001	112.4906	121.9793	121.9793	112.4906	0.3724184	0.3798838	0.007886442	
8.484	112.3717	121.8983	121.8983	112.3717	0.3724184	0.3798838	0.007886442	
8.485001	112.2531	121.8171	121.8171	112.2531	0.3717052	0.3795951	0.00765406	
8.486	112.1349	121.7359	121.7359	112.1349	0.3717052	0.3795951	0.00765406	
8.487	112.0169	121.6545	121.6545	112.0169	0.3709921	0.3793025	0.00742208	
8.488001	111.8994	121.5729	121.5729	111.8994	0.3709921	0.3793025	0.00742208	
8.489	111.7821	121.4913	121.4913	111.7821	0.3702792	0.3790059	0.007190534	
8.490001	111.6651	121.4095	121.4095	111.6651	0.3702792	0.3790059	0.007190534	
8.491	111.5485	121.3276	121.3276	111.5485	0.3695665	0.3787055	0.006959456	
8.492001	111.4322	121.2456	121.2456	111.4322	0.3695665	0.3787055	0.006959456	
8.493	111.3162	121.1635	121.1635	111.3162	0.3688542	0.3784012	0.006728877	
8.494	111.2005	121.0813	121.0813	111.2005	0.3688542	0.3784012	0.006728877	
8.495001	111.0852	120.9989	120.9989	111.0852	0.3681422	0.3780931	0.006498829	
8.496	110.9702	120.9165	120.9165	110.9702	0.3681422	0.3780931	0.006498829	
8.497001	110.8554	120.8339	120.8339	110.8554	0.3674307	0.3777812	0.006269343	
8.498	110.7411	120.7512	120.7512	110.7411	0.3674307	0.3777812	0.006269343	
8.499001	110.627	120.6685	120.6685	110.627	0.3667197	0.3774657	0.006040451	
8.5	110.5133	120.5856	120.5856	110.5133	0.3667197	0.3774657	0.006040451	
8.501	110.3998	120.5026	120.5026	110.3998	0.3660092	0.3771466	0.005812182	
8.502001	110.2868	120.4196	120.4196	110.2868	0.3660092	0.3771466	0.005812182	
8.503	110.174	120.3364	120.3364	110.174	0.3652995	0.3768238	0.005584565	
8.504001	110.0615	120.2531	120.2531	110.0615	0.3652995	0.3768238	0.005584565	
8.505	109.9494	120.1698	120.1698	109.9494	0.3645905	0.3764975	0.005357631	
8.506001	109.8376	120.0863	120.0863	109.8376	0.3645905	0.3764975	0.005357631	
8.507	109.7261	120.0028	120.0028	109.7261	0.3638822	0.3761677	0.005131408	
8.508	109.615	119.9192	119.9192	109.615	0.3638822	0.3761677	0.005131408	
8.509001	109.5041	119.8355	119.8355	109.5041	0.3631748	0.3758345	0.004905924	
8.51	109.3936	119.7517	119.7517	109.3936	0.3631748	0.3758345	0.004905924	
8.511001	109.2833	119.6678	119.6678	109.2833	0.3624683	0.3754979	0.004681209	
8.512	109.1735	119.5839	119.5839	109.1735	0.3624683	0.3754979	0.004681209	
8.513	109.0639	119.4998	119.4998	109.0639	0.3617628	0.3751579	0.004457288	
8.514	108.9546	119.4157	119.4157	108.9546	0.3617628	0.3751579	0.004457288	
8.515	108.8456	119.3315	119.3315	108.8456	0.3610583	0.3748146	0.004234192	
