Time	Vm	Activation	Inactivation	
7.9254	-0.03307923	0.9908609	0.09418359	
7.9256	-0.03307996	0.9908587	0.09417989	
7.9258	-0.03308068	0.9908565	0.0941762	
7.926	-0.0330814	0.9908543	0.0941725	
7.9262	-0.03308213	0.9908521	0.0941688	
7.9264	-0.03308285	0.9908499	0.09416511	
7.9266	-0.03308358	0.9908477	0.09416141	
7.9268	-0.0330843	0.9908455	0.09415772	
7.927	-0.03308503	0.9908433	0.09415402	
7.9272	-0.03308576	0.9908411	0.09415033	
7.9274	-0.03308648	0.9908389	0.09414663	
7.9276	-0.03308721	0.9908367	0.09414294	
7.9278	-0.03308793	0.9908345	0.09413924	
7.928	-0.03308866	0.9908323	0.09413555	
7.9282	-0.03308938	0.9908301	0.09413185	
7.9284	-0.03309011	0.9908279	0.09412815	
7.9286	-0.03309084	0.9908257	0.09412446	
7.9288	-0.03309156	0.9908234	0.09412076	
7.929	-0.03309229	0.9908212	0.09411707	
7.9292	-0.03309301	0.990819	0.09411337	
7.9294	-0.03309374	0.9908168	0.09410968	
7.9296	-0.03309446	0.9908146	0.09410598	
7.9298	-0.03309518	0.9908124	0.09410229	
7.93	-0.03309591	0.9908102	0.09409859	
7.9302	-0.03309663	0.990808	0.09409489	
7.9304	-0.03309736	0.9908058	0.0940912	
7.9306	-0.03309808	0.9908036	0.0940875	
7.9308	-0.03309881	0.9908014	0.09408381	
7.931	-0.03309954	0.9907992	0.09408011	
7.9312	-0.03310026	0.990797	0.09407642	
7.9314	-0.03310098	0.9907948	0.09407272	
7.9316	-0.03310171	0.9907926	0.09406903	
7.9318	-0.03310244	0.9907904	0.09406533	
7.932	-0.03310316	0.9907882	0.09406164	
7.9322	-0.03310389	0.990786	0.09405794	
7.9324	-0.03310461	0.9907838	0.09405424	
7.9326	-0.03310534	0.9907815	0.09405056	
7.9328	-0.03310606	0.9907793	0.09404687	
7.933	-0.03310679	0.9907771	0.09404318	
7.9332	-0.03310751	0.9907749	0.09403949	
7.9334	-0.03310823	0.9907727	0.0940358	
7.9336	-0.03310896	0.9907705	0.09403212	
7.9338	-0.03310968	0.9907683	0.09402843	
7.934	-0.03311041	0.9907661	0.09402474	
7.9342	-0.03311113	0.9907639	0.09402105	
7.9344	-0.03311186	0.9907617	0.09401736	
7.9346	-0.03311258	0.9907595	0.09401368	
7.9348	-0.0331133	0.9907573	0.09400999	
7.935	-0.03311402	0.9907551	0.0940063	
7.9352	-0.03311475	0.9907529	0.09400261	
7.9354	-0.03311548	0.9907507	0.09399892	
7.9356	-0.0331162	0.9907484	0.09399524	
7.9358	-0.03311693	0.9907461	0.09399155	
7.936	-0.03311765	0.9907439	0.09398786	
7.9362	-0.03311838	0.9907416	0.09398417	
7.9364	-0.0331191	0.9907393	0.09398048	
7.9366	-0.03311983	0.9907371	0.0939768	
7.9368	-0.03312055	0.9907348	0.09397311	
7.937	-0.03312128	0.9907326	0.09396942	
7.9372	-0.03312201	0.9907303	0.09396573	
7.9374	-0.03312273	0.990728	0.09396204	
7.9376	-0.03312346	0.9907258	0.09395836	
7.9378	-0.03312418	0.9907235	0.09395467	
7.938	-0.03312491	0.9907212	0.09395098	
7.9382	-0.03312563	0.990719	0.09394729	
7.9384	-0.03312636	0.9907167	0.0939436	
7.9386	-0.03312709	0.9907144	0.09393992	
7.9388	-0.03312781	0.9907122	0.09393623	
7.939	-0.03312854	0.9907099	0.09393254	
7.9392	-0.03312926	0.9907076	0.09392885	
7.9394	-0.03312999	0.9907054	0.09392516	
7.9396	-0.03313072	0.9907031	0.09392148	
7.9398	-0.03313144	0.9907008	0.09391779	
7.94	-0.03313217	0.9906986	0.0939141	
7.9402	-0.0331329	0.9906963	0.09391041	
7.9404	-0.03313362	0.990694	0.09390672	
7.9406	-0.03313434	0.9906918	0.09390303	
7.9408	-0.03313507	0.9906895	0.09389935	
7.941	-0.03313579	0.9906873	0.09389566	
7.9412	-0.03313652	0.990685	0.09389197	
7.9414	-0.03313725	0.9906827	0.09388828	
7.9416	-0.03313798	0.9906805	0.09388459	
7.9418	-0.0331387	0.9906782	0.09388091	
7.942	-0.03313943	0.9906759	0.09387722	
7.9422	-0.03314016	0.9906737	0.09387353	
7.9424	-0.03314088	0.9906714	0.09386984	
7.9426	-0.03314161	0.9906691	0.09386615	
7.9428	-0.03314234	0.9906669	0.09386247	
7.943	-0.03314306	0.9906646	0.09385878	
7.9432	-0.03314379	0.9906623	0.09385509	
7.9434	-0.03314451	0.9906601	0.0938514	
7.9436	-0.03314524	0.9906578	0.09384771	
7.9438	-0.03314596	0.9906555	0.09384403	
7.944	-0.03314669	0.9906533	0.09384034	
7.9442	-0.03314742	0.990651	0.09383665	
7.9444	-0.03314814	0.9906487	0.09383296	
7.9446	-0.03314887	0.9906465	0.09382927	
7.9448	-0.03314959	0.9906442	0.09382559	
7.945	-0.03315032	0.990642	0.0938219	
7.9452	-0.03315105	0.9906397	0.09381821	
7.9454	-0.03315177	0.9906374	0.09381452	
7.9456	-0.03315249	0.9906352	0.09381083	
7.9458	-0.03315322	0.9906329	0.09380715	
7.946	-0.03315395	0.9906306	0.09380346	
7.9462	-0.03315467	0.9906284	0.09379977	
7.9464	-0.0331554	0.9906261	0.09379608	
7.9466	-0.03315613	0.9906238	0.0937924	
7.9468	-0.03315685	0.9906216	0.09378872	
7.947	-0.03315758	0.9906193	0.09378504	
7.9472	-0.0331583	0.990617	0.09378136	
7.9474	-0.03315903	0.9906148	0.09377768	
7.9476	-0.03315975	0.9906125	0.093774	
7.9478	-0.03316048	0.9906102	0.09377032	
7.948	-0.0331612	0.990608	0.09376664	
7.9482	-0.03316193	0.9906057	0.09376296	
7.9484	-0.03316265	0.9906034	0.09375928	
7.9486	-0.03316338	0.9906012	0.0937556	
7.9488	-0.0331641	0.9905989	0.09375191	
7.949	-0.03316483	0.9905967	0.09374823	
7.9492	-0.03316555	0.9905944	0.09374455	
7.9494	-0.03316627	0.9905921	0.09374087	
7.9496	-0.033167	0.9905899	0.09373719	
7.9498	-0.03316772	0.9905876	0.09373351	
7.95	-0.03316845	0.9905853	0.09372983	
7.9502	-0.03316917	0.9905831	0.09372615	
7.9504	-0.0331699	0.9905808	0.09372247	
7.9506	-0.03317062	0.9905785	0.09371879	
7.9508	-0.03317134	0.9905763	0.09371511	
7.951	-0.03317207	0.990574	0.09371143	
7.9512	-0.03317279	0.9905717	0.09370775	
7.9514	-0.03317352	0.9905695	0.09370407	
7.9516	-0.03317424	0.9905672	0.09370039	
7.9518	-0.03317497	0.9905649	0.09369671	
7.952	-0.03317569	0.9905627	0.09369303	
7.9522	-0.03317642	0.9905604	0.09368934	
7.9524	-0.03317714	0.9905581	0.09368566	
7.9526	-0.03317786	0.9905559	0.09368198	
7.9528	-0.03317859	0.9905536	0.0936783	
7.953	-0.03317932	0.9905514	0.09367462	
7.9532	-0.03318004	0.9905491	0.09367094	
7.9534	-0.03318076	0.9905468	0.09366726	
7.9536	-0.03318149	0.9905446	0.09366358	
7.9538	-0.03318221	0.9905423	0.0936599	
7.954	-0.03318294	0.99054	0.09365622	
7.9542	-0.03318366	0.9905378	0.09365254	
7.9544	-0.03318439	0.9905355	0.09364886	
7.9546	-0.03318511	0.9905332	0.09364518	
7.9548	-0.03318584	0.990531	0.0936415	
7.955	-0.03318656	0.9905287	0.09363782	
7.9552	-0.03318729	0.9905264	0.09363414	
7.9554	-0.03318801	0.9905242	0.09363046	
7.9556	-0.03318873	0.9905219	0.09362677	
7.9558	-0.03318946	0.9905196	0.09362309	
7.956	-0.03319019	0.9905174	0.09361941	
7.9562	-0.03319091	0.9905151	0.09361573	
7.9564	-0.03319164	0.9905128	0.09361205	
7.9566	-0.03319236	0.9905106	0.09360837	
7.9568	-0.03319309	0.9905083	0.09360469	
7.957	-0.03319381	0.9905061	0.09360101	
7.9572	-0.03319453	0.9905038	0.09359733	
7.9574	-0.03319526	0.9905015	0.09359365	
7.9576	-0.03319598	0.9904993	0.09358997	
7.9578	-0.03319671	0.9904969	0.09358629	
7.958	-0.03319743	0.9904946	0.09358261	
7.9582	-0.03319816	0.9904923	0.09357893	
7.9584	-0.03319889	0.99049	0.09357525	
7.9586	-0.03319962	0.9904876	0.09357157	
7.9588	-0.03320034	0.9904853	0.09356789	
7.959	-0.03320106	0.990483	0.0935642	
7.9592	-0.0332018	0.9904807	0.09356052	
7.9594	-0.03320252	0.9904783	0.09355684	
7.9596	-0.03320325	0.990476	0.09355316	
7.9598	-0.03320397	0.9904737	0.09354948	
7.96	-0.0332047	0.9904714	0.0935458	
7.9602	-0.03320543	0.990469	0.09354212	
7.9604	-0.03320615	0.9904667	0.09353844	
7.9606	-0.03320688	0.9904644	0.09353476	
7.9608	-0.03320761	0.9904621	0.09353109	
7.961	-0.03320834	0.9904597	0.09352741	
7.9612	-0.03320906	0.9904574	0.09352374	
7.9614	-0.03320979	0.9904551	0.09352007	
7.9616	-0.03321051	0.9904528	0.09351639	
7.9618	-0.03321123	0.9904504	0.09351272	
7.962	-0.03321196	0.9904481	0.09350905	
7.9622	-0.03321268	0.9904458	0.09350538	
7.9624	-0.03321341	0.9904435	0.0935017	
7.9626	-0.03321413	0.9904411	0.09349803	
7.9628	-0.03321486	0.9904388	0.09349436	
7.963	-0.03321558	0.9904365	0.09349068	
7.9632	-0.03321631	0.9904342	0.09348701	
7.9634	-0.03321704	0.9904318	0.09348334	
7.9636	-0.03321776	0.9904295	0.09347966	
7.9638	-0.03321849	0.9904272	0.09347599	
7.964	-0.03321921	0.9904249	0.09347232	
7.9642	-0.03321994	0.9904225	0.09346864	
7.9644	-0.03322066	0.9904202	0.09346497	
7.9646	-0.03322139	0.9904179	0.0934613	
7.9648	-0.03322211	0.9904156	0.09345762	
7.965	-0.03322284	0.9904132	0.09345395	
7.9652	-0.03322357	0.9904109	0.09345028	
7.9654	-0.03322429	0.9904086	0.0934466	
7.9656	-0.03322501	0.9904063	0.09344293	
7.9658	-0.03322574	0.990404	0.09343926	
7.966	-0.03322647	0.9904016	0.09343559	
7.9662	-0.03322719	0.9903993	0.09343191	
7.9664	-0.03322792	0.990397	0.09342824	
7.9666	-0.03322864	0.9903947	0.09342457	
7.9668	-0.03322937	0.9903923	0.09342089	
7.967	-0.0332301	0.99039	0.09341722	
7.9672	-0.03323082	0.9903877	0.09341355	
7.9674	-0.03323155	0.9903854	0.09340987	
7.9676	-0.03323227	0.990383	0.0934062	
7.9678	-0.03323299	0.9903807	0.09340253	
7.968	-0.03323372	0.9903784	0.09339885	
7.9682	-0.03323444	0.9903761	0.09339518	
7.9684	-0.03323517	0.9903737	0.09339151	
7.9686	-0.0332359	0.9903714	0.09338783	
7.9688	-0.03323662	0.9903691	0.09338416	
7.969	-0.03323735	0.9903668	0.09338049	
7.9692	-0.03323807	0.9903644	0.09337682	
7.9694	-0.0332388	0.9903621	0.09337314	
7.9696	-0.03323952	0.9903598	0.09336947	
7.9698	-0.03324025	0.9903575	0.0933658	
7.97	-0.03324097	0.9903551	0.09336212	
7.9702	-0.0332417	0.9903528	0.09335845	
7.9704	-0.03324242	0.9903505	0.09335478	
7.9706	-0.03324315	0.9903482	0.0933511	
7.9708	-0.03324387	0.9903458	0.09334743	
7.971	-0.0332446	0.9903435	0.09334376	
7.9712	-0.03324533	0.9903412	0.09334008	
7.9714	-0.03324606	0.9903389	0.09333641	
7.9716	-0.03324678	0.9903365	0.09333274	
7.9718	-0.0332475	0.9903342	0.09332906	
7.972	-0.03324823	0.9903319	0.09332539	
7.9722	-0.03324895	0.9903296	0.09332172	
7.9724	-0.03324968	0.9903272	0.09331805	
7.9726	-0.0332504	0.9903249	0.09331437	
7.9728	-0.03325113	0.9903226	0.0933107	
7.973	-0.03325186	0.9903203	0.09330703	
7.9732	-0.03325258	0.9903179	0.09330335	
7.9734	-0.03325331	0.9903156	0.09329968	
7.9736	-0.03325403	0.9903133	0.09329601	
7.9738	-0.03325475	0.990311	0.09329233	
7.974	-0.03325548	0.9903086	0.09328866	
7.9742	-0.03325621	0.9903063	0.09328499	
7.9744	-0.03325693	0.990304	0.09328131	
7.9746	-0.03325766	0.9903017	0.09327764	
7.9748	-0.03325838	0.9902993	0.09327397	
7.975	-0.0332591	0.990297	0.0932703	
7.9752	-0.03325983	0.9902947	0.09326664	
7.9754	-0.03326055	0.9902924	0.09326297	
7.9756	-0.03326128	0.99029	0.0932593	
7.9758	-0.033262	0.9902877	0.09325564	
7.976	-0.03326273	0.9902854	0.09325197	
7.9762	-0.03326345	0.9902831	0.09324831	
7.9764	-0.03326418	0.9902807	0.09324464	
7.9766	-0.0332649	0.9902784	0.09324098	
7.9768	-0.03326562	0.9902761	0.09323731	
7.977	-0.03326635	0.9902738	0.09323364	
7.9772	-0.03326707	0.9902714	0.09322998	
7.9774	-0.0332678	0.9902691	0.09322631	
7.9776	-0.03326852	0.9902668	0.09322265	
7.9778	-0.03326924	0.9902645	0.09321898	
7.978	-0.03326997	0.9902622	0.09321532	
7.9782	-0.03327069	0.9902598	0.09321165	
7.9784	-0.03327142	0.9902575	0.09320799	
7.9786	-0.03327214	0.9902552	0.09320432	
7.9788	-0.03327286	0.9902529	0.09320065	
7.979	-0.03327359	0.9902505	0.09319699	
7.9792	-0.03327431	0.9902482	0.09319332	
7.9794	-0.03327503	0.9902458	0.09318966	
7.9796	-0.03327576	0.9902434	0.09318599	
7.9798	-0.03327649	0.9902411	0.09318233	
7.98	-0.03327721	0.9902387	0.09317866	
7.9802	-0.03327794	0.9902363	0.09317499	
7.9804	-0.03327866	0.9902339	0.09317133	
7.9806	-0.03327939	0.9902315	0.09316766	
7.9808	-0.03328012	0.9902291	0.093164	
7.981	-0.03328085	0.9902267	0.09316033	
7.9812	-0.03328157	0.9902244	0.09315667	
7.9814	-0.03328229	0.990222	0.093153	
7.9816	-0.03328303	0.9902196	0.09314933	
7.9818	-0.03328375	0.9902172	0.09314567	
7.982	-0.03328447	0.9902148	0.093142	
7.9822	-0.0332852	0.9902124	0.09313834	
7.9824	-0.03328593	0.9902101	0.09313467	
7.9826	-0.03328665	0.9902077	0.09313101	
7.9828	-0.03328738	0.9902053	0.09312734	
7.983	-0.0332881	0.9902029	0.09312367	
7.9832	-0.03328883	0.9902005	0.09312001	
7.9834	-0.03328956	0.9901981	0.09311634	
7.9836	-0.03329028	0.9901958	0.09311268	
7.9838	-0.03329101	0.9901934	0.09310901	
7.984	-0.03329173	0.990191	0.09310535	
7.9842	-0.03329246	0.9901886	0.09310168	
7.9844	-0.03329319	0.9901862	0.09309801	
7.9846	-0.03329391	0.9901838	0.09309435	
7.9848	-0.03329464	0.9901814	0.09309068	
7.985	-0.03329536	0.9901791	0.09308702	
7.9852	-0.03329609	0.9901767	0.09308335	
7.9854	-0.03329681	0.9901743	0.09307969	
7.9856	-0.03329754	0.9901719	0.09307602	
7.9858	-0.03329827	0.9901695	0.09307235	
7.986	-0.033299	0.9901671	0.09306869	
7.9862	-0.03329972	0.9901648	0.09306502	
7.9864	-0.03330044	0.9901624	0.09306136	
7.9866	-0.03330117	0.99016	0.09305769	
7.9868	-0.0333019	0.9901576	0.09305403	
7.987	-0.03330263	0.9901552	0.09305036	
7.9872	-0.03330335	0.9901528	0.09304669	
7.9874	-0.03330408	0.9901505	0.09304303	
7.9876	-0.0333048	0.9901481	0.09303936	
7.9878	-0.03330553	0.9901457	0.0930357	
7.988	-0.03330626	0.9901433	0.09303203	
7.9882	-0.03330698	0.9901409	0.09302837	
7.9884	-0.03330771	0.9901385	0.0930247	
7.9886	-0.03330844	0.9901361	0.09302104	
7.9888	-0.03330916	0.9901338	0.09301737	
7.989	-0.03330988	0.9901314	0.0930137	
7.9892	-0.03331061	0.990129	0.09301004	
7.9894	-0.03331134	0.9901266	0.09300638	
7.9896	-0.03331206	0.9901242	0.09300272	
7.9898	-0.03331278	0.9901218	0.09299906	
7.99	-0.03331351	0.9901195	0.09299541	
7.9902	-0.03331423	0.9901171	0.09299175	
7.9904	-0.03331496	0.9901147	0.09298809	
7.9906	-0.03331568	0.9901123	0.09298443	
7.9908	-0.03331641	0.9901099	0.09298077	
7.991	-0.03331713	0.9901075	0.09297711	
7.9912	-0.03331786	0.9901052	0.09297346	
7.9914	-0.03331858	0.9901028	0.0929698	
7.9916	-0.03331931	0.9901004	0.09296614	
7.9918	-0.03332003	0.990098	0.09296248	
7.992	-0.03332075	0.9900956	0.09295882	
7.9922	-0.03332148	0.9900932	0.09295516	
7.9924	-0.0333222	0.9900908	0.09295151	
7.9926	-0.03332293	0.9900885	0.09294785	
7.9928	-0.03332365	0.9900861	0.09294419	
7.993	-0.03332438	0.9900837	0.09294053	
7.9932	-0.0333251	0.9900813	0.09293687	
7.9934	-0.03332583	0.9900789	0.09293322	
7.9936	-0.03332656	0.9900765	0.09292956	
7.9938	-0.03332728	0.9900742	0.0929259	
7.994	-0.033328	0.9900718	0.09292224	
7.9942	-0.03332873	0.9900694	0.09291858	
7.9944	-0.03332945	0.990067	0.09291492	
7.9946	-0.03333018	0.9900646	0.09291127	
7.9948	-0.0333309	0.9900622	0.09290761	
7.995	-0.03333163	0.9900599	0.09290395	
7.9952	-0.03333235	0.9900575	0.09290029	
7.9954	-0.03333308	0.9900551	0.09289663	
7.9956	-0.0333338	0.9900527	0.09289297	
7.9958	-0.03333453	0.9900503	0.09288932	
7.996	-0.03333525	0.9900479	0.09288566	
7.9962	-0.03333598	0.9900455	0.092882	
7.9964	-0.0333367	0.9900432	0.09287834	
7.9966	-0.03333743	0.9900408	0.09287468	
7.9968	-0.03333815	0.9900384	0.09287103	
7.997	-0.03333887	0.990036	0.09286737	
7.9972	-0.0333396	0.9900336	0.09286371	
7.9974	-0.03334032	0.9900312	0.09286005	
7.9976	-0.03334105	0.9900289	0.09285639	
7.9978	-0.03334177	0.9900265	0.09285273	
7.998	-0.0333425	0.9900241	0.09284908	
7.9982	-0.03334322	0.9900217	0.09284542	
7.9984	-0.03334395	0.9900193	0.09284176	
7.9986	-0.03334467	0.9900169	0.0928381	
7.9988	-0.0333454	0.9900146	0.09283444	
7.999	-0.03334612	0.9900122	0.09283078	
7.9992	-0.03334684	0.9900098	0.09282713	
7.9994	-0.03334757	0.9900074	0.09282347	
7.9996	-0.03334829	0.990005	0.09281981	
7.9998	-0.03334902	0.9900026	0.09281615	
8	-0.03334974	0.9900002	0.09281249	
8.0002	-0.03335047	0.9899978	0.09280884	
8.0004	-0.0333512	0.9899954	0.09280518	
8.0006	-0.03335192	0.9899929	0.09280152	
8.0008	-0.03335265	0.9899905	0.09279786	
8.000999	-0.03335338	0.989988	0.0927942	
8.0012	-0.0333541	0.9899856	0.09279054	
8.0014	-0.03335483	0.9899831	0.09278689	
8.0016	-0.03335556	0.9899807	0.09278323	
8.0018	-0.03335629	0.9899783	0.09277957	
8.002	-0.03335701	0.9899758	0.09277591	
8.0022	-0.03335774	0.9899734	0.09277225	
8.002399	-0.03335846	0.9899709	0.09276859	
8.0026	-0.03335918	0.9899685	0.09276494	
8.0028	-0.03335991	0.989966	0.09276128	
8.003	-0.03336064	0.9899636	0.09275762	
8.0032	-0.03336137	0.9899611	0.09275396	
8.0034	-0.03336209	0.9899587	0.0927503	
8.0036	-0.03336282	0.9899563	0.09274665	
8.003799	-0.03336355	0.9899538	0.09274299	
8.004	-0.03336427	0.9899514	0.09273934	
8.0042	-0.033365	0.9899489	0.09273569	
8.0044	-0.03336572	0.9899465	0.09273204	
8.0046	-0.03336645	0.989944	0.09272839	
8.0048	-0.03336718	0.9899416	0.09272474	
8.005	-0.0333679	0.9899392	0.09272109	
8.005199	-0.03336862	0.9899367	0.09271744	
8.0054	-0.03336935	0.9899343	0.09271379	
8.0056	-0.03337007	0.9899318	0.09271014	
8.0058	-0.0333708	0.9899294	0.09270649	
8.006	-0.03337153	0.9899269	0.09270284	
8.0062	-0.03337225	0.9899245	0.09269919	
8.0064	-0.03337298	0.989922	0.09269553	
8.006599	-0.0333737	0.9899196	0.09269188	
8.0068	-0.03337443	0.9899172	0.09268823	
8.007	-0.03337515	0.9899147	0.09268458	
8.0072	-0.03337588	0.9899123	0.09268093	
8.0074	-0.0333766	0.9899098	0.09267728	
8.0076	-0.03337733	0.9899074	0.09267363	
8.0078	-0.03337805	0.9899049	0.09266998	
8.007999	-0.03337878	0.9899025	0.09266633	
8.0082	-0.03337951	0.9899001	0.09266268	
8.0084	-0.03338023	0.9898976	0.09265903	
8.0086	-0.03338096	0.9898952	0.09265538	
8.0088	-0.03338168	0.9898927	0.09265172	
8.009	-0.03338241	0.9898903	0.09264807	
8.0092	-0.03338313	0.9898878	0.09264442	
8.009399	-0.03338386	0.9898854	0.09264077	
8.0096	-0.03338458	0.9898829	0.09263712	
8.0098	-0.03338531	0.9898805	0.09263347	
8.01	-0.03338603	0.9898781	0.09262982	
8.0102	-0.03338676	0.9898756	0.09262617	
8.0104	-0.03338748	0.9898732	0.09262252	
8.0106	-0.03338821	0.9898707	0.09261887	
8.010799	-0.03338894	0.9898683	0.09261522	
8.011	-0.03338966	0.9898658	0.09261157	
8.0112	-0.03339038	0.9898634	0.09260792	
8.0114	-0.03339111	0.989861	0.09260426	
8.0116	-0.03339184	0.9898585	0.09260061	
8.0118	-0.03339256	0.9898561	0.09259696	
8.012	-0.03339329	0.9898536	0.09259331	
8.012199	-0.03339401	0.9898512	0.09258966	
8.0124	-0.03339474	0.9898487	0.09258601	
8.0126	-0.03339546	0.9898463	0.09258236	
8.0128	-0.03339619	0.9898438	0.09257871	
8.013	-0.03339691	0.9898414	0.09257506	
8.0132	-0.03339764	0.989839	0.09257141	
8.0134	-0.03339836	0.9898365	0.09256776	
8.013599	-0.03339909	0.9898341	0.09256411	
8.0138	-0.03339981	0.9898316	0.09256046	
8.014	-0.03340054	0.9898292	0.0925568	
8.0142	-0.03340127	0.9898267	0.09255315	
8.0144	-0.03340199	0.9898243	0.0925495	
8.0146	-0.03340272	0.9898219	0.09254585	
8.0148	-0.03340344	0.9898194	0.0925422	
8.014999	-0.03340417	0.989817	0.09253855	
8.0152	-0.03340489	0.9898145	0.0925349	
8.0154	-0.03340562	0.9898121	0.09253125	
8.0156	-0.03340634	0.9898096	0.0925276	
8.0158	-0.03340707	0.9898072	0.09252395	
8.016	-0.03340779	0.9898047	0.0925203	
8.0162	-0.03340852	0.9898023	0.09251665	
8.016399	-0.03340924	0.9897999	0.092513	
8.0166	-0.03340997	0.9897974	0.09250934	
8.0168	-0.03341069	0.989795	0.09250569	
8.017	-0.03341141	0.9897925	0.09250204	
8.0172	-0.03341214	0.9897901	0.09249839	
8.0174	-0.03341287	0.9897876	0.09249474	
8.0176	-0.0334136	0.9897852	0.09249109	
8.017799	-0.03341432	0.9897828	0.09248744	
8.018	-0.03341505	0.9897803	0.09248379	
8.0182	-0.03341577	0.9897779	0.09248015	
8.0184	-0.03341649	0.9897754	0.0924765	
8.0186	-0.03341722	0.989773	0.09247286	
8.0188	-0.03341794	0.9897705	0.09246922	
8.019	-0.03341867	0.9897681	0.09246557	
8.019199	-0.03341939	0.9897656	0.09246193	
8.0194	-0.03342012	0.9897632	0.09245829	
8.0196	-0.03342084	0.9897608	0.09245464	
8.0198	-0.03342156	0.9897583	0.092451	
8.02	-0.03342229	0.9897559	0.09244736	
8.0202	-0.03342301	0.9897534	0.09244371	
8.0204	-0.03342373	0.989751	0.09244007	
8.020599	-0.03342445	0.9897485	0.09243643	
8.0208	-0.03342518	0.989746	0.09243278	
8.021	-0.03342591	0.9897435	0.09242914	
8.0212	-0.03342663	0.989741	0.0924255	
8.021399	-0.03342736	0.9897385	0.09242185	
8.0216	-0.03342809	0.989736	0.09241821	
8.0218	-0.03342881	0.9897335	0.09241457	
8.021999	-0.03342954	0.989731	0.09241092	
8.0222	-0.03343027	0.9897285	0.09240728	
8.0224	-0.03343099	0.989726	0.09240364	
8.0226	-0.03343172	0.9897235	0.09239999	
8.022799	-0.03343244	0.989721	0.09239635	
8.023	-0.03343317	0.9897185	0.09239271	
8.0232	-0.0334339	0.989716	0.09238906	
8.023399	-0.03343462	0.9897135	0.09238542	
8.0236	-0.03343535	0.989711	0.09238178	
8.0238	-0.03343607	0.9897085	0.09237813	
8.024	-0.0334368	0.989706	0.09237449	
8.024199	-0.03343752	0.9897035	0.09237085	
8.0244	-0.03343825	0.989701	0.0923672	
8.0246	-0.03343898	0.9896985	0.09236356	
8.024799	-0.0334397	0.989696	0.09235992	
8.025	-0.03344043	0.9896935	0.09235627	
8.0252	-0.03344116	0.989691	0.09235263	
8.0254	-0.03344188	0.9896885	0.09234899	
8.025599	-0.03344261	0.989686	0.09234534	
8.0258	-0.03344333	0.9896834	0.0923417	
8.026	-0.03344406	0.9896809	0.09233806	
8.026199	-0.03344478	0.9896784	0.09233441	
8.0264	-0.03344551	0.9896759	0.09233077	
8.0266	-0.03344624	0.9896734	0.09232713	
8.0268	-0.03344696	0.9896709	0.09232348	
8.026999	-0.03344769	0.9896684	0.09231984	
8.0272	-0.03344841	0.9896659	0.0923162	
8.0274	-0.03344914	0.9896634	0.09231255	
8.027599	-0.03344987	0.9896609	0.09230891	
8.0278	-0.03345059	0.9896584	0.09230527	
8.028	-0.03345132	0.9896559	0.09230162	
8.0282	-0.03345204	0.9896534	0.09229798	
8.028399	-0.03345277	0.9896509	0.09229434	
8.0286	-0.03345349	0.9896484	0.09229069	
8.0288	-0.03345422	0.9896459	0.09228705	
8.028999	-0.03345495	0.9896434	0.09228341	
